strategy,F組合,C,CAGR,None基準CAGR,C增益,max_drawdown,win_ratio,daily_sharpe,平均持股數
P_IC_qb0of3__DEBTRATIO_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,P_IC_qb0of3__DEBTRATIO_qb0of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.27325323758622,0.20424156536402682,0.06901167222219318,-0.5344408159108094,0.526824034334764,12.17,23.680701754385964
PB_qb0of3__EPS_qb1of3__C4_ROE_DYN_qmax8__v0,PB_qb0of3__EPS_qb1of3,C4_ROE_DYN_qmax8,0.27278664668689556,0.1872423546907871,0.08554429199610847,-0.48737319114910527,0.5279114533205005,14.18,33.291845493562235
P_IC_qb0of3__REVENUE_qb0of3__C18_FCF_P_DYN_qmax8__v0,P_IC_qb0of3__REVENUE_qb0of3,C18_FCF_P_DYN_qmax8,0.27185436188275447,0.24055303039082032,0.03130133149193415,-0.5488137050818465,0.497787610619469,9.94,12.429184549356224
PS_qb0of3__ACCRUAL_qb1of3__C4_ROE_DYN_qmax8__v0,PS_qb0of3__ACCRUAL_qb1of3,C4_ROE_DYN_qmax8,0.2705166714525562,0.1621387652783881,0.10837790617416809,-0.6219249006193724,0.5238095238095238,13.41,21.50214592274678
PB_qb0of3__DEBTRATIO_qb2of3__C4_ROE_DYN_qmax8__v0,PB_qb0of3__DEBTRATIO_qb2of3,C4_ROE_DYN_qmax8,0.26978323198921195,0.18803320787283906,0.08175002411637289,-0.5588344668978115,0.5250338294993234,14.84,24.952789699570815
PS_qb0of3__NETDEBT_EBITDA_qb2of3__C4_ROE_DYN_qmax8__v0,PS_qb0of3__NETDEBT_EBITDA_qb2of3,C4_ROE_DYN_qmax8,0.26965850204071895,0.16474534749704373,0.10491315454367522,-0.5609973040571068,0.5200625325690463,13.35,32.60515021459227
EV_S_qb1of3__ACCRUAL_qb0of3__C11_EPS_DYN_qmax8__v0,EV_S_qb1of3__ACCRUAL_qb0of3,C11_EPS_DYN_qmax8,0.26804703752028836,0.12264039060979393,0.14540664691049443,-0.7872369288269203,0.521414004078858,15.2,22.59656652360515
PS_qb0of3__MOM_qb2of3__C4_ROE_DYN_qmax8__v0,PS_qb0of3__MOM_qb2of3,C4_ROE_DYN_qmax8,0.2674098475288622,0.18562674496910136,0.08178310255976085,-0.6164280934927755,0.5303201506591337,13.72,41.21888412017167
P_IC_qb0of3__REVENUE_qb1of3__C4_ROE_DYN_qmax8__v0,P_IC_qb0of3__REVENUE_qb1of3,C4_ROE_DYN_qmax8,0.26695967164429124,0.18484843634274561,0.08211123530154563,-0.5835220785048716,0.5079726651480638,13.23,21.605150214592275
PS_qb0of3__EPS_qb1of3__C4_ROE_DYN_qmax8__v0,PS_qb0of3__EPS_qb1of3,C4_ROE_DYN_qmax8,0.2657832513463696,0.16756913205023638,0.09821411929613322,-0.5511267101744814,0.513265306122449,13.0,31.61802575107296
P_IC_qb0of3__REVENUE_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,P_IC_qb0of3__REVENUE_qb0of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.2656297177826421,0.24055303039082032,0.025076687391821784,-0.5216048796876852,0.5077399380804953,11.49,41.498245614035085
P_IC_qb0of3__DEBTRATIO_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,P_IC_qb0of3__DEBTRATIO_qb0of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.2655496592260782,0.20424156536402682,0.06130809386205138,-0.5450875171013487,0.5373303167420814,11.93,23.094736842105263
PB_qb0of3__REVENUE_qb0of3__C4_ROE_DYN_qmax8__v0,PB_qb0of3__REVENUE_qb0of3,C4_ROE_DYN_qmax8,0.265532378177477,0.2017136101252761,0.06381876805220088,-0.5456712829107626,0.5026910656620022,14.31,15.815450643776824
PB_qb0of3__PS_qb0of3__C4_ROE_DYN_qmax8__v0,PB_qb0of3__PS_qb0of3,C4_ROE_DYN_qmax8,0.26528834347344254,0.19683269190132835,0.0684556515721142,-0.5174547199036212,0.5244003308519437,13.51,40.36909871244635
EV_S_qb0of3__OCF_E_qb1of3__C4_ROE_DYN_qmax8__v0,EV_S_qb0of3__OCF_E_qb1of3,C4_ROE_DYN_qmax8,0.26484002198688694,0.16012337011211542,0.10471665187477153,-0.5518304683853237,0.5357643758765779,12.73,21.27467811158798
P_IC_qb0of3__REVENUE_qb0of3__C3_ROE_DYN_qmax4__v0,P_IC_qb0of3__REVENUE_qb0of3,C3_ROE_DYN_qmax4,0.2647662146092411,0.24055303039082032,0.02421318421842078,-0.6012147149416509,0.5178933153274814,12.24,24.110687022900763
EV_S_qb0of3__EPS_qb1of3__C11_EPS_DYN_qmax8__v0,EV_S_qb0of3__EPS_qb1of3,C11_EPS_DYN_qmax8,0.26462676562244436,0.15550135169844892,0.10912541392399544,-0.5055122110870331,0.5201676270298585,12.46,32.13304721030043
EV_S_qb1of3__NETDEBT_EBITDA_qb2of3__C4_ROE_DYN_qmax8__v0,EV_S_qb1of3__NETDEBT_EBITDA_qb2of3,C4_ROE_DYN_qmax8,0.26430312733913386,0.13111893250082707,0.1331841948383068,-0.5984981424002707,0.49690721649484537,14.6,23.433476394849784
P_IC_qb0of3__EV_S_qb0of3__C4_ROE_DYN_qmax8__v0,P_IC_qb0of3__EV_S_qb0of3,C4_ROE_DYN_qmax8,0.2640940332022137,0.18640346143351416,0.07769057176869953,-0.5004575989640757,0.5422842197035745,13.59,39.57510729613734
EV_S_qb0of3__REVENUE_qb0of3__C9_EPS_DYN_riseq2__v0,EV_S_qb0of3__REVENUE_qb0of3,C9_EPS_DYN_riseq2,0.2637360440232026,0.2016024825109346,0.06213356151226801,-0.33738766629219796,0.5306950786402841,11.22,39.05474452554745
PB_qb0of3__EV_S_qb0of3__C4_ROE_DYN_qmax8__v0,PB_qb0of3__EV_S_qb0of3,C4_ROE_DYN_qmax8,0.2633298971314626,0.19275879846190347,0.07057109866955913,-0.4948592084263014,0.5310314685314685,13.86,38.75536480686695
