strategy,F組合,C,CAGR,None基準CAGR,C增益,max_drawdown,win_ratio,daily_sharpe,平均持股數
MOM_qb2of3__REVENUE_qb1of3__C11_EPS_DYN_qmax8__v0,MOM_qb2of3__REVENUE_qb1of3,C11_EPS_DYN_qmax8,0.24704593931949592,0.16328519162187272,0.0837607476976232,-0.45186117026953054,0.5012145748987854,15.66,38.04149377593361
P_IC_qb0of3__REVENUE_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,P_IC_qb0of3__REVENUE_qb0of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.24587083316407576,0.2242906969048153,0.021580136259260474,-0.4932889236757432,0.5251881876085698,12.6,49.38912133891213
P_IC_qb0of3__REVENUE_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,P_IC_qb0of3__REVENUE_qb0of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.24560894279652556,0.2242906969048153,0.021318245891710275,-0.29719961810544127,0.4561091340450771,12.44,50.68200836820084
P_IC_qb0of3__REVENUE_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,P_IC_qb0of3__REVENUE_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.24530414318768834,0.2242906969048153,0.02101344628287305,-0.393709410034514,0.4660691421254802,13.2,45.96734693877551
MOM_qb2of3__ROIC_qb2of3__C4_ROE_DYN_qmax8__v0,MOM_qb2of3__ROIC_qb2of3,C4_ROE_DYN_qmax8,0.24487565449045667,0.1622695910970633,0.08260606339339338,-0.41424323355772397,0.5164968461911693,13.7,56.05904059040591
P_IC_qb0of3__MOM_qb2of3__C9_EPS_DYN_riseq2__v0,P_IC_qb0of3__MOM_qb2of3,C9_EPS_DYN_riseq2,0.24405231662308458,0.1767227601889707,0.06732955643411387,-0.661262189933223,0.5135961930659415,13.92,95.79116465863454
P_IC_qb0of3__MOM_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,P_IC_qb0of3__MOM_qb2of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.2436446748479686,0.1767227601889707,0.06692191465899788,-0.553452772501267,0.4830564784053156,15.38,73.20083682008368
EV_S_qb0of3__REVENUE_qb0of3__C9_EPS_DYN_riseq2__v0,EV_S_qb0of3__REVENUE_qb0of3,C9_EPS_DYN_riseq2,0.24222970665467058,0.2040896822855236,0.038140024369146985,-0.2693426054185376,0.4899425287356322,12.2,46.922448979591834
PS_qb0of3__REVENUE_qb0of3__C4_ROE_DYN_qmax8__v0,PS_qb0of3__REVENUE_qb0of3,C4_ROE_DYN_qmax8,0.24220866099604654,0.19889012074620505,0.0433185402498415,-0.3117982134694456,0.41496598639455784,10.81,10.938775510204081
P_IC_qb0of3__MOM_qb2of3__C11_EPS_DYN_qmax8__v0,P_IC_qb0of3__MOM_qb2of3,C11_EPS_DYN_qmax8,0.24154416216469077,0.1767227601889707,0.06482140197572006,-0.5674039620677549,0.5163083765752409,13.35,38.43579766536965
PB_qb0of3__MOM_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,PB_qb0of3__MOM_qb2of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.24105029786586063,0.16625729900929054,0.07479299885657009,-0.6084786732162941,0.5000979815794631,14.56,82.8015873015873
EV_S_qb0of3__REVENUE_qb0of3__C16_FCF_P_DYN_riseq2__v0,EV_S_qb0of3__REVENUE_qb0of3,C16_FCF_P_DYN_riseq2,0.24049031466083393,0.2040896822855236,0.03640063237531033,-0.51404853597863,0.5138236828377674,13.84,39.02857142857143
EV_S_qb0of3__REVENUE_qb0of3__C8_EPS_DYN_riseq1__v0,EV_S_qb0of3__REVENUE_qb0of3,C8_EPS_DYN_riseq1,0.2402657005706803,0.2040896822855236,0.03617601828515671,-0.4156002614236578,0.45436664044059794,12.01,45.91428571428571
MOM_qb2of3__EV_S_qb0of3__C4_ROE_DYN_qmax8__v0,MOM_qb2of3__EV_S_qb0of3,C4_ROE_DYN_qmax8,0.24024530521448706,0.18730029486649968,0.052945010347987376,-0.7015546927532195,0.5163812360387193,12.96,38.80632411067194
MOM_qb2of3__NETDEBT_EBITDA_qb0of3__C4_ROE_DYN_qmax8__v0,MOM_qb2of3__NETDEBT_EBITDA_qb0of3,C4_ROE_DYN_qmax8,0.24021012999667635,0.14579419875709787,0.09441593123957848,-0.4094498999990548,0.49265785609397944,16.41,23.71361502347418
PS_qb0of3__REVENUE_qb0of3__C8_EPS_DYN_riseq1__v0,PS_qb0of3__REVENUE_qb0of3,C8_EPS_DYN_riseq1,0.23911209935481592,0.19889012074620505,0.040221978608610875,-0.42781342646759035,0.4225130890052356,10.86,34.88979591836735
P_IC_qb0of3__DEBTRATIO_qb2of3__C4_ROE_DYN_qmax8__v0,P_IC_qb0of3__DEBTRATIO_qb2of3,C4_ROE_DYN_qmax8,0.23871872351439882,0.1606966196720303,0.07802210384236852,-0.3274281025234749,0.5099420049710025,14.13,41.08571428571429
P_IC_qb0of3__MOM_qb2of3__C10_EPS_DYN_qmax4__v0,P_IC_qb0of3__MOM_qb2of3,C10_EPS_DYN_qmax4,0.2386267129321189,0.1767227601889707,0.061903952743148194,-0.6970673659861024,0.5250459558823529,13.99,62.93050193050193
PB_qb0of3__MOM_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,PB_qb0of3__MOM_qb2of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.23846280812863752,0.16625729900929054,0.07220550911934698,-0.5388488926265742,0.4916864608076009,15.51,73.75313807531381
PS_qb1of3__P_IC_qb0of3__C8_EPS_DYN_riseq1__v0,PS_qb1of3__P_IC_qb0of3,C8_EPS_DYN_riseq1,0.23827188832359947,0.1405675599020484,0.09770432842155108,-0.6478747394467299,0.4965675057208238,21.71,52.012244897959185
EV_S_qb0of3__REVENUE_qb0of3__C2_ROE_DYN_riseq2__v0,EV_S_qb0of3__REVENUE_qb0of3,C2_ROE_DYN_riseq2,0.23784139143505145,0.2040896822855236,0.03375170914952785,-0.29714567592111263,0.4906024096385542,12.09,46.26122448979592
EV_S_qb0of3__REVENUE_qb0of3__C4_ROE_DYN_qmax8__v0,EV_S_qb0of3__REVENUE_qb0of3,C4_ROE_DYN_qmax8,0.23759802851206024,0.2040896822855236,0.033508346226536645,-0.3117982134694456,0.4332892998678996,10.84,13.179591836734694
P_IC_qb0of3__ROIC_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,P_IC_qb0of3__ROIC_qb2of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.23743305819770733,0.1624827696120359,0.07495028858567143,-0.3897892807546254,0.5015847860538827,17.57,20.627705627705627
EV_S_qb0of3__DEBTRATIO_qb2of3__C4_ROE_DYN_qmax8__v0,EV_S_qb0of3__DEBTRATIO_qb2of3,C4_ROE_DYN_qmax8,0.23650633600600512,0.14524215651825778,0.09126417948774734,-0.34947528495639246,0.48748639825897716,14.49,31.318367346938775
MOM_qb2of3__REVENUE_qb0of3__C4_ROE_DYN_qmax8__v0,MOM_qb2of3__REVENUE_qb0of3,C4_ROE_DYN_qmax8,0.23641691844973511,0.1385367878773578,0.09788013057237732,-0.4084101005925881,0.4439091534755678,18.38,22.042194092827003
P_IC_qb0of3__DEBTRATIO_qb0of3__C12_EPS_DYN_yoy__v0,P_IC_qb0of3__DEBTRATIO_qb0of3,C12_EPS_DYN_yoy,0.23623384351375876,0.17597458262379329,0.06025926088996547,-0.35050310662551454,0.4634551495016611,13.89,27.518367346938774
PB_qb0of3__MOM_qb1of3__C5_ROE_DYN_yoy__v0,PB_qb0of3__MOM_qb1of3,C5_ROE_DYN_yoy,0.2357196318177237,0.14569081919058968,0.09002881262713402,-0.5868997054447074,0.5341498858210505,15.19,74.34939759036145
