strategy,F組合,C,CAGR,None基準CAGR,C增益,max_drawdown,win_ratio,daily_sharpe,平均持股數
P_IC_qb0of3__EV_EBITDA_qb0of3__C12_EPS_DYN_yoy__v0,P_IC_qb0of3__EV_EBITDA_qb0of3,C12_EPS_DYN_yoy,0.2598239447708268,0.19372967359465032,0.0660942711761765,-0.4674020791561674,0.5140553947912361,13.48,104.916
P_IC_qb0of3__MOM_qb2of3__C4_ROE_DYN_qmax8__v0,P_IC_qb0of3__MOM_qb2of3,C4_ROE_DYN_qmax8,0.2596803442922142,0.18204168375202867,0.07763866054018553,-0.6281271701273405,0.5328049317481286,13.74,35.00858369098712
PS_qb0of3__ACCRUAL_qb1of3__C4_ROE_DYN_qmax8__v0,PS_qb0of3__ACCRUAL_qb1of3,C4_ROE_DYN_qmax8,0.258912942108253,0.1621387652783881,0.09677417682986489,-0.6191204697688633,0.5105513955071477,13.54,22.630901287553648
PB_qb0of3__DEBTRATIO_qb2of3__C4_ROE_DYN_qmax8__v0,PB_qb0of3__DEBTRATIO_qb2of3,C4_ROE_DYN_qmax8,0.25886521204709734,0.18803320787283906,0.07083200417425828,-0.5490937177503996,0.5166002656042497,15.04,26.952789699570815
MOM_qb2of3__OCF_E_qb2of3__C4_ROE_DYN_qmax8__v0,MOM_qb2of3__OCF_E_qb2of3,C4_ROE_DYN_qmax8,0.25785265433204096,0.16128648413460045,0.09656617019744052,-0.7107212066862234,0.5253118121790169,15.76,41.836909871244636
OCF_E_qb1of3__FCF_P_qb2of3__C4_ROE_DYN_qmax8__v0,OCF_E_qb1of3__FCF_P_qb2of3,C4_ROE_DYN_qmax8,0.25699320521294977,0.12136797082429807,0.1356252343886517,-0.5982251092059884,0.5059840425531915,14.02,21.373390557939913
EV_S_qb0of3__NETDEBT_EBITDA_qb2of3__C4_ROE_DYN_qmax8__v0,EV_S_qb0of3__NETDEBT_EBITDA_qb2of3,C4_ROE_DYN_qmax8,0.2560930644583679,0.15594460285259082,0.10014846160577706,-0.6032775024947614,0.5166358595194085,12.84,19.098712446351932
EV_S_qb0of3__ACCRUAL_qb0of3__C3_ROE_DYN_qmax4__v0,EV_S_qb0of3__ACCRUAL_qb0of3,C3_ROE_DYN_qmax4,0.25586733513356297,0.15570838337066473,0.10015895176289824,-0.3824080652300609,0.5050275705481674,14.58,44.267175572519086
PS_qb0of3__OCF_E_qb1of3__C11_EPS_DYN_qmax8__v0,PS_qb0of3__OCF_E_qb1of3,C11_EPS_DYN_qmax8,0.25580752251968875,0.16163055872724263,0.09417696379244611,-0.5186870539931321,0.5317919075144508,13.71,23.536480686695278
MOM_qb2of3__ACCRUAL_qb0of3__C11_EPS_DYN_qmax8__v0,MOM_qb2of3__ACCRUAL_qb0of3,C11_EPS_DYN_qmax8,0.2553863541066881,0.15505270527372694,0.10033364883296114,-0.5568242545913199,0.5098214285714285,15.93,32.858369098712444
EV_S_qb0of3__MOM_qb2of3__C4_ROE_DYN_qmax8__v0,EV_S_qb0of3__MOM_qb2of3,C4_ROE_DYN_qmax8,0.25324224793056027,0.19563407710056202,0.05760817082999825,-0.6541344973143628,0.5274683058009988,14.18,40.75965665236051
P_IC_qb0of3__DEBTRATIO_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,P_IC_qb0of3__DEBTRATIO_qb0of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.2532189595620584,0.20424156536402682,0.0489773941980316,-0.4330138902166255,0.5244299674267101,12.23,24.066176470588236
P_IC_qb0of3__OCF_E_qb2of3__C4_ROE_DYN_qmax8__v0,P_IC_qb0of3__OCF_E_qb2of3,C4_ROE_DYN_qmax8,0.25268841976914436,0.18457415552402745,0.0681142642451169,-0.39277062675444907,0.5276569297700435,15.57,26.034334763948497
MOM_qb2of3__OCF_E_qb2of3__C10_EPS_DYN_qmax4__v0,MOM_qb2of3__OCF_E_qb2of3,C10_EPS_DYN_qmax4,0.2520380992204565,0.16128648413460045,0.09075161508585605,-0.6959807592981353,0.5202266953292946,15.4,71.01526717557252
PS_qb0of3__EV_EBITDA_qb0of3__C12_EPS_DYN_yoy__v0,PS_qb0of3__EV_EBITDA_qb0of3,C12_EPS_DYN_yoy,0.25178652198024754,0.19253203521120743,0.059254486769040104,-0.42289127821242933,0.5051403716884144,13.6,107.7
P_IC_qb0of3__EV_EBITDA_qb0of3__C5_ROE_DYN_yoy__v0,P_IC_qb0of3__EV_EBITDA_qb0of3,C5_ROE_DYN_yoy,0.2517155290144488,0.19372967359465032,0.057985855419798504,-0.4554926292216803,0.5245119305856834,13.37,98.448
PB_qb0of3__ROIC_qb2of3__C4_ROE_DYN_qmax8__v0,PB_qb0of3__ROIC_qb2of3,C4_ROE_DYN_qmax8,0.25143371305699636,0.2065902141161089,0.04484349894088746,-0.41725501962657086,0.5150918635170604,15.56,23.454935622317596
PB_qb0of3__PS_qb0of3__C4_ROE_DYN_qmax8__v0,PB_qb0of3__PS_qb0of3,C4_ROE_DYN_qmax8,0.251107447481113,0.19683269190132835,0.05427475557978467,-0.4969037208885876,0.5144016227180528,13.79,43.407725321888414
P_IC_qb0of3__ROE_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,P_IC_qb0of3__ROE_qb2of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.250772518402556,0.20928208051419395,0.04149043788836204,-0.4216716536848033,0.514152633464708,14.1,49.90875912408759
PB_qb0of3__EV_S_qb0of3__C4_ROE_DYN_qmax8__v0,PB_qb0of3__EV_S_qb0of3,C4_ROE_DYN_qmax8,0.2502506461675922,0.19275879846190347,0.057491847705688714,-0.4517123578617269,0.5198973042362003,14.17,41.317596566523605
OCF_E_qb2of3__FCF_P_qb0of3__C4_ROE_DYN_qmax8__v0,OCF_E_qb2of3__FCF_P_qb0of3,C4_ROE_DYN_qmax8,0.25015806310063216,0.10814086986995242,0.14201719323067974,-0.3937710375322834,0.47401377582968063,19.07,23.815450643776824
P_IC_qb0of3__FCF_OI_qb1of3__C4_ROE_DYN_qmax8__v0,P_IC_qb0of3__FCF_OI_qb1of3,C4_ROE_DYN_qmax8,0.24985679040289743,0.18557700877894123,0.0642797816239562,-0.5587859554566093,0.5453408380237649,13.51,23.969957081545065
P_IC_qb0of3__ROE_qb2of3__C4_ROE_DYN_qmax8__v0,P_IC_qb0of3__ROE_qb2of3,C4_ROE_DYN_qmax8,0.2494160458757504,0.20928208051419395,0.040133965361556445,-0.41430441468848855,0.5228174603174603,15.91,31.510729613733904
P_IC_qb0of3__DEBTRATIO_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,P_IC_qb0of3__DEBTRATIO_qb0of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.24917614490683726,0.20424156536402682,0.04493457954281044,-0.4467556139542803,0.5348571428571428,11.94,23.22426470588235
PB_qb0of3__FCF_P_qb1of3__C4_ROE_DYN_qmax8__v0,PB_qb0of3__FCF_P_qb1of3,C4_ROE_DYN_qmax8,0.2489745963028802,0.18135868898675023,0.06761590731612999,-0.6893918712845846,0.5385395537525355,12.95,14.44206008583691
P_IC_qb0of3__EV_S_qb0of3__C4_ROE_DYN_qmax8__v0,P_IC_qb0of3__EV_S_qb0of3,C4_ROE_DYN_qmax8,0.24871326523906045,0.18640346143351416,0.06230980380554629,-0.47432148176497413,0.5309432351685873,13.93,42.163090128755364
P_IC_qb0of3__DEBTRATIO_qb0of3__C17_FCF_P_DYN_qmax4__v0,P_IC_qb0of3__DEBTRATIO_qb0of3,C17_FCF_P_DYN_qmax4,0.24698038109277198,0.20424156536402682,0.04273881572874516,-0.622908657423082,0.4892966360856269,15.17,14.087786259541986
PS_qb0of3__DEBTRATIO_qb2of3__C4_ROE_DYN_qmax8__v0,PS_qb0of3__DEBTRATIO_qb2of3,C4_ROE_DYN_qmax8,0.24669294155839827,0.16533570385241192,0.08135723770598635,-0.4735292065900437,0.5027866242038217,14.48,44.351931330472105
MOM_qb2of3__EV_EBITDA_qb0of3__C5_ROE_DYN_yoy__v0,MOM_qb2of3__EV_EBITDA_qb0of3,C5_ROE_DYN_yoy,0.24638648159316756,0.18152517875580787,0.06486130283735969,-0.5755379245959129,0.5110252695960084,13.96,98.232
PB_qb0of3__ACCRUAL_qb0of3__C3_ROE_DYN_qmax4__v0,PB_qb0of3__ACCRUAL_qb0of3,C3_ROE_DYN_qmax4,0.2460377358037671,0.17797297319254568,0.06806476261122141,-0.33997574064411396,0.5338983050847458,14.2,37.98473282442748
P_IC_qb0of3__None__C4_ROE_DYN_qmax8__v0,P_IC_qb0of3__None,C4_ROE_DYN_qmax8,0.24534316040710835,0.18180748761405363,0.06353567279305472,-0.5195931667714766,0.5229474757776644,14.58,70.14592274678111
PS_qb0of3__EV_EBITDA_qb0of3__C5_ROE_DYN_yoy__v0,PS_qb0of3__EV_EBITDA_qb0of3,C5_ROE_DYN_yoy,0.2441325617129304,0.19253203521120743,0.051600526501722976,-0.4264619068800174,0.5059646236116825,13.56,100.872
FCF_OI_qb1of3__NETDEBT_EBITDA_qb0of3__C11_EPS_DYN_qmax8__v0,FCF_OI_qb1of3__NETDEBT_EBITDA_qb0of3,C11_EPS_DYN_qmax8,0.24391067389344556,0.1088592147380727,0.13505145915537287,-0.28808415621673533,0.5142439737034331,14.05,22.096069868995635
MOM_qb2of3__OCF_E_qb1of3__C4_ROE_DYN_qmax8__v0,MOM_qb2of3__OCF_E_qb1of3,C4_ROE_DYN_qmax8,0.24303234459159584,0.1381613845942784,0.10487095999731744,-0.5755289522754388,0.5242814667988107,14.57,29.416309012875537
PB_qb0of3__MOM_qb2of3__C4_ROE_DYN_qmax8__v0,PB_qb0of3__MOM_qb2of3,C4_ROE_DYN_qmax8,0.24279781985978932,0.17812025809063203,0.06467756176915729,-0.6083772444912099,0.5294117647058824,14.59,34.652360515021456
MOM_qb2of3__DEBTRATIO_qb2of3__C4_ROE_DYN_qmax8__v0,MOM_qb2of3__DEBTRATIO_qb2of3,C4_ROE_DYN_qmax8,0.24268058650862168,0.14200737818456344,0.10067320832405824,-0.611020684551789,0.5116591928251121,14.92,35.66094420600859
P_IC_qb0of3__EV_EBITDA_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,P_IC_qb0of3__EV_EBITDA_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.24264391914569816,0.19372967359465032,0.04891424555104784,-0.45999880685809325,0.5137999014292755,12.52,91.1438596491228
PB_qb0of3__ROE_qb2of3__C4_ROE_DYN_qmax8__v0,PB_qb0of3__ROE_qb2of3,C4_ROE_DYN_qmax8,0.24246722246559038,0.20625735013604096,0.03620987232954942,-0.4092970410961231,0.5188335358444714,17.63,25.27467811158798
EV_S_qb1of3__OCF_E_qb1of3__C4_ROE_DYN_qmax8__v0,EV_S_qb1of3__OCF_E_qb1of3,C4_ROE_DYN_qmax8,0.24210752023140647,0.11661669962271093,0.12549082060869554,-0.603059511708087,0.5060080106809078,15.2,22.317596566523605
PB_qb0of3__FCF_OI_qb1of3__C11_EPS_DYN_qmax8__v0,PB_qb0of3__FCF_OI_qb1of3,C11_EPS_DYN_qmax8,0.24184870903153222,0.19021651029963826,0.05163219873189395,-0.5099273296449847,0.5293390982087709,13.71,24.69527896995708
P_IC_qb0of3__ROE_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,P_IC_qb0of3__ROE_qb2of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.24168528777255105,0.20928208051419395,0.0324032072583571,-0.43904115773141794,0.5212765957446809,14.07,48.85766423357664
EV_EBITDA_qb0of3__DEBTRATIO_qb2of3__C4_ROE_DYN_qmax8__v0,EV_EBITDA_qb0of3__DEBTRATIO_qb2of3,C4_ROE_DYN_qmax8,0.24150283030510744,0.15083371794014377,0.09066911236496367,-0.4006377406910234,0.4956575682382134,15.29,27.965665236051503
MOM_qb2of3__EV_EBITDA_qb0of3__C4_ROE_DYN_qmax8__v0,MOM_qb2of3__EV_EBITDA_qb0of3,C4_ROE_DYN_qmax8,0.2411720668594708,0.18152517875580787,0.05964688810366292,-0.6161571831297039,0.5179563124768605,15.52,42.54077253218884
MOM_qb2of3__NETDEBT_EBITDA_qb0of3__C4_ROE_DYN_qmax8__v0,MOM_qb2of3__NETDEBT_EBITDA_qb0of3,C4_ROE_DYN_qmax8,0.24105894960173258,0.14185947700151247,0.0991994726002201,-0.7178452926694812,0.4972677595628415,16.71,23.493562231759658
MOM_qb2of3__ROE_qb2of3__C4_ROE_DYN_qmax8__v0,MOM_qb2of3__ROE_qb2of3,C4_ROE_DYN_qmax8,0.2401644462940089,0.1681772621398312,0.07198718415417771,-0.6249688097637913,0.5186927457291409,16.72,63.23605150214592
PB_qb0of3__None__C4_ROE_DYN_qmax8__v0,PB_qb0of3__None,C4_ROE_DYN_qmax8,0.23987798432181884,0.1813653578473695,0.058512626474449325,-0.5016297132243208,0.5214157476275968,15.08,69.41201716738198
EV_S_qb1of3__NETDEBT_EBITDA_qb2of3__C11_EPS_DYN_qmax8__v0,EV_S_qb1of3__NETDEBT_EBITDA_qb2of3,C11_EPS_DYN_qmax8,0.23980382876513184,0.13111893250082707,0.10868489626430478,-0.6149351001822457,0.4804432855280313,15.48,26.356223175965667
PS_qb0of3__ACCRUAL_qb0of3__C4_ROE_DYN_qmax8__v0,PS_qb0of3__ACCRUAL_qb0of3,C4_ROE_DYN_qmax8,0.239356207732367,0.16627029120688008,0.0730859165254869,-0.342436999992601,0.49848024316109424,15.66,25.59656652360515
MOM_qb2of3__EV_EBITDA_qb0of3__C12_EPS_DYN_yoy__v0,MOM_qb2of3__EV_EBITDA_qb0of3,C12_EPS_DYN_yoy,0.23887427540624984,0.18152517875580787,0.057349096650441966,-0.5972401537655514,0.5091646634615384,14.23,106.148
P_IC_qb0of3__PB_qb0of3__C4_ROE_DYN_qmax8__v0,P_IC_qb0of3__PB_qb0of3,C4_ROE_DYN_qmax8,0.238774409077263,0.18660855823064182,0.052165850846621176,-0.5316936725552788,0.5207840486650895,15.25,52.622317596566525
EV_S_qb0of3__MOM_qb2of3__C5_ROE_DYN_yoy__v0,EV_S_qb0of3__MOM_qb2of3,C5_ROE_DYN_yoy,0.23866993652828383,0.19563407710056202,0.04303585942772181,-0.626199976304066,0.5121710526315789,13.79,102.028
NETDEBT_EBITDA_qb2of3__FCF_P_qb2of3__C4_ROE_DYN_qmax8__v0,NETDEBT_EBITDA_qb2of3__FCF_P_qb2of3,C4_ROE_DYN_qmax8,0.23859329026226717,0.1378569881911118,0.10073630207115536,-0.6927862334667756,0.5135309278350515,13.79,24.27038626609442
MOM_qb2of3__ROIC_qb1of3__C4_ROE_DYN_qmax8__v0,MOM_qb2of3__ROIC_qb1of3,C4_ROE_DYN_qmax8,0.23803925286632555,0.14880087180690538,0.08923838105942017,-0.5598516332090169,0.5195968645016797,14.1,27.296137339055793
PS_qb0of3__OCF_E_qb2of3__C4_ROE_DYN_qmax8__v0,PS_qb0of3__OCF_E_qb2of3,C4_ROE_DYN_qmax8,0.2373283254155334,0.17777171665795666,0.059556608757576734,-0.36843403363862914,0.4972801450589302,15.75,35.33047210300429
P_IC_qb0of3__EV_EBITDA_qb0of3__C9_EPS_DYN_riseq2__v0,P_IC_qb0of3__EV_EBITDA_qb0of3,C9_EPS_DYN_riseq2,0.23690449407398262,0.19372967359465032,0.0431748204793323,-0.47532796332280314,0.5227524972253053,13.23,104.14598540145985
