strategy,F組合,C,CAGR,None基準CAGR,C增益,max_drawdown,win_ratio,daily_sharpe,平均持股數
EV_S_qb0of3__FCF_P_qb0of3__C4_ROE_DYN_qmax8__v0,EV_S_qb0of3__FCF_P_qb0of3,C4_ROE_DYN_qmax8,0.2762052184624537,0.15632943826148926,0.11987578020096445,-0.48684601883232115,0.4331172657631114,14.66,25.340336134453782
REVENUE_qb1of3__CROIC_qb1of3__C4_ROE_DYN_qmax8__v0,REVENUE_qb1of3__CROIC_qb1of3,C4_ROE_DYN_qmax8,0.27462980450807195,0.11260396712969323,0.16202583737837872,-0.38115375717973277,0.5112285336856011,17.92,22.743589743589745
EV_S_qb0of3__VOL_qb0of3__C4_ROE_DYN_qmax8__v0,EV_S_qb0of3__VOL_qb0of3,C4_ROE_DYN_qmax8,0.274628010526512,0.1371406125732919,0.13748739795322007,-0.5297206355715067,0.5570512820512821,12.91,23.616666666666667
DEBTRATIO_qb2of3__FCF_OI_qb1of3__C4_ROE_DYN_qmax8__v0,DEBTRATIO_qb2of3__FCF_OI_qb1of3,C4_ROE_DYN_qmax8,0.2743093315861025,0.12441932664083977,0.14989000494526272,-0.365578656271071,0.5200718993409227,14.14,24.275720164609055
P_IC_qb0of3__FCF_P_qb2of3__C11_EPS_DYN_qmax8__v0,P_IC_qb0of3__FCF_P_qb2of3,C11_EPS_DYN_qmax8,0.2739013006389899,0.1584587465890226,0.11544255404996728,-0.3261806767390718,0.5077559462254395,15.5,28.959183673469386
PB_qb0of3__FCF_P_qb0of3__C4_ROE_DYN_qmax8__v0,PB_qb0of3__FCF_P_qb0of3,C4_ROE_DYN_qmax8,0.2738133177235007,0.16099089396895594,0.11282242375454477,-0.34480982020117734,0.44273399014778325,13.65,24.40343347639485
DEBTRATIO_qb2of3__VOL_qb2of3__C3_ROE_DYN_qmax4__v0,DEBTRATIO_qb2of3__VOL_qb2of3,C3_ROE_DYN_qmax4,0.2734543899681827,0.1554335184447142,0.11802087152346852,-0.671893327777586,0.47908182154757495,15.85,44.20816326530612
MOM_qb2of3__EPS_qb2of3__C4_ROE_DYN_qmax8__v0,MOM_qb2of3__EPS_qb2of3,C4_ROE_DYN_qmax8,0.27251153301146847,0.15016968644879758,0.12234184656267089,-0.3792500584363129,0.5292990142387732,13.69,50.25092250922509
P_IC_qb0of3__MOM_qb2of3__C12_EPS_DYN_yoy__v0,P_IC_qb0of3__MOM_qb2of3,C12_EPS_DYN_yoy,0.2722360528792307,0.1767227601889707,0.09551329269025999,-0.660368691882854,0.504946996466431,13.53,93.24
P_IC_qb1of3__REVENUE_qb0of3__C4_ROE_DYN_qmax8__v0,P_IC_qb1of3__REVENUE_qb0of3,C4_ROE_DYN_qmax8,0.2722208563670492,0.14530472866631605,0.12691612770073313,-0.3053375163571408,0.48248686514886163,12.93,18.837606837606838
MOM_qb2of3__CROIC_qb1of3__C11_EPS_DYN_qmax8__v0,MOM_qb2of3__CROIC_qb1of3,C11_EPS_DYN_qmax8,0.27110554503502704,0.1370085818271356,0.13409696320789144,-0.3811580427810657,0.5189325640100974,13.09,34.4029304029304
DEBTRATIO_qb2of3__VOL_qb2of3__C11_EPS_DYN_qmax8__v0,DEBTRATIO_qb2of3__VOL_qb2of3,C11_EPS_DYN_qmax8,0.2703951521042476,0.1554335184447142,0.11496163365953338,-0.45345139045868177,0.4756787330316742,13.84,30.232365145228215
MOM_qb2of3__REVENUE_qb2of3__C4_ROE_DYN_qmax8__v0,MOM_qb2of3__REVENUE_qb2of3,C4_ROE_DYN_qmax8,0.2703008572797785,0.1366240462856565,0.133676810994122,-0.5245478302800807,0.5521885521885522,14.85,39.41048034934498
P_IC_qb0of3__VOL_qb2of3__C5_ROE_DYN_yoy__v0,P_IC_qb0of3__VOL_qb2of3,C5_ROE_DYN_yoy,0.2698092662972511,0.20650776845494145,0.06330149784230965,-0.6804815406623352,0.488134475939354,13.09,58.03305785123967
ACCRUAL_qb1of3__REV_G_qb1of3__C4_ROE_DYN_qmax8__v0,ACCRUAL_qb1of3__REV_G_qb1of3,C4_ROE_DYN_qmax8,0.2691308276277413,0.10755676557427019,0.16157406205347113,-0.2934590080971661,0.5352981494174092,12.66,21.759825327510917
MOM_qb2of3__ROE_qb2of3__C4_ROE_DYN_qmax8__v0,MOM_qb2of3__ROE_qb2of3,C4_ROE_DYN_qmax8,0.26865336656523575,0.16666894171226798,0.10198442485296777,-0.4684764281064786,0.5183815028901734,13.68,56.780141843971634
MOM_qb2of3__EV_S_qb0of3__C11_EPS_DYN_qmax8__v0,MOM_qb2of3__EV_S_qb0of3,C11_EPS_DYN_qmax8,0.2678743398868797,0.18730029486649968,0.08057404502038001,-0.5656604577208773,0.5101700566855618,13.1,43.077220077220076
EV_S_qb0of3__VOL_qb0of3__C11_EPS_DYN_qmax8__v0,EV_S_qb0of3__VOL_qb0of3,C11_EPS_DYN_qmax8,0.2665632522696222,0.1371406125732919,0.12942263969633028,-0.4446741433333371,0.5625,13.0,25.223107569721115
P_IC_qb0of3__DEBTRATIO_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,P_IC_qb0of3__DEBTRATIO_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.26633930125775374,0.17597458262379329,0.09036471863396045,-0.3260440977551925,0.47434435575826683,13.36,24.820408163265306
PB_qb0of3__VOL_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,PB_qb0of3__VOL_qb2of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.2658580238976651,0.1823150297346725,0.0835429941629926,-0.5258602960146608,0.4695144213216502,15.82,55.07203389830509
P_IC_qb0of3__DEBTRATIO_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,P_IC_qb0of3__DEBTRATIO_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.26579617541048806,0.17597458262379329,0.08982159278669477,-0.36809256676747715,0.4741275571600481,13.2,23.66938775510204
EV_S_qb0of3__VOL_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,EV_S_qb0of3__VOL_qb2of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.26537962263970516,0.1561519347357705,0.10922768790393467,-0.6422327969166312,0.48050682261208577,16.19,63.59591836734694
P_IC_qb1of3__NETDEBT_EBITDA_qb0of3__C4_ROE_DYN_qmax8__v0,P_IC_qb1of3__NETDEBT_EBITDA_qb0of3,C4_ROE_DYN_qmax8,0.26506714021310174,0.1439608490191635,0.12110629119393823,-0.3060215374873302,0.5151785714285714,13.54,17.99163179916318
NETDEBT_EBITDA_qb2of3__VOL_qb2of3__C4_ROE_DYN_qmax8__v0,NETDEBT_EBITDA_qb2of3__VOL_qb2of3,C4_ROE_DYN_qmax8,0.26482448717829166,0.12680060159799877,0.13802388558029288,-0.44708580458076985,0.4773218142548596,13.47,22.928571428571427
MOM_qb2of3__EV_EBITDA_qb0of3__C5_ROE_DYN_yoy__v0,MOM_qb2of3__EV_EBITDA_qb0of3,C5_ROE_DYN_yoy,0.26474526321519587,0.19063749535668162,0.07410776785851425,-0.6788286301152742,0.5028030833917309,13.51,89.3187250996016
P_IC_qb0of3__ACCRUAL_qb0of3__C11_EPS_DYN_qmax8__v0,P_IC_qb0of3__ACCRUAL_qb0of3,C11_EPS_DYN_qmax8,0.2640650639271014,0.15299410525133617,0.11107095867576522,-0.3234081140651487,0.48678720445062584,13.87,22.844897959183672
MOM_qb2of3__FCF_OI_qb1of3__C4_ROE_DYN_qmax8__v0,MOM_qb2of3__FCF_OI_qb1of3,C4_ROE_DYN_qmax8,0.26254875551836676,0.13516206890815918,0.12738668661020758,-0.5732395227205276,0.5332550860719875,12.21,33.39312977099237
PS_qb1of3__P_IC_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,PS_qb1of3__P_IC_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.26228243282522623,0.1405675599020484,0.12171487292317784,-0.5845372217501692,0.5081880612783941,19.88,44.285714285714285
MOM_qb2of3__FCF_P_qb0of3__C3_ROE_DYN_qmax4__v0,MOM_qb2of3__FCF_P_qb0of3,C3_ROE_DYN_qmax4,0.26215006968350574,0.14877135846709288,0.11337871121641285,-0.6848169439479663,0.5,14.33,45.5
