F1,k1,CAGR,max_drawdown,win_ratio,平均持股數,角色池,贏大盤,可當primary,可當secondary
VOL,2,0.28239130852834493,-0.3186819179421182,0.5060305548110426,899.8541666666666,primary,0.1407483772813638,True,True
EV_EBITDA,0,0.27466518113502203,-0.2900788322848087,0.5259128386336867,903.8541666666666,secondary,0.1330222498880409,False,True
ROIC,0,0.24190468672277388,-0.30673837149107386,0.5242415650694642,914.8125,secondary,0.10026175547579275,False,True
FCF_P,0,0.2354103616831007,-0.2899682000208409,0.5259175179720015,875.8958333333334,secondary,0.09376743043611957,False,True
CROIC,0,0.23431086439949977,-0.2845259557651475,0.5214564369310793,914.7916666666666,secondary,0.09266793315251864,False,True
REVENUE,0,0.23413421178414273,-0.27405925805074505,0.5154440154440154,875.8958333333334,secondary,0.0924912805371616,False,True
EPS,0,0.2312211851471051,-0.3089615742294525,0.5148001220628624,876.1041666666666,secondary,0.08957825390012397,False,True
PB,0,0.2311287504528723,-0.2439965397291235,0.5955362003266195,903.8333333333334,secondary,0.08948581920589116,False,True
FCF_OI,0,0.21708806310070616,-0.2693164290724207,0.5209138840070299,890.0416666666666,secondary,0.07544513185372503,False,True
EV_S,0,0.20923530477815522,-0.2465791080468691,0.5854126679462572,878.4375,secondary,0.06759237353117409,False,True
ROE,0,0.19688893685965936,-0.29960320448787825,0.5140132909563709,875.8333333333334,secondary,0.05524600561267823,False,True
OCF_E,0,0.19581710730914592,-0.28459140989902165,0.5069406886605372,915.0625,secondary,0.05417417606216479,False,True
PS,0,0.19019903921739822,-0.2586586669380484,0.6360634081902246,878.4375,secondary,0.048556107970417095,False,True
MOM,0,0.186478882117584,-0.291908765570396,0.5489861663824143,908.6458333333334,secondary,0.04483595087060288,False,True
NETDEBT_EBITDA,0,0.18083450341937413,-0.24390957498071508,0.4707357859531773,837.2708333333334,secondary,0.039191572172393,False,True
ACCRUAL,0,0.17998617629582614,-0.2808544539460618,0.49836724441095204,914.7916666666666,secondary,0.03834324504884501,False,True
P_IC,0,0.1718077706096175,-0.24089687302298524,0.6674718196457327,903.875,secondary,0.030164839362636364,False,True
P_IC,1,0.16689432353909317,-0.24177383231153626,0.4996358339402768,904.2916666666666,secondary,0.02525139229211204,False,True
DEBTRATIO,0,0.15990434040853674,-0.26349283234145715,0.38095238095238093,875.8958333333334,secondary,0.01826140916155561,False,True
ACCRUAL,2,0.15343805199243854,-0.23423366367470932,0.5156578639869128,915.4791666666666,secondary,0.01179512074545741,False,True
REV_G,2,0.15140585954416141,-0.24627523709099852,0.4721543058951372,879.5625,secondary,0.009762928297180284,False,True
OCF_E,2,0.13935341295082004,-0.23259789403925213,0.49942538171072076,915.75,secondary,-0.002289518296161086,False,True
REV_G,0,0.13818393988259037,-0.27381115323557215,0.529889298892989,878.9375,secondary,-0.003458991364390762,False,True
ROE,2,0.13781745667854617,-0.22859990739901703,0.48228952772073924,876.4583333333334,secondary,-0.003825474568434961,False,True
DEBTRATIO,1,0.13217330820661033,-0.25407300425262536,0.4685010861694424,876.2291666666666,secondary,-0.0094696230403708,False,True
MOM,2,0.12899085693228263,-0.26503943444551303,0.4586033774532177,909.3541666666666,secondary,-0.012652074314698503,False,False
DEBTRATIO,2,0.12089148451327825,-0.23667344549239155,0.5355392156862745,876.4583333333334,secondary,-0.020751446733702883,False,False
NETDEBT_EBITDA,1,0.11608704904935507,-0.23634887429265428,0.49513618677042803,837.4791666666666,secondary,-0.025555882197626056,False,False
CROIC,2,0.11303563967563468,-0.23630155873513792,0.48998121477770823,915.4791666666666,secondary,-0.02860729157134645,False,False
ROIC,2,0.11124695909281401,-0.22849761965420012,0.4470848300635535,915.4791666666666,secondary,-0.030395972154167117,False,False
FCF_P,2,0.10702866293171387,-0.23913126882163038,0.5100548446069469,876.4583333333334,secondary,-0.03461426831526726,False,False
PS,2,0.10668840878627162,-0.27920498099564683,0.34679020516214426,878.9375,secondary,-0.034954522460709514,False,False
PB,2,0.10664116513434818,-0.2748038037964826,0.3447867298578199,904.6041666666666,secondary,-0.03500176611263295,False,False
MOM,1,0.1034119612239004,-0.22923287319934627,0.5105133225504385,909.0,secondary,-0.038230970023080735,False,False
PS,1,0.10128069891263025,-0.22276292808123932,0.4768670309653916,878.6875,secondary,-0.04036223233435088,False,False
PB,1,0.09951325676718148,-0.2553656093666732,0.46943521594684384,904.3333333333334,secondary,-0.04212967447979965,False,False
EV_S,1,0.09941273311596066,-0.24570795677684465,0.4854609929078014,878.6875,secondary,-0.04223019813102047,False,False
REV_G,1,0.09654557458474411,-0.21323884062177878,0.5023804989525804,879.1041666666666,secondary,-0.04509735666223702,False,False
REVENUE,2,0.09625062196485046,-0.2266345300505621,0.4192872117400419,876.4583333333334,secondary,-0.04539230928213067,False,False
P_IC,2,0.09443760108865606,-0.2992629190574022,0.30062893081761005,904.6041666666666,secondary,-0.047205330158325065,False,False
EV_EBITDA,1,0.09397720659919928,-0.23410027248227783,0.5080951429142514,904.1458333333334,secondary,-0.04766572464778185,False,False
EV_S,2,0.09239332104195674,-0.2773439241386232,0.36662531017369726,878.9375,secondary,-0.049249610205024386,False,False
VOL,1,0.0912343181272448,-0.26726211418848445,0.5278434462831626,899.5208333333334,primary,-0.05040861311973632,False,False
EPS,1,0.0892137608581034,-0.23414543050517111,0.4904794677678367,875.5416666666666,secondary,-0.05242917038887773,False,False
FCF_OI,1,0.08841774043680362,-0.2512021329012064,0.49916736053288924,890.5,secondary,-0.053225190810177514,False,False
OCF_E,1,0.08811101623474471,-0.22652927033316084,0.5097363690832835,915.4791666666666,secondary,-0.05353191501223642,False,False
ACCRUAL,1,0.08764451222917158,-0.23758115873417818,0.5043400845760071,915.1875,secondary,-0.05399841901780955,False,False
FCF_OI,2,0.08675311172259259,-0.21751818547139923,0.5026511134676565,890.7916666666666,secondary,-0.05488981952438854,False,False
EPS,2,0.08534910385628147,-0.21925337960600833,0.44938271604938274,876.9375,secondary,-0.05629382739069966,False,False
REVENUE,1,0.08401757451057401,-0.2574315045244231,0.5085287846481876,876.2291666666666,secondary,-0.05762535673640712,False,False
NETDEBT_EBITDA,2,0.08267991820092613,-0.24136561749060315,0.5577933450087565,837.9166666666666,secondary,-0.058963013046055,False,False
CROIC,1,0.07677923089000349,-0.22542033200694378,0.5064764954155144,915.1875,secondary,-0.06486370035697764,False,False
ROIC,1,0.0730652581044764,-0.22502625683225752,0.5013987518829353,915.1666666666666,secondary,-0.06857767314250474,False,False
ROE,1,0.07085296032539246,-0.23210864097236594,0.5059734513274337,876.2916666666666,secondary,-0.07078997092158867,False,False
EV_EBITDA,2,0.06621859813681441,-0.23361565926991112,0.47960359529845586,904.4791666666666,secondary,-0.07542433311016672,False,False
FCF_P,1,0.06191182344799029,-0.2322712716741091,0.48236220472440944,876.2291666666666,secondary,-0.07973110779899084,False,False
VOL,0,0.05411858360984345,-0.1797424649401026,0.4966577540106952,899.1041666666666,primary,-0.08752434763713768,False,False
