strategy,primary,secondary,CAGR,primary_solo_CAGR,配對增益,max_drawdown,win_ratio,平均持股數,晉升,未過原因
PB_qb0of3__FCF_P_qb0of3__None__v0,PB_qb0,FCF_P_qb0,0.29387199364253935,0.24792669849479632,0.04594529514774304,-0.598872898973805,0.583732057416268,192.9647435897436,True,
REVENUE_qb0of3__NETDEBT_EBITDA_qb0of3__None__v0,REVENUE_qb0,NETDEBT_EBITDA_qb0,0.28918754205359964,0.26113072634453705,0.0280568157090626,-0.47679124130478256,0.5817270624518118,249.8653846153846,True,
PB_qb0of3__MOM_qb0of3__None__v0,PB_qb0,MOM_qb0,0.2891596127990639,0.24792669849479632,0.041232914304267565,-0.6473489992196605,0.5849688217919264,185.84615384615384,True,
PB_qb0of3__CROIC_qb0of3__None__v0,PB_qb0,CROIC_qb0,0.2886296681245404,0.24792669849479632,0.04070296962974407,-0.582520618723055,0.5805553280366943,203.06410256410257,True,
EV_EBITDA_qb0of3__ROE_qb2of3__None__v0,EV_EBITDA_qb0,ROE_qb2,0.2872727861344766,0.25599388902078135,0.03127889711369525,-0.487967588924761,0.5697761895805905,176.66346153846155,True,
PS_qb0of3__MOM_qb0of3__None__v0,PS_qb0,MOM_qb0,0.2859444933804107,0.24461023704239326,0.04133425633801746,-0.6371281290958482,0.5940321947389086,188.25,True,
P_IC_qb0of3__CROIC_qb2of3__None__v0,CROIC_qb2,P_IC_qb0,0.2858964083256994,0.21148042991260296,0.07441597841309644,-0.6418002706579906,0.5660072668550666,91.31089743589743,True,
EPS_qb0of3__FCF_P_qb2of3__None__v0,EPS_qb0,FCF_P_qb2,0.2857342234406848,0.26560293444647587,0.020131288994208907,-0.5671642930027756,0.5544493482500257,119.55448717948718,True,
EV_EBITDA_qb0of3__ACCRUAL_qb0of3__None__v0,EV_EBITDA_qb0,ACCRUAL_qb0,0.28560634741201296,0.25599388902078135,0.02961245839123161,-0.5335110443477704,0.5412654339221362,264.2147435897436,True,
NETDEBT_EBITDA_qb0of3__ACCRUAL_qb0of3__None__v0,ACCRUAL_qb0,NETDEBT_EBITDA_qb0,0.28435361290087613,0.2416909795257831,0.04266263337509302,-0.4992440767177676,0.5405667412378822,217.7852564102564,True,
OCF_E_qb2of3__DEBTRATIO_qb0of3__None__v0,OCF_E_qb2,DEBTRATIO_qb0,0.28407766476569374,0.2237152181000417,0.06036244666565205,-0.48910721256586465,0.5533735600658256,144.80769230769232,True,
EV_EBITDA_qb0of3__OCF_E_qb2of3__None__v0,EV_EBITDA_qb0,OCF_E_qb2,0.28331206935127873,0.25599388902078135,0.027318180330497377,-0.5404633431640727,0.567176676562381,189.44230769230768,True,
EV_EBITDA_qb0of3__REV_G_qb0of3__None__v0,EV_EBITDA_qb0,REV_G_qb0,0.28269073991166627,0.25599388902078135,0.026696850890884916,-0.6326728267249019,0.5597316590694074,221.24679487179486,True,
P_IC_qb0of3__EV_S_qb0of3__None__v0,EV_S_qb0,P_IC_qb0,0.28197025212280935,0.23313276131624505,0.0488374908065643,-0.6749345520912052,0.6502215062424487,238.44230769230768,True,
EV_EBITDA_qb0of3__EPS_qb0of3__None__v0,EPS_qb0,EV_EBITDA_qb0,0.28195399216973605,0.26560293444647587,0.016351057723260176,-0.5978158884821982,0.5631936213770068,296.9326923076923,True,
VOL_qb2of3__MOM_qb0of3__None__v0,VOL_qb2,MOM_qb0,0.2816909886894763,0.25285819442136814,0.02883279426810814,-0.6084599835114484,0.5446471823025997,237.34935897435898,True,
REVENUE_qb0of3__REV_G_qb2of3__None__v0,REVENUE_qb0,REV_G_qb2,0.28126872558518423,0.26113072634453705,0.020137999240647186,-0.4830622599984886,0.5185074626865671,208.57692307692307,True,
EV_S_qb0of3__PB_qb0of3__None__v0,PB_qb0,EV_S_qb0,0.2806162067766085,0.24792669849479632,0.03268950828181216,-0.6481639970564501,0.6471861471861472,266.34294871794873,True,
REVENUE_qb0of3__ROIC_qb0of3__None__v0,REVENUE_qb0,ROIC_qb0,0.28044996596133176,0.26113072634453705,0.019319239616794714,-0.504385842018411,0.5514934660858744,327.06089743589746,True,
OCF_E_qb0of3__FCF_P_qb2of3__None__v0,FCF_P_qb2,OCF_E_qb0,0.27897643494210356,0.192608634647216,0.08636780029488755,-0.49430689312328246,0.5429184549356223,30.17628205128205,True,
OCF_E_qb2of3__CROIC_qb0of3__None__v0,OCF_E_qb2,CROIC_qb0,0.2787666231138999,0.2237152181000417,0.05505140501385819,-0.4330458567070311,0.5019118021921999,60.455128205128204,True,
ACCRUAL_qb0of3__ROE_qb0of3__None__v0,ACCRUAL_qb0,ROE_qb0,0.27748384202827947,0.2416909795257831,0.03579286250249636,-0.599762455111224,0.5243632980579137,271.43910256410254,True,
NETDEBT_EBITDA_qb0of3__ROIC_qb0of3__None__v0,ROIC_qb0,NETDEBT_EBITDA_qb0,0.2771662578636753,0.23271673984712682,0.044449518016548506,-0.5578884640857094,0.5537549407114625,170.32692307692307,True,
EPS_qb0of3__DEBTRATIO_qb0of3__None__v0,EPS_qb0,DEBTRATIO_qb0,0.27707860816161856,0.26560293444647587,0.011475673715142687,-0.5690392744863912,0.5232722143864598,230.58653846153845,True,
PS_qb0of3__ACCRUAL_qb0of3__None__v0,PS_qb0,ACCRUAL_qb0,0.27680217839576504,0.24461023704239326,0.03219194135337178,-0.5909841469494985,0.5716277217206586,216.59935897435898,True,
VOL_qb2of3__NETDEBT_EBITDA_qb2of3__None__v0,VOL_qb2,NETDEBT_EBITDA_qb2,0.2763293666544415,0.25285819442136814,0.02347117223307338,-0.6611604893634716,0.5655948989282322,156.90705128205127,True,
NETDEBT_EBITDA_qb0of3__OCF_E_qb2of3__None__v0,OCF_E_qb2,NETDEBT_EBITDA_qb0,0.2760799693470788,0.2237152181000417,0.0523647512470371,-0.47710089416658596,0.554143040058533,185.45192307692307,True,
ACCRUAL_qb0of3__REV_G_qb2of3__None__v0,ACCRUAL_qb0,REV_G_qb2,0.2757423239436325,0.2416909795257831,0.034051344417849405,-0.5113965503381813,0.525194356464152,197.52884615384616,True,
EV_S_qb0of3__ROE_qb0of3__None__v0,EV_S_qb0,ROE_qb0,0.27497031735127453,0.23313276131624505,0.04183755603502948,-0.673533691557332,0.589034389915555,173.55769230769232,True,
REVENUE_qb0of3__ROE_qb0of3__None__v0,REVENUE_qb0,ROE_qb0,0.27432829191003694,0.26113072634453705,0.013197565565499891,-0.5224530249231125,0.537147102526003,290.8397435897436,True,
ACCRUAL_qb0of3__DEBTRATIO_qb0of3__None__v0,ACCRUAL_qb0,DEBTRATIO_qb0,0.2735746504045431,0.2416909795257831,0.031883670878759984,-0.5086482744677603,0.5250457356912623,191.84615384615384,True,
VOL_qb2of3__ROIC_qb0of3__None__v0,VOL_qb2,ROIC_qb0,0.2723649124104064,0.25285819442136814,0.019506717989038247,-0.5983791197172628,0.5279577855952602,314.91987179487177,True,
EV_S_qb0of3__DEBTRATIO_qb2of3__None__v0,EV_S_qb0,DEBTRATIO_qb2,0.27191611562035,0.23313276131624505,0.038783354304104956,-0.663890437831842,0.6232148283196597,156.3653846153846,True,
PS_qb0of3__ROE_qb0of3__None__v0,PS_qb0,ROE_qb0,0.27004661477876923,0.24461023704239326,0.02543637773637597,-0.6711766093142257,0.5942146840148699,184.8301282051282,True,
PB_qb0of3__DEBTRATIO_qb2of3__None__v0,PB_qb0,DEBTRATIO_qb2,0.26853551179807966,0.24792669849479632,0.020608813303283346,-0.6111112246415666,0.6510513707745542,200.35897435897436,True,
PS_qb0of3__NETDEBT_EBITDA_qb0of3__None__v0,PS_qb0,NETDEBT_EBITDA_qb0,0.26739157759422927,0.24461023704239326,0.022781340551836005,-0.5128203661772801,0.6031746031746031,136.65064102564102,True,
PB_qb0of3__NETDEBT_EBITDA_qb0of3__None__v0,PB_qb0,NETDEBT_EBITDA_qb0,0.2673199547457985,0.24792669849479632,0.01939325625100219,-0.5695670615825742,0.6091396476895583,147.65064102564102,True,
EV_S_qb0of3__CROIC_qb0of3__None__v0,EV_S_qb0,CROIC_qb0,0.26581555480048125,0.23313276131624505,0.032682793484236194,-0.6246557362790489,0.5770278935556268,184.55448717948718,True,
EPS_qb0of3__None__None__v0,EPS_qb0,（空集合）,0.26560293444647587,0.26560293444647587,0.0,-0.5428774244157335,0.5657167963846347,588.7692307692307,True,
EV_EBITDA_qb0of3__FCF_P_qb2of3__None__v0,EV_EBITDA_qb0,FCF_P_qb2,0.2652808833488929,0.25599388902078135,0.00928699432811153,-0.5730804938892382,0.5813904345988589,201.22756410256412,True,
EV_S_qb0of3__FCF_P_qb0of3__None__v0,EV_S_qb0,FCF_P_qb0,0.2630047955555157,0.23313276131624505,0.02987203423927065,-0.6293628505403925,0.5786420459187842,182.63141025641025,True,
REVENUE_qb0of3__P_IC_qb1of3__None__v0,REVENUE_qb0,P_IC_qb1,0.2628059916466945,0.26113072634453705,0.001675265302157447,-0.4774429164586286,0.5663356251591546,138.9647435897436,True,
VOL_qb2of3__REV_G_qb0of3__None__v0,VOL_qb2,REV_G_qb0,0.2626457648612517,0.25285819442136814,0.009787570439883542,-0.6380514907092925,0.533589080203408,210.18910256410257,True,
P_IC_qb0of3__ROE_qb0of3__None__v0,ROE_qb0,P_IC_qb0,0.2625520467793778,0.22160804851507998,0.04094399826429784,-0.6917557706992081,0.5987750690524799,182.84294871794873,True,
REVENUE_qb0of3__MOM_qb0of3__None__v0,REVENUE_qb0,MOM_qb0,0.2623437148990251,0.26113072634453705,0.001212988554488037,-0.5521275911485682,0.5607359535742548,210.78846153846155,True,
PS_qb0of3__DEBTRATIO_qb2of3__None__v0,PS_qb0,DEBTRATIO_qb2,0.2622679488719042,0.24461023704239326,0.017657711829510925,-0.6642034715431455,0.6570184426229508,221.89102564102564,True,
CROIC_qb2of3__REV_G_qb2of3__None__v0,CROIC_qb2,REV_G_qb2,0.2618554457268565,0.21148042991260296,0.05037501581425352,-0.5039153090370343,0.5542205791743684,201.46153846153845,True,
EV_EBITDA_qb0of3__CROIC_qb2of3__None__v0,EV_EBITDA_qb0,CROIC_qb2,0.2613708412215001,0.25599388902078135,0.005376952200718765,-0.5425826759036123,0.5681637835264244,157.94871794871796,True,
EV_S_qb0of3__ACCRUAL_qb0of3__None__v0,ACCRUAL_qb0,EV_S_qb0,0.26129938547581544,0.2416909795257831,0.019608405950032326,-0.5891352699286283,0.5670096249585131,214.49679487179486,True,
REVENUE_qb0of3__None__None__v0,REVENUE_qb0,（空集合）,0.26113072634453705,0.26113072634453705,0.0,-0.4650407831161243,0.6277756868648852,589.25,True,
PS_qb0of3__CROIC_qb0of3__None__v0,PS_qb0,CROIC_qb0,0.26035687601252455,0.24461023704239326,0.015746638970131288,-0.6296910692333699,0.5718890024369153,190.50641025641025,True,
PS_qb0of3__OCF_E_qb2of3__None__v0,PS_qb0,OCF_E_qb2,0.2599232814914645,0.24461023704239326,0.015313044449071223,-0.5679639712180901,0.5779796668829764,229.93269230769232,True,
VOL_qb2of3__CROIC_qb2of3__None__v0,VOL_qb2,CROIC_qb2,0.2592970847619367,0.25285819442136814,0.006438890340568548,-0.5597180205262753,0.5416037450921172,162.35897435897436,True,
PS_qb0of3__FCF_P_qb0of3__None__v0,PS_qb0,FCF_P_qb0,0.25912068828250123,0.24461023704239326,0.014510451240107969,-0.6341929870566825,0.5739996786116022,188.6153846153846,True,
CROIC_qb2of3__DEBTRATIO_qb0of3__None__v0,CROIC_qb2,DEBTRATIO_qb0,0.2588844713942198,0.21148042991260296,0.04740404148161681,-0.4851682767858623,0.557395773843518,184.65064102564102,True,
NETDEBT_EBITDA_qb0of3__ROE_qb0of3__None__v0,ROE_qb0,NETDEBT_EBITDA_qb0,0.25880068886010354,0.22160804851507998,0.037192640345023564,-0.5736133099026455,0.5512405609492989,176.77243589743588,True,
PS_qb0of3__DEBTRATIO_qb0of3__None__v0,PS_qb0,DEBTRATIO_qb0,0.2587675192087373,0.24461023704239326,0.014157282166344043,-0.5231889459745435,0.625,124.29166666666667,True,
EV_EBITDA_qb0of3__ACCRUAL_qb2of3__None__v0,EV_EBITDA_qb0,ACCRUAL_qb2,0.2583301906636428,0.25599388902078135,0.0023363016428614714,-0.6069630510420112,0.5539038822340886,176.88782051282053,True,
EV_S_qb0of3__OCF_E_qb0of3__None__v0,EV_S_qb0,OCF_E_qb0,0.2580544282270305,0.23313276131624505,0.024921666910785456,-0.6171516192818447,0.5753796962430056,188.30769230769232,True,
PS_qb0of3__ROE_qb2of3__None__v0,PS_qb0,ROE_qb2,0.25797970814796645,0.24461023704239326,0.013369471105573183,-0.5365853858396111,0.5792402354200107,196.82692307692307,True,
