strategy,primary,secondary,CAGR,primary_solo_CAGR,配對增益,max_drawdown,win_ratio,平均持股數,持股月份覆蓋率,持股數p10,晉升,未過原因
PS_qb1of3__OCF_E_qb1of3__None__v0,PS_qb1,OCF_E_qb1,0.11005598483431767,0.10831162240253711,0.001744362431780555,-0.6249108866700517,0.4874669487043892,178.7104377104377,1.0,112.0,True,
ROE_qb2of3__None__None__v0,ROE_qb2,（空集合）,0.1096895179268933,0.1096895179268933,0.0,-0.5019894135854195,0.4582043343653251,511.2121212121212,1.0,414.0,True,
P_IC_qb1of3__None__None__v0,P_IC_qb1,（空集合）,0.10927398071020056,0.10927398071020056,0.0,-0.6080612428504042,0.5077608142493639,463.32996632996634,1.0,261.0,True,
PB_qb1of3__DEBTRATIO_qb0of3__None__v0,PB_qb1,DEBTRATIO_qb0,0.108940444371451,0.10751637456446095,0.0014240698069900581,-0.622711032086799,0.4937115333154937,147.013468013468,1.0,81.0,True,
P_IC_qb1of3__OCF_E_qb1of3__None__v0,P_IC_qb1,OCF_E_qb1,0.10872133611728962,0.10927398071020056,-0.0005526445929109336,-0.5968074004109271,0.49089529590288317,175.92592592592592,1.0,113.0,True,
ROE_qb2of3__DEBTRATIO_qb0of3__None__v0,ROE_qb2,DEBTRATIO_qb0,0.1083279530990704,0.1096895179268933,-0.0013615648278229031,-0.5343440129492867,0.4586811352253756,162.4882154882155,1.0,143.0,True,
PS_qb1of3__None__None__v0,PS_qb1,（空集合）,0.10831162240253711,0.10831162240253711,0.0,-0.6206788459712123,0.48773690078037907,463.020202020202,1.0,260.0,True,
PS_qb1of3__FCF_OI_qb2of3__None__v0,PS_qb1,FCF_OI_qb2,0.10831075228758014,0.10831162240253711,-8.701149569745326e-07,-0.642790198861646,0.4761054927622447,163.5050505050505,1.0,112.0,True,
ROE_qb2of3__FCF_OI_qb2of3__None__v0,ROE_qb2,FCF_OI_qb2,0.10829014177983431,0.1096895179268933,-0.0013993761470589838,-0.5545365519895615,0.44700593074421274,170.9023569023569,1.0,122.0,True,
ROE_qb2of3__FCF_OI_qb1of3__None__v0,ROE_qb2,FCF_OI_qb1,0.1080080007178279,0.1096895179268933,-0.0016815172090653974,-0.5354313761721232,0.466227500463908,193.59595959595958,1.0,143.0,True,
PS_qb1of3__ACCRUAL_qb1of3__None__v0,PS_qb1,ACCRUAL_qb1,0.10789709507912493,0.10831162240253711,-0.0004145273234121838,-0.6226722779394014,0.48374469935848646,159.88215488215488,1.0,98.0,True,
PB_qb1of3__None__None__v0,PB_qb1,（空集合）,0.10751637456446095,0.10751637456446095,0.0,-0.6074961184260653,0.4971537001897533,463.32996632996634,1.0,261.0,True,
MOM_qb1of3__ROE_qb2of3__None__v0,ROE_qb2,MOM_qb1,0.10710814018856007,0.1096895179268933,-0.0025813777383332237,-0.5942656529908454,0.5264488935721813,130.3804713804714,1.0,87.0,True,
P_IC_qb1of3__ROE_qb1of3__None__v0,P_IC_qb1,ROE_qb1,0.10659619036251833,0.10927398071020056,-0.0026777903476822296,-0.6087896933446362,0.49690287413280476,195.31313131313132,1.0,151.0,True,
ROE_qb2of3__FCF_P_qb0of3__None__v0,ROE_qb2,FCF_P_qb0,0.10654638208040024,0.1096895179268933,-0.0031431358464930614,-0.5272463334006785,0.47513278609367454,116.44781144781145,1.0,56.60000000000001,True,
ROE_qb2of3__NETDEBT_EBITDA_qb0of3__None__v0,ROE_qb2,NETDEBT_EBITDA_qb0,0.1064581381558376,0.1096895179268933,-0.003231379771055698,-0.5679912411392432,0.47126193001060446,154.07070707070707,1.0,134.0,True,
ROE_qb2of3__ROIC_qb2of3__None__v0,ROE_qb2,ROIC_qb2,0.10622238694356079,0.1096895179268933,-0.0034671309833325115,-0.5017922953476753,0.44941581378498324,441.979797979798,1.0,370.0,True,
ROE_qb2of3__ACCRUAL_qb1of3__None__v0,ROE_qb2,ACCRUAL_qb1,0.10621584572289322,0.1096895179268933,-0.003473672204000078,-0.5416067767054579,0.47290422472904226,147.5185185185185,1.0,109.0,True,
PB_qb1of3__FCF_P_qb1of3__None__v0,PB_qb1,FCF_P_qb1,0.1059407351797439,0.10751637456446095,-0.0015756393847170536,-0.6338427848306472,0.4853932584269663,147.7979797979798,1.0,78.0,True,
PS_qb1of3__NETDEBT_EBITDA_qb1of3__None__v0,PS_qb1,NETDEBT_EBITDA_qb1,0.10584118790426911,0.10831162240253711,-0.0024704344982680038,-0.6211291785419464,0.46916783077230095,167.0875420875421,1.0,103.0,True,
P_IC_qb1of3__DEBTRATIO_qb1of3__None__v0,P_IC_qb1,DEBTRATIO_qb1,0.10564924828883626,0.10927398071020056,-0.003624732421364296,-0.6119597108098014,0.4947326575233552,187.25925925925927,1.0,113.0,True,
PB_qb1of3__ACCRUAL_qb1of3__None__v0,PB_qb1,ACCRUAL_qb1,0.10547281823417798,0.10751637456446095,-0.0020435563302829696,-0.6160158792572518,0.48153378231588095,157.66666666666666,1.0,100.0,True,
PS_qb1of3__OCF_E_qb2of3__None__v0,PS_qb1,OCF_E_qb2,0.10402702318790835,0.10831162240253711,-0.004284599214628759,-0.5914290436957184,0.47205318909172866,153.16498316498317,1.0,80.0,True,
PS_qb1of3__DEBTRATIO_qb1of3__None__v0,PS_qb1,DEBTRATIO_qb1,0.10359660874817855,0.10831162240253711,-0.0047150136543585575,-0.6329938907497774,0.48342125094197436,190.86531986531986,1.0,117.0,True,
PS_qb1of3__FCF_P_qb1of3__None__v0,PS_qb1,FCF_P_qb1,0.10355268343095037,0.10831162240253711,-0.004758938971586746,-0.6269007338856176,0.47546842846312143,155.8922558922559,1.0,81.0,True,
PB_qb1of3__DEBTRATIO_qb1of3__None__v0,PB_qb1,DEBTRATIO_qb1,0.10295792396196068,0.10751637456446095,-0.004558450602500264,-0.6170507673616636,0.4832910321489002,160.58249158249157,1.0,90.0,True,
