F1,k1,CAGR,max_drawdown,win_ratio,平均持股數,角色池,贏大盤,可當primary,可當secondary
PB,1,0.14524179711514829,-0.525788933206252,0.5571806555931207,587.8365384615385,primary,0.02173192422458503,True,True
CROIC,1,0.13947417380023852,-0.5627964808747571,0.5606127745774514,609.2371794871794,secondary,0.015964300909675266,False,True
VOL,1,0.1388842732845057,-0.587204274028404,0.5743418213206732,583.2211538461538,secondary,0.015374400393942445,False,True
ROE,1,0.137364631456387,-0.5154080753028625,0.5706580835979296,589.5576923076923,secondary,0.013854758565823744,False,True
ACCRUAL,1,0.13714813524287361,-0.5437530037380638,0.5570376830926301,609.2275641025641,secondary,0.01363826235231036,False,True
PB,2,0.13695302543620302,-0.5390217573334475,0.4825620844076537,588.1891025641025,primary,0.01344315254563977,False,True
OCF_E,1,0.13420398852003013,-0.544780775571641,0.5625974502430524,609.474358974359,secondary,0.010694115629466872,False,True
REVENUE,2,0.13397978287155676,-0.5514434606801553,0.5355472404115996,589.8557692307693,secondary,0.010469909980993508,False,True
PS,2,0.13038818564738452,-0.5286788668965343,0.4864984506418769,579.3942307692307,primary,0.00687831275682127,False,True
EV_S,2,0.12997131471074308,-0.5495093883401683,0.498508353221957,579.3910256410256,primary,0.006461441820179825,False,True
VOL,0,0.12457035302317832,-0.4751941564376033,0.5891091323996599,582.8942307692307,secondary,0.0010604801326150604,False,True
EPS,2,0.12451628887300958,-0.5447128396769887,0.553532119271563,590.2532051282051,secondary,0.0010064159824463292,False,True
EV_EBITDA,2,0.12040049940941766,-0.5578103540530589,0.5544215977075059,587.0641025641025,secondary,-0.003109373481145594,False,True
