strategy,primary,secondary,CAGR,primary_solo_CAGR,配對增益,max_drawdown,win_ratio,平均持股數,晉升,未過原因
PS_qb0of3__NETDEBT_EBITDA_qb0of3__None__v0,PS_qb0,NETDEBT_EBITDA_qb0,0.26745436241062004,0.2448726637138916,0.022581698696728436,-0.5137129178683187,0.6030216202135973,136.59294871794873,True,
EV_S_qb0of3__CROIC_qb0of3__None__v0,EV_S_qb0,CROIC_qb0,0.26625144508926746,0.233233900543095,0.03301754454617245,-0.6243001500145653,0.5773890716520902,184.41666666666666,True,
REVENUE_qb0of3__P_IC_qb1of3__None__v0,P_IC_qb1,REVENUE_qb0,0.2633236851932488,0.17236760960399167,0.09095607558925711,-0.4774043945502351,0.563548551093035,138.97115384615384,True,
EV_S_qb0of3__FCF_P_qb0of3__None__v0,EV_S_qb0,FCF_P_qb0,0.263255974512552,0.233233900543095,0.030022073969456997,-0.626852108104311,0.5785387381497221,182.60576923076923,True,
P_IC_qb0of3__ROE_qb0of3__None__v0,P_IC_qb0,ROE_qb0,0.26265162062666203,0.2086141354225064,0.05403748520415563,-0.6907241804006801,0.598176802207029,182.96153846153845,True,
REVENUE_qb0of3__MOM_qb0of3__None__v0,MOM_qb0,REVENUE_qb0,0.262388694998801,0.19300761625623375,0.06938107874256727,-0.5521275911485682,0.5608598180139787,210.80769230769232,True,
PS_qb0of3__DEBTRATIO_qb2of3__None__v0,PS_qb0,DEBTRATIO_qb2,0.26216964041035196,0.2448726637138916,0.017296976696460353,-0.6639243438300312,0.6559938524590164,221.91666666666666,True,
EV_S_qb0of3__ACCRUAL_qb0of3__None__v0,EV_S_qb0,ACCRUAL_qb0,0.2618606035016773,0.233233900543095,0.028626702958582273,-0.5878839838703657,0.5673504613954723,214.39743589743588,True,
PS_qb0of3__CROIC_qb0of3__None__v0,PS_qb0,CROIC_qb0,0.26108081321745047,0.2448726637138916,0.016208149503558866,-0.6276875068288801,0.5726435152374203,190.41346153846155,True,
PS_qb0of3__OCF_E_qb2of3__None__v0,PS_qb0,OCF_E_qb2,0.259727372109372,0.2448726637138916,0.01485470839548042,-0.5673660462107151,0.5779988465974625,229.8653846153846,True,
