strategy,primary,secondary,CAGR,primary_solo_CAGR,配對增益,max_drawdown,win_ratio,平均持股數,晉升,未過原因
MOM_qb1of3__ROE_qb2of3__None__v0,—,—,0.15325541337770066,,,-0.46771211064357743,0.5770567786790266,198.05128205128204,False,兩邊都不具 primary 資格
REV_G_qb1of3__NETDEBT_EBITDA_qb2of3__None__v0,—,—,0.15321243684630836,,,-0.5531817182265764,0.5694301004600507,190.97435897435898,False,兩邊都不具 primary 資格
NETDEBT_EBITDA_qb1of3__FCF_OI_qb0of3__None__v0,—,—,0.15316958581263473,,,-0.5315798646061989,0.5455802378099364,141.43269230769232,False,兩邊都不具 primary 資格
EV_EBITDA_qb1of3__DEBTRATIO_qb0of3__None__v0,EV_EBITDA_qb1,DEBTRATIO_qb0,0.1531594902875708,0.14872946822528932,0.004430022062281491,-0.4786642827370745,0.5906933825467967,164.66666666666666,False,配對後退步過多
ACCRUAL_qb2of3__NETDEBT_EBITDA_qb2of3__None__v0,—,—,0.15311432134045844,,,-0.6060399040802198,0.5523134960351066,181.51602564102564,False,兩邊都不具 primary 資格
P_IC_qb1of3__NETDEBT_EBITDA_qb1of3__None__v0,P_IC_qb1,NETDEBT_EBITDA_qb1,0.1529585593070537,0.17262268734172137,-0.01966412803466766,-0.5183549462596959,0.5863544514441935,239.68269230769232,False,配對後退步過多
PS_qb2of3__OCF_E_qb2of3__None__v0,—,—,0.15289950380137451,,,-0.47651559408646416,0.5544503294148043,155.43910256410257,False,兩邊都不具 primary 資格
PB_qb1of3__ROE_qb0of3__None__v0,PB_qb1,ROE_qb0,0.15282715965918814,0.1452505229196135,0.007576636739574649,-0.5813175482753403,0.5431116767419663,155.70833333333334,False,配對後退步過多
MOM_qb2of3__REV_G_qb1of3__None__v0,—,—,0.15274524880630147,,,-0.5184493453440848,0.5510677563933561,186.94230769230768,False,兩邊都不具 primary 資格
REV_G_qb1of3__ROE_qb2of3__None__v0,—,—,0.15271614849193815,,,-0.4583628173044496,0.5885556493058219,222.70833333333334,False,兩邊都不具 primary 資格
CROIC_qb0of3__MOM_qb1of3__None__v0,—,—,0.1526476971048356,,,-0.5526778900007563,0.5442072334119972,160.26602564102564,False,兩邊都不具 primary 資格
OCF_E_qb0of3__ROIC_qb2of3__None__v0,—,—,0.15263864566915553,,,-0.48329968189841,0.5444374076419675,116.17948717948718,False,兩邊都不具 primary 資格
PB_qb0of3__FCF_P_qb1of3__None__v0,PB_qb0,FCF_P_qb1,0.15260505406320246,0.24792669849479632,-0.09532164443159385,-0.5898426662695633,0.5721083040670669,106.08333333333333,False,配對後退步過多
DEBTRATIO_qb1of3__FCF_OI_qb0of3__None__v0,—,—,0.15259628314695695,,,-0.5495865420513222,0.551074090311267,174.62820512820514,False,兩邊都不具 primary 資格
OCF_E_qb0of3__FCF_OI_qb1of3__None__v0,—,—,0.15242157092354747,,,-0.5452342069721724,0.5271371769383698,98.47435897435898,False,兩邊都不具 primary 資格
VOL_qb1of3__FCF_P_qb2of3__None__v0,—,—,0.15240940682259008,,,-0.5840737845535853,0.5718672909429593,212.94551282051282,False,兩邊都不具 primary 資格
PB_qb2of3__OCF_E_qb2of3__None__v0,—,—,0.15233989410491344,,,-0.5144275908589441,0.5796819489088141,284.00320512820514,False,兩邊都不具 primary 資格
ACCRUAL_qb0of3__ROIC_qb1of3__None__v0,—,—,0.1523393464705527,,,-0.5543098801705841,0.553294183895101,137.86858974358975,False,兩邊都不具 primary 資格
P_IC_qb2of3__DEBTRATIO_qb2of3__None__v0,P_IC_qb2,DEBTRATIO_qb2,0.1523231961131808,0.14508857664127173,0.007234619471909065,-0.5029224640804886,0.5231381055676066,130.22435897435898,False,配對後退步過多
