因子桶,單獨,單獨持股,小型,小型持股,中型,中型持股,大型,大型持股,小型超額,中大型最佳,中大型超額,規模落差,判定
FCF_P_qb1,0.0962970099804898,461.3636363636364,0.14547336029901392,,0.07592832752065704,,0.06640528511142141,,0.05873161780235536,0.07592832752065704,-0.010813414976001523,0.06954503277835689,🔴 規模混淆（只在小型股有效）
FCF_P_qb0,0.0998706488389564,461.06734006734007,0.17154190081970633,,0.07369073764473466,,0.04361771938997849,,0.08480015832304777,0.07369073764473466,-0.013051004851923897,0.09785116317497167,🔴 規模混淆（只在小型股有效）
MOM_qb1,0.0840313288647149,434.6331168831169,0.15081781474950118,,0.06811198791713369,,0.03576046368396435,,0.06407607225284262,0.06811198791713369,-0.01862975457952487,0.08270582683236749,🔴 規模混淆（只在小型股有效）
FCF_OI_qb0,0.0848641698230576,503.38047138047136,0.15437472525877038,,0.06552098640232162,,0.04397230782901196,,0.06763298276211183,0.06552098640232162,-0.021220756094336934,0.08885373885644876,🔴 規模混淆（只在小型股有效）
VOL_qb1,0.0884970604188455,430.6818181818182,0.14649145920552087,,0.06521323774478827,,0.057162673129588226,,0.05974971670886231,0.06521323774478827,-0.021528504751870292,0.0812782214607326,🔴 規模混淆（只在小型股有效）
CROIC_qb0,0.0825743472533366,504.2760942760943,0.14812125801307463,,0.06224936051897534,,0.041402633886382434,,0.06137951551641607,0.06224936051897534,-0.02449238197768322,0.08587189749409929,🔴 規模混淆（只在小型股有效）
ACCRUAL_qb2,0.0839488805517625,506.67003367003366,0.15765281998356984,,0.05902061159921956,,0.04529628666847185,,0.07091107748691128,0.05902061159921956,-0.027721130897438995,0.09863220838435027,🔴 規模混淆（只在小型股有效）
EPS_qb0,0.0970784964444602,510.8888888888889,0.1661025565526939,,0.05473417037872541,,0.015212376222049295,,0.07936081405603534,0.05473417037872541,-0.03200757211793315,0.11136838617396849,🔴 規模混淆（只在小型股有效）
REV_G_qb0,0.0904073221359313,503.8491228070175,0.14342768011612694,,0.05448609043837904,,0.04206302476657653,,0.056685937619468385,0.05448609043837904,-0.032255652058279516,0.0889415896777479,🔴 規模混淆（只在小型股有效）
PS_qb2,0.0741277653717071,463.1784511784512,0.1314503173136392,,0.050271945944060814,,0.05210476886004911,,0.04470857481698065,0.05210476886004911,-0.03463697363660945,0.0793455484535901,🔴 規模混淆（只在小型股有效）
ROIC_qb0,0.0937497290690401,510.5488215488216,0.16234712018560904,,0.052038899400622896,,0.03016040103016593,,0.07560537768895048,0.052038899400622896,-0.03470284309603566,0.11030822078498614,🔴 規模混淆（只在小型股有效）
ROE_qb0,0.0937602459033606,510.5488215488216,0.16040961809622867,,0.05196130917389152,,0.021827229734222575,,0.07366787559957011,0.05196130917389152,-0.034780433322767035,0.10844830892233714,🔴 規模混淆（只在小型股有效）
P_IC_qb2,0.0563883475755631,463.5993265993266,0.07758611783695768,,0.03908943131621356,,0.05186774498111091,,-0.009155624659700878,0.05186774498111091,-0.03487399751554765,0.02571837285584677,❌ 兩層都沒效
EV_S_qb2,0.075443280019491,460.6835016835017,0.14178555304938567,,0.05138696569997547,,0.04758087927638188,,0.05504381055272711,0.05138696569997547,-0.035354776796683085,0.0903985873494102,🔴 規模混淆（只在小型股有效）
PB_qb2,0.0574972692401198,463.5993265993266,0.09879445133126175,,0.031309356416900025,,0.0499027734154498,,0.012052708834603187,0.0499027734154498,-0.03683896908120876,0.04889167791581195,❌ 兩層都沒效
REVENUE_qb0,0.1056960776643436,510.5117845117845,0.15404445399272948,,0.048577355858701265,,-0.046282935128315494,,0.06730271149607092,0.048577355858701265,-0.03816438663795729,0.10546709813402821,🔴 規模混淆（只在小型股有效）
OCF_E_qb0,0.0827831110987566,506.0471380471381,0.15619962845935298,,0.04288270532101013,,0.03288308910850635,,0.06945788596269442,0.04288270532101013,-0.04385903717564843,0.11331692313834285,🔴 規模混淆（只在小型股有效）
EV_EBITDA_qb2,0.0617550232526238,460.8552188552189,0.12808287055248724,,0.04012914033604087,,0.019759756678207285,,0.04134112805582868,0.04012914033604087,-0.04661260216061769,0.08795373021644637,🔴 規模混淆（只在小型股有效）
VOL_qb2,0.0882904802988195,430.948051948052,0.16370505980370442,,0.032243962373194046,,0.032536383432872684,,0.07696331730704586,0.032536383432872684,-0.054205359063785874,0.13116867637083174,🔴 規模混淆（只在小型股有效）
MOM_qb0,0.0535528934188331,434.32142857142856,0.13090008147721188,,0.01555447370250107,,0.004410725132156568,,0.044158338980553324,0.01555447370250107,-0.07118726879415749,0.11534560777471081,🔴 規模混淆（只在小型股有效）
