因子桶,單獨,單獨持股,小型,小型持股,中型,中型持股,大型,大型持股,小型超額,中大型最佳,中大型超額,規模落差,判定
EPS_qb1,0.1538763296811611,589.349358974359,0.1709820159818316,185.05769230769232,0.1506852959001325,240.59935897435895,0.1355086713730768,163.69230769230768,0.04746445380245845,0.1506852959001325,0.02716773372075934,0.02029672008169911,✅ 撐得住規模控制
DEBTRATIO_qb1,0.1590012854808844,589.5096153846154,0.2262776636230217,141.01282051282053,0.1485266481947555,200.6955128205128,0.1223220885995055,247.80128205128204,0.10276010144364855,0.1485266481947555,0.025009086015382348,0.0777510154282662,✅ 撐得住規模控制
REV_G_qb2,0.197448584199321,588.6987179487179,0.2812687255851842,208.57692307692307,0.1481919320281306,201.23076923076923,0.1277053976594397,155.39743589743588,0.15775116340581102,0.1481919320281306,0.024674369848757455,0.13307679355705357,✅ 撐得住規模控制
REV_G_qb0,0.1845261196937382,587.974358974359,0.2579348897615783,200.2948717948718,0.1469969051372794,179.15064102564102,0.1286540216832647,186.9455128205128,0.13441732758220515,0.1469969051372794,0.02347934295790624,0.11093798462429891,✅ 撐得住規模控制
OCF_E_qb0,0.1798676985254448,609.1378205128206,0.2119743400883285,290.78205128205127,0.1465175199173023,168.35576923076923,0.1314468276656528,126.25,0.08845677790895534,0.1465175199173023,0.02299995773792915,0.06545682017102619,✅ 撐得住規模控制
DEBTRATIO_qb0,0.2003392721028312,589.1923076923077,0.2443352807079253,314.7852564102564,0.1462287859763962,174.14423076923077,0.1230977900437064,100.24679487179488,0.12081771852855214,0.1462287859763962,0.022711223797023034,0.0981064947315291,✅ 撐得住規模控制
P_IC_qb1,0.1726226873417213,587.974358974359,0.2628059916466945,138.9647435897436,0.1445128389286136,215.95192307692307,0.128424200903938,216.81730769230768,0.13928842946732134,0.1445128389286136,0.020995276749240455,0.11829315271808089,✅ 撐得住規模控制
NETDEBT_EBITDA_qb2,0.1627319193611311,575.650641025641,0.2109129053852869,164.71794871794873,0.1440719830601657,202.5705128205128,0.1390524285604248,188.3717948717949,0.08739534320591374,0.1440719830601657,0.02055442088079254,0.0668409223251212,✅ 撐得住規模控制
VOL_qb1,0.1388474317126491,583.4294871794872,0.1644237384205413,141.6153846153846,0.1432618374435139,219.25,0.1185581063354905,202.36217948717947,0.04090617624116816,0.1432618374435139,0.019744275264140743,0.021161900977027415,⚠️ 勉強（中大型僅小贏基準）
FCF_OI_qb2,0.1936248436128342,599.7724358974359,0.2658397611240743,203.05769230769232,0.1421250136425165,201.9198717948718,0.1294422466393143,173.79807692307693,0.14232219894470116,0.1421250136425165,0.018607451463143354,0.12371474748155781,⚠️ 勉強（中大型僅小贏基準）
EV_S_qb1,0.1615394213063195,579.2403846153846,0.2394321844863378,143.88782051282053,0.141581206967188,199.4294871794872,0.1244478899935015,216.25,0.11591462230696464,0.141581206967188,0.01806364478781486,0.09785097751914978,⚠️ 勉強（中大型僅小贏基準）
ACCRUAL_qb2,0.1575547790096656,609.5641025641025,0.1941895165406877,218.50641025641025,0.1378599007189134,187.9967948717949,0.1201560507783754,183.1955128205128,0.07067195436131454,0.1378599007189134,0.014342338539540256,0.05632961582177429,⚠️ 勉強（中大型僅小贏基準）
MOM_qb1,0.1469239709355982,589.8846153846154,0.1844755297319928,167.43589743589743,0.1373713308061326,188.6346153846154,0.1247894517867644,216.823717948718,0.060957967552619646,0.1373713308061326,0.013853768626759438,0.04710419892586021,⚠️ 勉強（中大型僅小贏基準）
ROE_qb1,0.137364631456387,589.5576923076923,0.154585920626137,182.0801282051282,0.1358610275440572,220.1346153846154,0.1170460048920756,187.33333333333331,0.03106835844676384,0.1358610275440572,0.012343465364684059,0.01872489308207978,⚠️ 勉強（中大型僅小贏基準）
ROIC_qb1,0.1482320474233993,609.2339743589744,0.1971174156700392,155.87820512820514,0.1357780615438122,212.4198717948718,0.1253967347673961,222.93589743589743,0.07359985349066606,0.1357780615438122,0.012260499364439043,0.061339354126227014,⚠️ 勉強（中大型僅小贏基準）
PB_qb1,0.1452505229196135,588.0064102564103,0.1685801330374818,163.33653846153845,0.1346152844875672,208.62820512820517,0.1273155853116985,201.30769230769232,0.045062570858108636,0.1346152844875672,0.011097722308194058,0.03396484854991458,⚠️ 勉強（中大型僅小贏基準）
PS_qb1,0.1487724905372673,579.2371794871794,0.2068602029413468,164.08653846153845,0.1333647827948776,197.84294871794876,0.1159095578583173,197.81730769230768,0.08334264076197365,0.1333647827948776,0.009847220615504443,0.0734954201464692,⚠️ 勉強（中大型僅小贏基準）
PB_qb2,0.1366685026616441,588.3653846153846,0.1610131005878292,164.57051282051282,0.1323568379855901,186.68269230769232,0.1160787095706357,218.5705128205128,0.03749553840845604,0.1323568379855901,0.008839275806216934,0.028656262602239108,⚠️ 勉強（中大型僅小贏基準）
ACCRUAL_qb1,0.1371836482592305,609.2403846153846,0.1703854232743566,170.5801282051282,0.1314225451306212,193.2147435897436,0.1175895310854808,224.3653846153846,0.04686786109498345,0.1314225451306212,0.007904982951248057,0.03896287814373539,⚠️ 勉強（中大型僅小贏基準）
OCF_E_qb1,0.1340366073195917,609.4871794871794,0.1565589760818297,183.57692307692307,0.1304997181354938,223.22435897435895,0.1113351688139938,184.00641025641025,0.033041413902456546,0.1304997181354938,0.006982155956120645,0.0260592579463359,⚠️ 勉強（中大型僅小贏基準）
P_IC_qb2,0.1450885766412717,588.3237179487179,0.1848526296217656,213.0897435897436,0.1288638385751985,190.51282051282053,0.1058486651845256,165.48397435897436,0.06133506744239245,0.1288638385751985,0.005346276395825356,0.055988791046567093,⚠️ 勉強（中大型僅小贏基準）
CROIC_qb1,0.1394350469581493,609.2371794871794,0.1729047550823366,190.59935897435895,0.1254763762100523,195.00320512820517,0.1171329907511988,203.93269230769232,0.04938719290296345,0.1254763762100523,0.001958814030679157,0.047428378872284294,⚠️ 勉強（中大型僅小贏基準）
VOL_qb0,0.1244672055786841,583.0608974358975,0.1295551855038774,119.54807692307692,0.1238019379522992,170.1346153846154,0.1195318821031838,279.5993589743589,0.006037623324504249,0.1238019379522992,0.000284375772926046,0.005753247551578203,⚠️ 勉強（中大型僅小贏基準）
FCF_P_qb1,0.1534547550392218,589.224358974359,0.2153239410662923,144.62820512820514,0.1212672153632474,221.9455128205128,0.1090733091553601,222.6442307692308,0.09180637888691914,0.1212672153632474,-0.0022503468161257506,0.0940567257030449,🔴 規模混淆（只在小型股有效）
EPS_qb2,0.1244273411769634,589.8365384615385,0.1570610456635583,78.77564102564102,0.1160114936586209,176.39423076923077,0.1090589777350323,334.65705128205127,0.03354348348418515,0.1160114936586209,-0.0075060685207522515,0.0410495520049374,🔴 規模混淆（只在小型股有效）
EV_EBITDA_qb2,0.1204675636374674,587.2339743589744,0.1458013221661671,178.0897435897436,0.1109882239925568,221.2467948717949,0.099892553575086,170.875,0.02228375998679394,0.1109882239925568,-0.012529338186816355,0.03481309817361029,🔴 規模混淆（只在小型股有效）
EV_S_qb2,0.1299146479882844,579.5673076923077,0.1600195151042787,272.0064102564103,0.1070619590235517,173.26602564102564,0.0831995573831834,110.3846153846154,0.036501952924905545,0.1070619590235517,-0.016455603155821452,0.052957556080727,🔴 規模混淆（只在小型股有效）
PS_qb2,0.1304064385089995,579.5705128205128,0.1604727723402723,274.2980769230769,0.1020074893850457,175.41666666666666,0.0885906116288723,107.93910256410255,0.03695521016089914,0.1020074893850457,-0.021510072794327456,0.0584652829552266,🔴 規模混淆（只在小型股有效）
