market,company_symbol,sector_name,industry_name,type
US,SCL,Basic Materials,Specialty Chemicals,
US,SCSC,Technology,Electronics & Computer Distribution,
US,SD,Energy,Oil & Gas E&P,
US,SDGR,Healthcare,Health Information Services,
US,SDRL,Energy,Oil & Gas Drilling,
US,SEB,Industrials,Conglomerates,
US,SEG,Real Estate,Real Estate Services,
US,SEI,Energy,Oil & Gas Equipment & Services,
US,SEIC,Financial Services,Asset Management,
US,SENEA,Consumer Defensive,Packaged Foods,
US,SENS,Healthcare,Medical Devices,
US,SEPN,Healthcare,Biotechnology,
US,SERV,Industrials,Integrated Freight & Logistics,
US,SES,Consumer Cyclical,Auto Parts,
US,SEVN,Real Estate,REIT - Mortgage,
US,SEZL,Financial Services,Credit Services,
US,SF,Financial Services,Capital Markets,
US,SFBS,Financial Services,Banks - Regional,
US,SFD,Consumer Defensive,Packaged Foods,
US,SFIX,Consumer Cyclical,Apparel Retail,
US,SFL,Industrials,Marine Shipping,
US,SFM,Consumer Defensive,Grocery Stores,
US,SFNC,Financial Services,Banks - Regional,
US,SFST,Financial Services,Banks - Regional,
US,SG,Consumer Cyclical,Restaurants,
US,SGC,Consumer Cyclical,Apparel Manufacturing,
US,SGHC,Consumer Cyclical,Gambling,
US,SGHT,Healthcare,Medical Devices,
US,SGI,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
US,SGMT,Healthcare,Biotechnology,
US,SGP,Healthcare,Biotechnology,
US,SGRY,Healthcare,Medical Care Facilities,
US,SHAK,Consumer Cyclical,Restaurants,
US,SHAZ,Technology,Information Technology Services,
US,SHBI,Financial Services,Banks - Regional,
US,SHC,Healthcare,Diagnostics & Research,
US,SHEN,Communication Services,Telecom Services,
US,SHIM,Industrials,Engineering & Construction,
US,SHLS,Technology,Solar,
US,SHO,Real Estate,REIT - Hotel & Motel,
US,SHOE,Consumer Cyclical,Apparel Retail,
US,SHOO,Consumer Cyclical,Footwear & Accessories,
US,SHW,Basic Materials,Specialty Chemicals,
US,SI,,,
US,SIBN,Healthcare,Medical Devices,
US,SIDU,Industrials,Aerospace & Defense,
US,SIG,Consumer Cyclical,Luxury Goods,
US,SIGA,Healthcare,Drug Manufacturers - Specialty & Generic,
US,SIGI,Financial Services,Insurance - Property & Casualty,
US,SION,Healthcare,Biotechnology,
US,SIRI,Communication Services,Entertainment,
US,SITC,Real Estate,REIT - Retail,
US,SITE,Industrials,Industrial Distribution,
US,SITM,Technology,Semiconductors,
US,SJM,Consumer Defensive,Packaged Foods,
US,SKT,Real Estate,REIT - Retail,
US,SKWD,Financial Services,Insurance - Property & Casualty,
US,SKY,Consumer Cyclical,Residential Construction,
US,SKYH,Real Estate,Real Estate - Development,
US,SKYT,Technology,Semiconductors,
US,SKYW,Industrials,Airlines,
US,SLAB,Technology,Semiconductors,
US,SLB,Energy,Oil & Gas Equipment & Services,
US,SLDB,Healthcare,Biotechnology,
US,SLDE,Financial Services,Insurance - Property & Casualty,
US,SLDP,Consumer Cyclical,Auto Parts,
US,SLG,Real Estate,REIT - Office,
US,SLGN,Consumer Cyclical,Packaging & Containers,
US,SLM,Financial Services,Credit Services,
US,SLNH,Financial Services,Capital Markets,
US,SLP,Healthcare,Health Information Services,
US,SLS,Healthcare,Biotechnology,
US,SLVM,Basic Materials,Paper & Paper Products,
US,SM,Energy,Oil & Gas E&P,
US,SMA,Real Estate,REIT - Industrial,
US,SMBC,Financial Services,Banks - Regional,
US,SMBK,Financial Services,Banks - Regional,
US,SMC,Energy,Oil & Gas Midstream,
US,SMCI,Technology,Computer Hardware,
US,SMG,Basic Materials,Agricultural Inputs,
US,SMHI,Industrials,Marine Shipping,
US,SMID,Basic Materials,Building Materials,
US,SMMT,Healthcare,Biotechnology,
US,SMP,Consumer Cyclical,Auto Parts,
US,SMPL,Consumer Defensive,Packaged Foods,
US,SMR,Industrials,Specialty Industrial Machinery,
US,SMRT,Technology,Software - Application,
US,SMTC,Technology,Semiconductors,
US,SMTI,Healthcare,Medical Instruments & Supplies,
US,SN,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
US,SNA,Industrials,Tools & Accessories,
US,SND,Energy,Oil & Gas Equipment & Services,
US,SNDA,Healthcare,Medical Care Facilities,
US,SNDK,Technology,Computer Hardware,
US,SNDR,Industrials,Trucking,
US,SNDX,Healthcare,Biotechnology,
US,SNEX,Financial Services,Capital Markets,
US,SNFCA,Financial Services,Insurance - Life,
US,SNOW,Technology,Software - Application,
US,SNPS,Technology,Software - Infrastructure,
US,SNX,Technology,Electronics & Computer Distribution,
US,SO,Utilities,Utilities - Regulated Electric,
US,SOC,Energy,Oil & Gas Drilling,
US,SOFI,Financial Services,Credit Services,
US,SOLS,Basic Materials,Specialty Chemicals,
US,SOLV,Healthcare,Medical Instruments & Supplies,
US,SON,Consumer Cyclical,Packaging & Containers,
US,SONO,Technology,Consumer Electronics,
US,SOUN,Technology,Software - Application,
US,SPB,Consumer Defensive,Household & Personal Products,
US,SPCE,Industrials,Aerospace & Defense,
US,SPCX,Industrials,Aerospace & Defense,
US,SPFI,Financial Services,Banks - Regional,
US,SPG,Real Estate,REIT - Retail,
US,SPGI,Financial Services,Financial Data & Stock Exchanges,
US,SPHR,Communication Services,Entertainment,
US,SPIR,Industrials,Specialty Business Services,
US,SPNT,Financial Services,Insurance - Reinsurance,
US,SPOK,Healthcare,Health Information Services,
US,SPOT,Communication Services,Internet Content & Information,
US,SPRB,Healthcare,Biotechnology,
US,SPRY,Healthcare,Biotechnology,
US,SPSC,Technology,Software - Application,
US,SPT,Technology,Software - Application,
US,SPXC,Industrials,Building Products & Equipment,
US,SR,Utilities,Utilities - Regulated Gas,
US,SRBK,Financial Services,Banks - Regional,
US,SRCE,Financial Services,Banks - Regional,
US,SRE,Utilities,Utilities - Diversified,
US,SRI,Consumer Cyclical,Auto Parts,
US,SRPT,Healthcare,Biotechnology,
US,SRRK,Healthcare,Biotechnology,
US,SRTA,Healthcare,Medical Care Facilities,
US,SRZN,Healthcare,Biotechnology,
US,SSB,Financial Services,Banks - Regional,
US,SSD,Basic Materials,Lumber & Wood Production,
US,SSNC,Technology,Software - Application,
US,SSP,Communication Services,Broadcasting,
US,SSRM,Basic Materials,Gold,
US,SSTK,Communication Services,Internet Content & Information,
US,ST,Technology,Scientific & Technical Instruments,
US,STAA,Healthcare,Medical Instruments & Supplies,
US,STAG,Real Estate,REIT - Industrial,
US,STBA,Financial Services,Banks - Regional,
US,STC,Financial Services,Insurance - Property & Casualty,
US,STE,Healthcare,Medical Devices,
US,STEL,,,
US,STEP,Financial Services,Asset Management,
US,STGW,Communication Services,Advertising Agencies,
US,STLD,Basic Materials,Steel,
US,STNE,Technology,Software - Infrastructure,
US,STNG,Energy,Oil & Gas Midstream,
US,STOK,Healthcare,Biotechnology,
US,STRA,Consumer Defensive,Education & Training Services,
US,STRL,Industrials,Engineering & Construction,
US,STRO,Healthcare,Biotechnology,
US,STRT,Consumer Cyclical,Auto Parts,
US,STRW,Real Estate,REIT - Healthcare Facilities,
US,STRZ,Communication Services,Entertainment,
US,STT,Financial Services,Asset Management,
US,STTK,Healthcare,Biotechnology,
US,STUB,Communication Services,Internet Content & Information,
US,STWD,Real Estate,REIT - Mortgage,
US,STXS,Healthcare,Medical Instruments & Supplies,
US,STZ,Consumer Defensive,Beverages - Brewers,
US,SUI,Real Estate,REIT - Residential,
US,SUNB,Industrials,Rental & Leasing Services,
US,SUPN,Healthcare,Drug Manufacturers - Specialty & Generic,
US,SVC,Real Estate,REIT - Hotel & Motel,
US,SVCO,Technology,Software - Application,
US,SVRA,Healthcare,Biotechnology,
US,SVV,Consumer Cyclical,Specialty Retail,
US,SW,Consumer Cyclical,Packaging & Containers,
US,SWBI,Industrials,Aerospace & Defense,
US,SWIM,Industrials,Building Products & Equipment,
US,SWK,Industrials,Tools & Accessories,
US,SWKS,Technology,Semiconductors,
US,SWMR,Technology,Software - Infrastructure,
US,SWX,Utilities,Utilities - Regulated Gas,
US,SXC,Basic Materials,Coking Coal,
US,SXI,Industrials,Specialty Industrial Machinery,
US,SXT,Basic Materials,Specialty Chemicals,
US,SYBT,Financial Services,Banks - Regional,
US,SYF,Financial Services,Credit Services,
US,SYK,Healthcare,Medical Devices,
US,SYNA,Technology,Semiconductors,
US,SYRE,Healthcare,Biotechnology,
US,SYY,Consumer Defensive,Food Distribution,
US,T,Communication Services,Telecom Services,
US,TALK,Healthcare,Health Information Services,
US,TALO,Energy,Oil & Gas E&P,
US,TAP,Consumer Defensive,Beverages - Brewers,
US,TARA,Healthcare,Biotechnology,
US,TARS,Healthcare,Biotechnology,
US,TATT,Industrials,Aerospace & Defense,
US,TAYD,Industrials,Specialty Industrial Machinery,
US,TBBK,Financial Services,Banks - Regional,
US,TBCH,Technology,Consumer Electronics,
US,TBI,Industrials,Staffing & Employment Services,
US,TBLA,Communication Services,Internet Content & Information,
US,TBPH,Healthcare,Biotechnology,
US,TBRG,,,
US,TCBI,Financial Services,Banks - Regional,
US,TCBK,Financial Services,Banks - Regional,
US,TCBX,Financial Services,Banks - Regional,
US,TCI,Real Estate,Real Estate Services,
US,TCMD,Healthcare,Medical Devices,
US,TCX,Technology,Software - Infrastructure,
US,TDAY,Communication Services,Publishing,
US,TDC,Technology,Software - Infrastructure,
US,TDG,Industrials,Aerospace & Defense,
US,TDOC,Healthcare,Health Information Services,
US,TDS,Communication Services,Telecom Services,
US,TDUP,Consumer Cyclical,Internet Retail,
US,TDW,Energy,Oil & Gas Equipment & Services,
US,TDY,Technology,Scientific & Technical Instruments,
US,TE,Industrials,Electrical Equipment & Parts,
US,TEAM,Technology,Software - Application,
US,TECH,Healthcare,Biotechnology,
US,TECX,Healthcare,Biotechnology,
US,TEM,Healthcare,Health Information Services,
US,TENB,Technology,Software - Infrastructure,
US,TENX,Healthcare,Biotechnology,
US,TER,Technology,Semiconductor Equipment & Materials,
US,TEX,Industrials,Farm & Heavy Construction Machinery,
US,TFC,Financial Services,Banks - Regional,
US,TFIN,Financial Services,Banks - Regional,
US,TFSL,Financial Services,Banks - Regional,
US,TFX,Healthcare,Medical Instruments & Supplies,
US,TG,Industrials,Metal Fabrication,
US,TGLS,Basic Materials,Building Materials,
US,TGT,Consumer Defensive,Discount Stores,
US,TGTX,Healthcare,Biotechnology,
US,TH,Industrials,Specialty Business Services,
US,THC,Healthcare,Medical Care Facilities,
US,THFF,Financial Services,Banks - Regional,
US,THG,Financial Services,Insurance - Property & Casualty,
US,THO,Consumer Cyclical,Recreational Vehicles,
US,THRM,Consumer Cyclical,Auto Parts,
US,THRY,Technology,Software - Application,
US,TIC,Industrials,Specialty Business Services,
US,TIGO,Communication Services,Telecom Services,
US,TILE,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
US,TIPT,Financial Services,Asset Management,
US,TITN,Industrials,Industrial Distribution,
US,TJX,Consumer Cyclical,Apparel Retail,
US,TK,Energy,Oil & Gas Midstream,
US,TKNO,Healthcare,Drug Manufacturers - Specialty & Generic,
US,TKO,Communication Services,Entertainment,
US,TKR,Industrials,Tools & Accessories,
US,TLN,Utilities,Utilities - Independent Power Producers,
US,TLS,Technology,Software - Infrastructure,
US,TLSI,Healthcare,Medical Devices,
US,TMDX,Healthcare,Medical Devices,
US,TMHC,Consumer Cyclical,Residential Construction,
US,TMO,Healthcare,Diagnostics & Research,
US,TMP,Financial Services,Banks - Regional,
US,TMUS,Communication Services,Telecom Services,
US,TNC,Industrials,Specialty Industrial Machinery,
US,TNDM,Healthcare,Medical Devices,
US,TNET,Industrials,Staffing & Employment Services,
US,TNGX,Healthcare,Biotechnology,
US,TNK,Energy,Oil & Gas Midstream,
US,TNL,Consumer Cyclical,Travel Services,
US,TNXP,Healthcare,Biotechnology,
US,TOI,Healthcare,Medical Care Facilities,
US,TOL,Consumer Cyclical,Residential Construction,
US,TOST,Technology,Software - Infrastructure,
US,TOWN,Financial Services,Banks - Regional,
US,TOYO,Technology,Solar,
US,TPB,Consumer Defensive,Tobacco,
US,TPC,Industrials,Engineering & Construction,
US,TPG,Financial Services,Asset Management,
US,TPL,Energy,Oil & Gas E&P,
US,TPR,Consumer Cyclical,Luxury Goods,
US,TRAK,Technology,Software - Application,
US,TRAX,Healthcare,Biotechnology,
US,TRC,Industrials,Conglomerates,
US,TRDA,Healthcare,Biotechnology,
US,TREE,Financial Services,Insurance Brokers,
US,TREX,Industrials,Building Products & Equipment,
US,TRGP,Energy,Oil & Gas Midstream,
US,TRIP,Consumer Cyclical,Travel Services,
US,TRMB,Technology,Scientific & Technical Instruments,
US,TRMK,Financial Services,Banks - Regional,
US,TRN,Industrials,Railroads,
US,TRNO,Real Estate,REIT - Industrial,
US,TRNS,Industrials,Specialty Business Services,
US,TRON,Consumer Cyclical,Leisure,
US,TROW,Financial Services,Asset Management,
US,TROX,Basic Materials,Chemicals,
US,TRS,Consumer Cyclical,Packaging & Containers,
US,TRST,Financial Services,Banks - Regional,
US,TRTX,Real Estate,REIT - Mortgage,
US,TRU,Financial Services,Financial Data & Stock Exchanges,
US,TRUP,Financial Services,Insurance - Property & Casualty,
US,TRV,Financial Services,Insurance - Property & Casualty,
US,TRVI,Healthcare,Biotechnology,
US,TSBK,Financial Services,Banks - Regional,
US,TSCO,Consumer Cyclical,Specialty Retail,
US,TSHA,Healthcare,Biotechnology,
US,TSLA,Consumer Cyclical,Auto Manufacturers,
US,TSN,Consumer Defensive,Farm Products,
US,TSSI,Technology,Information Technology Services,
US,TT,Industrials,Building Products & Equipment,
US,TTAM,Basic Materials,Building Materials,
US,TTAN,Technology,Software - Application,
US,TTC,Industrials,Tools & Accessories,
US,TTD,Communication Services,Advertising Agencies,
US,TTEK,Industrials,Engineering & Construction,
US,TTGT,Technology,Information Technology Services,
US,TTI,Energy,Oil & Gas Equipment & Services,
US,TTMI,Technology,Electronic Components,
US,TTWO,Communication Services,Electronic Gaming & Multimedia,
US,TVTX,Healthcare,Biotechnology,
US,TW,Financial Services,Capital Markets,
US,TWI,Industrials,Farm & Heavy Construction Machinery,
US,TWIN,Industrials,Specialty Industrial Machinery,
US,TWLO,Technology,Software - Infrastructure,
US,TWO,Real Estate,REIT - Mortgage,
US,TWST,Healthcare,Biotechnology,
US,TXG,Healthcare,Medical Devices,
US,TXN,Technology,Semiconductors,
US,TXNM,Utilities,Utilities - Regulated Electric,
US,TXRH,Consumer Cyclical,Restaurants,
US,TXT,Industrials,Aerospace & Defense,
US,TYGO,Technology,Solar,
US,TYL,Technology,Software - Application,
US,TYRA,Healthcare,Biotechnology,
US,U,Technology,Software - Application,
US,UA,Consumer Cyclical,Apparel Manufacturing,
US,UAA,Consumer Cyclical,Apparel Manufacturing,
US,UAL,Industrials,Airlines,
US,UAMY,Basic Materials,Other Industrial Metals & Mining,
US,UBER,Technology,Software - Application,
US,UBSI,Financial Services,Banks - Regional,
US,UCB,Financial Services,Banks - Regional,
US,UCTT,Technology,Semiconductor Equipment & Materials,
US,UDR,Real Estate,REIT - Residential,
US,UE,Real Estate,REIT - Retail,
US,UEC,Energy,Uranium,
US,UFCS,Financial Services,Insurance - Property & Casualty,
US,UFPI,Basic Materials,Lumber & Wood Production,
US,UFPT,Healthcare,Medical Devices,
US,UGI,Utilities,Utilities - Regulated Gas,
US,UHAL,Industrials,Rental & Leasing Services,
US,UHS,Healthcare,Medical Care Facilities,
US,UHT,Real Estate,REIT - Healthcare Facilities,
US,UI,Technology,Communication Equipment,
US,UIS,Technology,Information Technology Services,
US,ULCC,Industrials,Airlines,
US,ULH,Industrials,Trucking,
US,ULS,Industrials,Specialty Business Services,
US,ULTA,Consumer Cyclical,Specialty Retail,
US,UMAC,Technology,Computer Hardware,
US,UMBF,Financial Services,Banks - Regional,
US,UMH,Real Estate,REIT - Residential,
US,UNCY,Healthcare,Biotechnology,
US,UNF,Industrials,Specialty Business Services,
US,UNFI,Consumer Defensive,Food Distribution,
US,UNH,Healthcare,Healthcare Plans,
US,UNIT,Real Estate,REIT - Specialty,
US,UNM,Financial Services,Insurance - Life,
US,UNP,Industrials,Railroads,
US,UNTY,Financial Services,Banks - Regional,
US,UP,Industrials,Airports & Air Services,
US,UPB,Healthcare,Biotechnology,
US,UPBD,Technology,Software - Application,
US,UPS,Industrials,Integrated Freight & Logistics,
US,UPST,Financial Services,Credit Services,
US,UPWK,Communication Services,Internet Content & Information,
US,URBN,Consumer Cyclical,Apparel Retail,
US,URG,Energy,Uranium,
US,URGN,Healthcare,Biotechnology,
US,URI,Industrials,Rental & Leasing Services,
US,USAR,Basic Materials,Other Industrial Metals & Mining,
US,USAU,Basic Materials,Gold,
US,USB,Financial Services,Banks - Regional,
US,USCB,Financial Services,Banks - Regional,
US,USFD,Consumer Defensive,Food Distribution,
US,USGO,Basic Materials,Other Industrial Metals & Mining,
US,USLM,Basic Materials,Building Materials,
US,USNA,Consumer Defensive,Packaged Foods,
US,USPH,Healthcare,Medical Care Facilities,
US,UTHR,Healthcare,Drug Manufacturers - Specialty & Generic,
US,UTI,Consumer Defensive,Education & Training Services,
US,UTL,Utilities,Utilities - Diversified,
US,UTMD,Healthcare,Medical Instruments & Supplies,
US,UTZ,Consumer Defensive,Packaged Foods,
US,UUUU,Energy,Uranium,
US,UVE,Financial Services,Insurance - Property & Casualty,
US,UVSP,Financial Services,Banks - Regional,
US,UVV,Consumer Defensive,Tobacco,
US,UWMC,Financial Services,Mortgage Finance,
US,V,Financial Services,Credit Services,
US,VABK,Financial Services,Banks - Regional,
US,VAC,Consumer Cyclical,Resorts & Casinos,
US,VAL,Energy,Oil & Gas Drilling,
US,VALU,Financial Services,Financial Data & Stock Exchanges,
US,VATE,Industrials,Engineering & Construction,
US,VC,Consumer Cyclical,Auto Parts,
US,VCEL,Healthcare,Biotechnology,
US,VCTR,Financial Services,Asset Management,
US,VCYT,Healthcare,Diagnostics & Research,
US,VECO,Technology,Semiconductor Equipment & Materials,
US,VEEV,Healthcare,Health Information Services,
US,VEL,Financial Services,Mortgage Finance,
US,VELO,Technology,Computer Hardware,
US,VENU,Consumer Cyclical,Restaurants,
US,VERA,Healthcare,Biotechnology,
US,VERI,Technology,Software - Infrastructure,
US,VERX,Technology,Software - Application,
US,VFC,Consumer Cyclical,Apparel Manufacturing,
US,VGNT,Consumer Cyclical,Auto Parts,
US,VGZ,Basic Materials,Gold,
US,VHI,Basic Materials,Chemicals,
US,VIA,Technology,Software - Application,
US,VIAV,Technology,Communication Equipment,
US,VICI,Real Estate,REIT - Diversified,
US,VICR,Technology,Electronic Components,
US,VIK,Consumer Cyclical,Travel Services,
US,VIR,Healthcare,Biotechnology,
US,VIRT,Financial Services,Capital Markets,
US,VISN,Technology,Communication Equipment,
US,VITL,Consumer Defensive,Farm Products,
US,VKTX,Healthcare,Biotechnology,
US,VLGEA,Consumer Defensive,Grocery Stores,
US,VLO,Energy,Oil & Gas Refining & Marketing,
US,VLTO,Industrials,Pollution & Treatment Controls,
US,VLY,Financial Services,Banks - Regional,
US,VMC,Basic Materials,Building Materials,
US,VMD,Healthcare,Medical Devices,
US,VMI,Industrials,Conglomerates,
US,VNDA,Healthcare,Biotechnology,
US,VNO,Real Estate,REIT - Office,
US,VNOM,Energy,Oil & Gas Midstream,
US,VNT,Technology,Scientific & Technical Instruments,
US,VOR,Healthcare,Biotechnology,
US,VOXR,Basic Materials,Other Precious Metals & Mining,
US,VOYA,Financial Services,Financial Conglomerates,
US,VOYG,Industrials,Aerospace & Defense,
US,VPG,Technology,Scientific & Technical Instruments,
US,VRDN,Healthcare,Biotechnology,
US,VREX,Healthcare,Medical Devices,
US,VRNS,Technology,Software - Infrastructure,
US,VRRM,Technology,Information Technology Services,
US,VRSK,Industrials,Consulting Services,
US,VRSN,Technology,Software - Infrastructure,
US,VRT,Industrials,Electrical Equipment & Parts,
US,VRTS,Financial Services,Asset Management,
US,VRTX,Healthcare,Biotechnology,
US,VSAT,Technology,Communication Equipment,
US,VSEC,Industrials,Aerospace & Defense,
US,VSH,Technology,Semiconductors,
US,VSNT,Communication Services,Entertainment,
US,VST,Utilities,Utilities - Independent Power Producers,
US,VSTM,Healthcare,Biotechnology,
US,VSTS,Industrials,Rental & Leasing Services,
US,VSXY,Consumer Cyclical,Apparel Retail,
US,VTOL,Energy,Oil & Gas Equipment & Services,
US,VTR,Real Estate,REIT - Healthcare Facilities,
US,VTRS,Healthcare,Drug Manufacturers - Specialty & Generic,
US,VTS,Energy,Oil & Gas E&P,
US,VUZI,Technology,Consumer Electronics,
US,VVV,Consumer Cyclical,Auto & Truck Dealerships,
US,VVX,Industrials,Aerospace & Defense,
US,VYGR,Healthcare,Biotechnology,
US,VYX,Technology,Information Technology Services,
US,VZ,Communication Services,Telecom Services,
US,W,Consumer Cyclical,Internet Retail,
US,WAB,Industrials,Railroads,
US,WABC,Financial Services,Banks - Regional,
US,WAFD,Financial Services,Banks - Regional,
US,WAL,Financial Services,Banks - Regional,
US,WASH,Financial Services,Banks - Regional,
US,WAT,Healthcare,Diagnostics & Research,
US,WATT,Technology,Communication Equipment,
US,WAY,Healthcare,Health Information Services,
US,WBD,Communication Services,Entertainment,
US,WBS,Financial Services,Banks - Regional,
US,WBTN,Communication Services,Internet Content & Information,
US,WCC,Industrials,Industrial Distribution,
US,WD,Financial Services,Mortgage Finance,
US,WDAY,Technology,Software - Application,
US,WDC,Technology,Computer Hardware,
US,WDFC,Basic Materials,Specialty Chemicals,
US,WEAV,Healthcare,Health Information Services,
US,WEC,Utilities,Utilities - Regulated Electric,
US,WELL,Real Estate,REIT - Healthcare Facilities,
US,WEN,Consumer Cyclical,Restaurants,
US,WERN,Industrials,Trucking,
US,WEST,Consumer Defensive,Packaged Foods,
US,WEX,Technology,Software - Infrastructure,
US,WEYS,Consumer Cyclical,Footwear & Accessories,
US,WFC,Financial Services,Banks - Diversified,
US,WFRD,Energy,Oil & Gas Equipment & Services,
US,WGO,Consumer Cyclical,Recreational Vehicles,
US,WGS,Healthcare,Diagnostics & Research,
US,WH,Consumer Cyclical,Lodging,
US,WHD,Energy,Oil & Gas Equipment & Services,
US,WHG,Financial Services,Asset Management,
US,WHR,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
US,WHWK,Healthcare,Biotechnology,
US,WINA,Consumer Cyclical,Specialty Retail,
US,WING,Consumer Cyclical,Restaurants,
US,WK,Technology,Software - Application,
US,WKC,Energy,Oil & Gas Refining & Marketing,
US,WLDN,Industrials,Engineering & Construction,
US,WLFC,Industrials,Rental & Leasing Services,
US,WLK,Basic Materials,Specialty Chemicals,
US,WLTH,Technology,Software - Application,
US,WLY,Communication Services,Publishing,
US,WM,Industrials,Waste Management,
US,WMB,Energy,Oil & Gas Midstream,
US,WMK,Consumer Defensive,Grocery Stores,
US,WMS,Industrials,Building Products & Equipment,
US,WMT,Consumer Defensive,Discount Stores,
US,WNC,Industrials,Farm & Heavy Construction Machinery,
US,WNEB,Financial Services,Banks - Regional,
US,WOLF,Technology,Semiconductors,
US,WOOF,Consumer Cyclical,Specialty Retail,
US,WOR,Industrials,Metal Fabrication,
US,WPC,Real Estate,REIT - Diversified,
US,WRB,Financial Services,Insurance - Property & Casualty,
US,WRBY,Healthcare,Medical Instruments & Supplies,
US,WRLD,Financial Services,Credit Services,
US,WS,Basic Materials,Steel,
US,WSBC,Financial Services,Banks - Regional,
US,WSBF,Financial Services,Banks - Regional,
US,WSC,Industrials,Rental & Leasing Services,
US,WSFS,Financial Services,Banks - Regional,
US,WSHP,Communication Services,Internet Content & Information,
US,WSM,Consumer Cyclical,Specialty Retail,
US,WSO,Industrials,Industrial Distribution,
US,WSR,Real Estate,REIT - Retail,
US,WST,Healthcare,Medical Instruments & Supplies,
US,WT,Financial Services,Asset Management,
US,WTBA,Financial Services,Banks - Regional,
US,WTFC,Financial Services,Banks - Regional,
US,WTI,Energy,Oil & Gas E&P,
US,WTM,Financial Services,Insurance - Property & Casualty,
US,WTRG,Utilities,Utilities - Regulated Water,
US,WTS,Industrials,Specialty Industrial Machinery,
US,WTTR,Energy,Oil & Gas Equipment & Services,
US,WTW,Financial Services,Insurance Brokers,
US,WU,Financial Services,Credit Services,
US,WULF,Financial Services,Capital Markets,
US,WVE,Healthcare,Biotechnology,
US,WWD,Industrials,Aerospace & Defense,
US,WWW,Consumer Cyclical,Footwear & Accessories,
US,WY,Real Estate,REIT - Specialty,
US,WYFI,Technology,Information Technology Services,
US,WYNN,Consumer Cyclical,Resorts & Casinos,
US,XE,Industrials,Specialty Industrial Machinery,
US,XEL,Utilities,Utilities - Regulated Electric,
US,XENE,Healthcare,Biotechnology,
US,XERS,Healthcare,Drug Manufacturers - Specialty & Generic,
US,XFOR,Healthcare,Biotechnology,
US,XHR,Real Estate,REIT - Hotel & Motel,
US,XMAX,Consumer Cyclical,"Furnishings, Fixtures & Appliances",
US,XMTR,Industrials,Industrial Distribution,
US,XNCR,Healthcare,Biotechnology,
US,XOM,Energy,Oil & Gas Integrated,
US,XOMA,,,
US,XP,Financial Services,Capital Markets,
US,XPEL,Consumer Cyclical,Auto Parts,
US,XPER,Technology,Software - Application,
US,XPO,Industrials,Trucking,
US,XPOF,Consumer Cyclical,Leisure,
US,XPRO,Energy,Oil & Gas Equipment & Services,
US,XRAY,Healthcare,Medical Instruments & Supplies,
US,XRN,Real Estate,REIT - Healthcare Facilities,
US,XRX,Industrials,Business Equipment & Supplies,
US,XYL,Industrials,Specialty Industrial Machinery,
US,XYZ,Technology,Software - Infrastructure,
US,XZO,Financial Services,Insurance - Diversified,
US,YELP,Communication Services,Internet Content & Information,
US,YETI,Consumer Cyclical,Leisure,
US,YEXT,Technology,Software - Infrastructure,
US,YORW,Utilities,Utilities - Regulated Water,
US,YOU,Technology,Software - Application,
US,YSS,Industrials,Aerospace & Defense,
US,YSWY,Consumer Defensive,Grocery Stores,
US,YUM,Consumer Cyclical,Restaurants,
US,Z,Communication Services,Internet Content & Information,
US,ZBH,Healthcare,Medical Devices,
US,ZBIO,Healthcare,Biotechnology,
US,ZBRA,Technology,Communication Equipment,
US,ZD,Communication Services,Advertising Agencies,
US,ZENA,Technology,Software - Infrastructure,
US,ZETA,Technology,Software - Infrastructure,
US,ZG,Communication Services,Internet Content & Information,
US,ZGN,Consumer Cyclical,Apparel Manufacturing,
US,ZION,Financial Services,Banks - Regional,
US,ZIP,Communication Services,Internet Content & Information,
US,ZM,Technology,Software - Application,
US,ZNTL,Healthcare,Biotechnology,
US,ZS,Technology,Software - Infrastructure,
US,ZSQR,Technology,Software - Infrastructure,
US,ZTS,Healthcare,Drug Manufacturers - Specialty & Generic,
US,ZUMZ,Consumer Cyclical,Apparel Retail,
US,ZURA,Healthcare,Biotechnology,
US,ZVRA,Healthcare,Biotechnology,
US,ZWS,Industrials,Pollution & Treatment Controls,
US,ZYME,Healthcare,Biotechnology,
