label,rule,k,target_total,n_members,val_frac,v1_frac,avg_holdings,frac_top10pct_mktcap,is_cagr,is_mdd,oos_cagr,oos_mdd,oos_sharpe
anchored_w4,baseline,6,30,30,0.7666666666666667,0.3333333333333333,27.504550059065075,0.10561797752808989,0.27452850727250033,-0.3160334336803664,0.0024100475054662507,-0.1362210192630262,0.08322910163150554
anchored_w4,A_purity,6,30,30,0.6333333333333333,0.36666666666666664,27.59606176482349,0.11038961038961038,0.2600519670865238,-0.35465444024012727,0.0018230509027410413,-0.12875274064590003,0.07613511986919912
anchored_w4,B_bonus,6,30,31,0.7419354838709677,0.3225806451612903,27.68473001701023,0.10738255033557047,0.2729236045818235,-0.3151800855469308,0.0036193506927733043,-0.13537727507946873,0.09276144833357712
anchored_w4,C_category_quota,6,30,30,0.7,0.3,26.81421086507957,0.09749303621169916,0.2791241796727135,-0.29836589512392364,0.0020667598587089664,-0.14331787521448702,0.08104304597589158
rolling_w6,baseline,10,50,50,0.8,0.56,19.02580850387298,0.07775768535262206,0.2726309572424295,-0.14735739194117103,0.1420739249578753,-0.15870526531725582,1.090044127736244
rolling_w6,A_purity,10,50,50,0.78,0.58,19.189947704672978,0.08145580589254767,0.27236811918128057,-0.14427877152588908,0.1331976766378542,-0.15474564560271153,1.0232776004806556
rolling_w6,B_bonus,10,50,54,0.7407407407407407,0.5370370370370371,19.888470830930125,0.07290015847860538,0.2654778408606784,-0.15154683896944576,0.1438189827054548,-0.15749986978143338,1.1036033317705107
rolling_w6,C_category_quota,10,50,50,0.62,0.56,18.834121488023275,0.06972477064220184,0.27196562269725,-0.14365533452185997,0.12408102891145334,-0.1589111858565586,0.9858052609782024
