variant,uid,as_of,symbol,V,F1_factor,F1_band,F1_nbands,F1_pass,F2_factor,F2_pass,C_source,C_rule,C_pass,V_pass,selected
rolling_baseline,TW::PB_qb0of3__REVENUE_qb1of3__C5_ROE_DYN_yoy__v1,2024-12-31,tsmc,v1,PB,0,3,False,REVENUE,False,ROE,yoy,True,False,False
rolling_baseline,TW::PB_qb0of3__REVENUE_qb1of3__C5_ROE_DYN_yoy__v1,2024-12-31,mtk,v1,PB,0,3,False,REVENUE,False,ROE,yoy,True,False,False
rolling_baseline,TW::PB_qb0of3__REVENUE_qb1of3__C5_ROE_DYN_yoy__v1,2025-03-31,tsmc,v1,PB,0,3,False,REVENUE,False,ROE,yoy,True,False,False
rolling_baseline,TW::PB_qb0of3__REVENUE_qb1of3__C5_ROE_DYN_yoy__v1,2025-03-31,mtk,v1,PB,0,3,False,REVENUE,False,ROE,yoy,False,False,False
rolling_baseline,TW::PB_qb0of3__REVENUE_qb1of3__C5_ROE_DYN_yoy__v1,2025-06-30,tsmc,v1,PB,0,3,False,REVENUE,False,ROE,yoy,True,False,False
rolling_baseline,TW::PB_qb0of3__REVENUE_qb1of3__C5_ROE_DYN_yoy__v1,2025-06-30,mtk,v1,PB,0,3,False,REVENUE,False,ROE,yoy,False,False,False
rolling_baseline,TW::PB_qb0of3__REVENUE_qb1of3__C5_ROE_DYN_yoy__v1,2025-09-30,tsmc,v1,PB,0,3,False,REVENUE,False,ROE,yoy,True,True,False
rolling_baseline,TW::PB_qb0of3__REVENUE_qb1of3__C5_ROE_DYN_yoy__v1,2025-09-30,mtk,v1,PB,0,3,False,REVENUE,False,ROE,yoy,True,True,False
rolling_baseline,TW::P_IC_qb0of3__EV_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v1,2023-12-31,tsmc,v1,P_IC,0,3,False,EV_EBITDA,False,ROE,riseq2,False,False,False
rolling_baseline,TW::P_IC_qb0of3__EV_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v1,2023-12-31,mtk,v1,P_IC,0,3,False,EV_EBITDA,False,ROE,riseq2,False,False,False
rolling_baseline,TW::P_IC_qb0of3__EV_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v1,2024-03-31,tsmc,v1,P_IC,0,3,False,EV_EBITDA,False,ROE,riseq2,False,False,False
rolling_baseline,TW::P_IC_qb0of3__EV_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v1,2024-03-31,mtk,v1,P_IC,0,3,False,EV_EBITDA,False,ROE,riseq2,False,False,False
rolling_baseline,TW::P_IC_qb0of3__EV_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v1,2024-06-30,tsmc,v1,P_IC,0,3,False,EV_EBITDA,False,ROE,riseq2,True,False,False
rolling_baseline,TW::P_IC_qb0of3__EV_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v1,2024-06-30,mtk,v1,P_IC,0,3,False,EV_EBITDA,False,ROE,riseq2,True,False,False
rolling_baseline,TW::P_IC_qb0of3__EV_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v1,2024-09-30,tsmc,v1,P_IC,0,3,False,EV_EBITDA,False,ROE,riseq2,False,False,False
rolling_baseline,TW::P_IC_qb0of3__EV_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v1,2024-09-30,mtk,v1,P_IC,0,3,False,EV_EBITDA,False,ROE,riseq2,False,False,False
rolling_baseline,TW::P_IC_qb0of3__EV_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v1,2024-12-31,tsmc,v1,P_IC,0,3,False,EV_EBITDA,False,ROE,riseq2,True,False,False
rolling_baseline,TW::P_IC_qb0of3__EV_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v1,2024-12-31,mtk,v1,P_IC,0,3,False,EV_EBITDA,False,ROE,riseq2,False,False,False
rolling_baseline,TW::P_IC_qb0of3__EV_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v1,2025-03-31,tsmc,v1,P_IC,0,3,False,EV_EBITDA,False,ROE,riseq2,True,False,False
rolling_baseline,TW::P_IC_qb0of3__EV_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v1,2025-03-31,mtk,v1,P_IC,0,3,False,EV_EBITDA,False,ROE,riseq2,False,False,False
rolling_baseline,TW::P_IC_qb0of3__EV_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v1,2025-06-30,tsmc,v1,P_IC,0,3,False,EV_EBITDA,False,ROE,riseq2,False,False,False
rolling_baseline,TW::P_IC_qb0of3__EV_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v1,2025-06-30,mtk,v1,P_IC,0,3,False,EV_EBITDA,False,ROE,riseq2,True,False,False
rolling_baseline,TW::P_IC_qb0of3__EV_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v1,2025-09-30,tsmc,v1,P_IC,0,3,False,EV_EBITDA,False,ROE,riseq2,False,True,False
rolling_baseline,TW::P_IC_qb0of3__EV_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v1,2025-09-30,mtk,v1,P_IC,0,3,False,EV_EBITDA,False,ROE,riseq2,True,True,False
rolling_baseline,TW::PB_qb0of3__ROE_qb1of3__C2_ROE_DYN_riseq2__v1,2023-12-31,tsmc,v1,PB,0,3,False,ROE,False,ROE,riseq2,False,False,False
rolling_baseline,TW::PB_qb0of3__ROE_qb1of3__C2_ROE_DYN_riseq2__v1,2023-12-31,mtk,v1,PB,0,3,False,ROE,False,ROE,riseq2,False,False,False
rolling_baseline,TW::PB_qb0of3__ROE_qb1of3__C2_ROE_DYN_riseq2__v1,2024-03-31,tsmc,v1,PB,0,3,False,ROE,False,ROE,riseq2,False,False,False
rolling_baseline,TW::PB_qb0of3__ROE_qb1of3__C2_ROE_DYN_riseq2__v1,2024-03-31,mtk,v1,PB,0,3,False,ROE,False,ROE,riseq2,False,False,False
rolling_baseline,TW::PB_qb0of3__ROE_qb1of3__C2_ROE_DYN_riseq2__v1,2024-06-30,tsmc,v1,PB,0,3,False,ROE,False,ROE,riseq2,True,False,False
rolling_baseline,TW::PB_qb0of3__ROE_qb1of3__C2_ROE_DYN_riseq2__v1,2024-06-30,mtk,v1,PB,0,3,False,ROE,False,ROE,riseq2,True,False,False
rolling_baseline,TW::PB_qb0of3__ROE_qb1of3__C2_ROE_DYN_riseq2__v1,2024-09-30,tsmc,v1,PB,0,3,False,ROE,False,ROE,riseq2,False,False,False
rolling_baseline,TW::PB_qb0of3__ROE_qb1of3__C2_ROE_DYN_riseq2__v1,2024-09-30,mtk,v1,PB,0,3,False,ROE,False,ROE,riseq2,False,False,False
rolling_baseline,TW::PB_qb0of3__ROE_qb1of3__C2_ROE_DYN_riseq2__v1,2024-12-31,tsmc,v1,PB,0,3,False,ROE,False,ROE,riseq2,True,False,False
rolling_baseline,TW::PB_qb0of3__ROE_qb1of3__C2_ROE_DYN_riseq2__v1,2024-12-31,mtk,v1,PB,0,3,False,ROE,False,ROE,riseq2,False,False,False
rolling_baseline,TW::PB_qb0of3__ROE_qb1of3__C2_ROE_DYN_riseq2__v1,2025-03-31,tsmc,v1,PB,0,3,False,ROE,False,ROE,riseq2,True,False,False
rolling_baseline,TW::PB_qb0of3__ROE_qb1of3__C2_ROE_DYN_riseq2__v1,2025-03-31,mtk,v1,PB,0,3,False,ROE,False,ROE,riseq2,False,False,False
rolling_baseline,TW::PB_qb0of3__ROE_qb1of3__C2_ROE_DYN_riseq2__v1,2025-06-30,tsmc,v1,PB,0,3,False,ROE,False,ROE,riseq2,False,False,False
rolling_baseline,TW::PB_qb0of3__ROE_qb1of3__C2_ROE_DYN_riseq2__v1,2025-06-30,mtk,v1,PB,0,3,False,ROE,False,ROE,riseq2,True,False,False
rolling_baseline,TW::PB_qb0of3__ROE_qb1of3__C2_ROE_DYN_riseq2__v1,2025-09-30,tsmc,v1,PB,0,3,False,ROE,False,ROE,riseq2,False,True,False
rolling_baseline,TW::PB_qb0of3__ROE_qb1of3__C2_ROE_DYN_riseq2__v1,2025-09-30,mtk,v1,PB,0,3,False,ROE,False,ROE,riseq2,True,True,False
rolling_baseline,TW::EV_S_qb0of3__MOM_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,2023-12-31,tsmc,v1,EV_S,0,3,False,MOM,True,FCF_P,ytdavg_gt_lyytdavg,True,False,False
rolling_baseline,TW::EV_S_qb0of3__MOM_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,2023-12-31,mtk,v1,EV_S,0,3,False,MOM,True,FCF_P,ytdavg_gt_lyytdavg,False,False,False
rolling_baseline,TW::EV_S_qb0of3__MOM_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,2024-03-31,tsmc,v1,EV_S,0,3,False,MOM,True,FCF_P,ytdavg_gt_lyytdavg,True,False,False
rolling_baseline,TW::EV_S_qb0of3__MOM_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,2024-03-31,mtk,v1,EV_S,0,3,False,MOM,True,FCF_P,ytdavg_gt_lyytdavg,False,False,False
rolling_baseline,TW::EV_S_qb0of3__MOM_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,2024-06-30,tsmc,v1,EV_S,0,3,False,MOM,True,FCF_P,ytdavg_gt_lyytdavg,False,False,False
rolling_baseline,TW::EV_S_qb0of3__MOM_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,2024-06-30,mtk,v1,EV_S,0,3,False,MOM,False,FCF_P,ytdavg_gt_lyytdavg,False,False,False
