strategy,F組合,C,CAGR,max_drawdown,win_ratio,持股數,V
PS_qb0of3__DEBTRATIO_qb2of3__C4_ROE_DYN_qmax8__v0,PS_qb0of3__DEBTRATIO_qb2of3,C4_ROE_DYN_qmax8,0.2559755257743055,-0.4993814939286457,0.515089722675367,41.918454935622314,v0
MOM_qb2of3__ACCRUAL_qb0of3__C5_ROE_DYN_yoy__v1,MOM_qb2of3__ACCRUAL_qb0of3,C5_ROE_DYN_yoy,0.2558838224600295,-0.49128927624249075,0.5238095238095238,12.233870967741936,v1
EV_EBITDA_qb0of3__DEBTRATIO_qb2of3__C4_ROE_DYN_qmax8__v0,EV_EBITDA_qb0of3__DEBTRATIO_qb2of3,C4_ROE_DYN_qmax8,0.25534490799731957,-0.4607859664561693,0.5092651757188499,25.776824034334766,v0
MOM_qb2of3__ACCRUAL_qb0of3__C12_EPS_DYN_yoy__v1,MOM_qb2of3__ACCRUAL_qb0of3,C12_EPS_DYN_yoy,0.25529662148045085,-0.5044533683902312,0.5234899328859061,13.25,v1
P_IC_qb0of3__EV_EBITDA_qb0of3__C12_EPS_DYN_yoy__v0,P_IC_qb0of3__EV_EBITDA_qb0of3,C12_EPS_DYN_yoy,0.2549345879499778,-0.46903509749597994,0.5135695048684483,105.492,v0
ROE_qb1of3__FCF_OI_qb1of3__C4_ROE_DYN_qmax8__v0,ROE_qb1of3__FCF_OI_qb1of3,C4_ROE_DYN_qmax8,0.25445543168794016,-0.6428720930199835,0.5305199698568199,20.05579399141631,v0
MOM_qb2of3__ROIC_qb2of3__C4_ROE_DYN_qmax8__v1,MOM_qb2of3__ROIC_qb2of3,C4_ROE_DYN_qmax8,0.25392172367595256,-0.36597792375443117,0.5352862849533955,11.271889400921658,v1
PB_qb0of3__ROIC_qb2of3__C4_ROE_DYN_qmax8__v0,PB_qb0of3__ROIC_qb2of3,C4_ROE_DYN_qmax8,0.2538231599830827,-0.44277250784569877,0.5262096774193549,22.34763948497854,v0
EV_S_qb0of3__ROIC_qb2of3__C19_FCF_P_DYN_yoy__v1,EV_S_qb0of3__ROIC_qb2of3,C19_FCF_P_DYN_yoy,0.25374792461325657,-0.6160406720700786,0.5416191562143672,11.148,v1
P_IC_qb0of3__ROE_qb2of3__C4_ROE_DYN_qmax8__v0,P_IC_qb0of3__ROE_qb2of3,C4_ROE_DYN_qmax8,0.25356456771988944,-0.43865638992111955,0.5332318619989853,30.416309012875537,v0
MOM_qb2of3__ACCRUAL_qb0of3__C11_EPS_DYN_qmax8__v0,MOM_qb2of3__ACCRUAL_qb0of3,C11_EPS_DYN_qmax8,0.25344307961627566,-0.5568244132202775,0.5132703553756185,32.01716738197425,v0
MOM_qb2of3__OCF_E_qb2of3__C10_EPS_DYN_qmax4__v0,MOM_qb2of3__OCF_E_qb2of3,C10_EPS_DYN_qmax4,0.2519074986031107,-0.6959809996798272,0.5220631496371838,70.29007633587786,v0
PB_qb0of3__EV_EBITDA_qb0of3__C4_ROE_DYN_qmax8__v0,PB_qb0of3__EV_EBITDA_qb0of3,C4_ROE_DYN_qmax8,0.2515083045541233,-0.4880763586382053,0.5235239852398524,36.257510729613735,v0
P_IC_qb0of3__EV_EBITDA_qb0of3__C4_ROE_DYN_qmax8__v0,P_IC_qb0of3__EV_EBITDA_qb0of3,C4_ROE_DYN_qmax8,0.25125719981184846,-0.5018976899822647,0.526,33.07725321888412,v0
PS_qb0of3__OCF_E_qb2of3__C4_ROE_DYN_qmax8__v0,PS_qb0of3__OCF_E_qb2of3,C4_ROE_DYN_qmax8,0.2512052861264482,-0.41758836251147524,0.5164783427495292,32.69957081545064,v0
OCF_E_qb2of3__FCF_P_qb2of3__C5_ROE_DYN_yoy__v1,OCF_E_qb2of3__FCF_P_qb2of3,C5_ROE_DYN_yoy,0.2506186519929168,-0.5868885456632302,0.5327102803738317,14.701612903225806,v1
P_IC_qb0of3__PB_qb0of3__C4_ROE_DYN_qmax8__v0,P_IC_qb0of3__PB_qb0of3,C4_ROE_DYN_qmax8,0.2505659101986475,-0.5503829493863504,0.5302613480055021,49.06008583690987,v0
PS_qb0of3__EV_EBITDA_qb0of3__C12_EPS_DYN_yoy__v0,PS_qb0of3__EV_EBITDA_qb0of3,C12_EPS_DYN_yoy,0.25033261194292167,-0.4196698946462398,0.5081705858907931,107.96,v0
ROE_qb2of3__ACCRUAL_qb0of3__C4_ROE_DYN_qmax8__v0,ROE_qb2of3__ACCRUAL_qb0of3,C4_ROE_DYN_qmax8,0.2500582791829655,-0.36606093995646094,0.5105523125280647,33.82403433476395,v0
FCF_OI_qb2of3__DEBTRATIO_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,FCF_OI_qb2of3__DEBTRATIO_qb2of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.24996426979209274,-0.5820901741393985,0.5094715852442672,11.64561403508772,v1
MOM_qb2of3__FCF_P_qb0of3__C2_ROE_DYN_riseq2__v1,MOM_qb2of3__FCF_P_qb0of3,C2_ROE_DYN_riseq2,0.2499264796885068,-0.5932750469061,0.5093555093555093,11.211678832116789,v1
P_IC_qb0of3__ROE_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,P_IC_qb0of3__ROE_qb2of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.2495111064597615,-0.4251607556603336,0.513764747944226,50.127737226277375,v0
PB_qb0of3__MOM_qb2of3__C4_ROE_DYN_qmax8__v0,PB_qb0of3__MOM_qb2of3,C4_ROE_DYN_qmax8,0.2490214189565063,-0.6083771792568269,0.5353762956286615,33.59656652360515,v0
PB_qb0of3__None__C4_ROE_DYN_qmax8__v0,PB_qb0of3__None,C4_ROE_DYN_qmax8,0.24868627554680867,-0.5261077616838463,0.5294117647058824,65.50643776824035,v0
PB_qb0of3__FCF_P_qb1of3__C4_ROE_DYN_qmax8__v0,PB_qb0of3__FCF_P_qb1of3,C4_ROE_DYN_qmax8,0.24809052424048894,-0.6893917368882927,0.5446153846153846,14.257510729613735,v0
FCF_OI_qb1of3__DEBTRATIO_qb2of3__C4_ROE_DYN_qmax8__v0,FCF_OI_qb1of3__DEBTRATIO_qb2of3,C4_ROE_DYN_qmax8,0.24801969259034928,-0.5516666690631937,0.5373044524669074,25.07296137339056,v0
P_IC_qb0of3__EV_EBITDA_qb0of3__C5_ROE_DYN_yoy__v0,P_IC_qb0of3__EV_EBITDA_qb0of3,C5_ROE_DYN_yoy,0.24789989120762668,-0.4693798549594552,0.5243478260869565,98.824,v0
ROIC_qb1of3__FCF_OI_qb1of3__C4_ROE_DYN_qmax8__v0,ROIC_qb1of3__FCF_OI_qb1of3,C4_ROE_DYN_qmax8,0.2475908421155424,-0.6609874985136475,0.543582704186685,22.06008583690987,v0
EV_S_qb1of3__OCF_E_qb1of3__C4_ROE_DYN_qmax8__v0,EV_S_qb1of3__OCF_E_qb1of3,C4_ROE_DYN_qmax8,0.24732427381998878,-0.6068211518246054,0.5121621621621621,21.802575107296136,v0
ACCRUAL_qb0of3__FCF_P_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,ACCRUAL_qb0of3__FCF_P_qb2of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.24699946982373633,-0.5234533587713446,0.5352622061482821,12.53356890459364,v1
MOM_qb2of3__EV_EBITDA_qb0of3__C4_ROE_DYN_qmax8__v0,MOM_qb2of3__EV_EBITDA_qb0of3,C4_ROE_DYN_qmax8,0.24669506281025955,-0.6161573137139942,0.522744220730798,41.48068669527897,v0
ACCRUAL_qb0of3__DEBTRATIO_qb2of3__C4_ROE_DYN_qmax8__v0,ACCRUAL_qb0of3__DEBTRATIO_qb2of3,C4_ROE_DYN_qmax8,0.24660301084206182,-0.4004739002454454,0.5072463768115942,21.030042918454935,v0
PB_qb0of3__ACCRUAL_qb0of3__C3_ROE_DYN_qmax4__v0,PB_qb0of3__ACCRUAL_qb0of3,C3_ROE_DYN_qmax4,0.2463120966301684,-0.3661882380832441,0.5423868312757202,36.156488549618324,v0
MOM_qb2of3__EV_EBITDA_qb0of3__C10_EPS_DYN_qmax4__v1,MOM_qb2of3__EV_EBITDA_qb0of3,C10_EPS_DYN_qmax4,0.24532103533133331,-0.39360995563755774,0.5338512763596004,12.11336032388664,v1
MOM_qb2of3__ROE_qb2of3__C4_ROE_DYN_qmax8__v0,MOM_qb2of3__ROE_qb2of3,C4_ROE_DYN_qmax8,0.2445893982089795,-0.6249684910609263,0.5200793257312841,62.67811158798283,v0
