strategy,F組合,C,CAGR,max_drawdown,win_ratio,持股數,V
REVENUE_qb0of3__ACCRUAL_qb0of3__C5_ROE_DYN_yoy__v0,REVENUE_qb0of3__ACCRUAL_qb0of3,C5_ROE_DYN_yoy,0.46985509909918055,-0.5060931681251133,0.5075069508804448,75.09634551495017,v0
EPS_qb0of3__FCF_OI_qb2of3__C5_ROE_DYN_yoy__v0,EPS_qb0of3__FCF_OI_qb2of3,C5_ROE_DYN_yoy,0.4697501987179984,-0.47997182406260963,0.5487693710118505,39.65,v0
EPS_qb0of3__FCF_OI_qb2of3__C18_FCF_P_DYN_qmax8__v0,EPS_qb0of3__FCF_OI_qb2of3,C18_FCF_P_DYN_qmax8,0.4695592519789398,-0.5806684145220162,0.5456020772476469,32.736301369863014,v0
EPS_qb0of3__CROIC_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,EPS_qb0of3__CROIC_qb2of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.468563216153721,-0.45938632378574007,0.5566195834330859,53.223333333333336,v0
VOL_qb2of3__PB_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,VOL_qb2of3__PB_qb0of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.4666604923223232,-0.5668585038966516,0.5700968744288064,99.58666666666667,v0
VOL_qb2of3__PB_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,VOL_qb2of3__PB_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.46526920313870757,-0.5739132575973734,0.57098653076083,101.05666666666667,v0
REVENUE_qb0of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v0,REVENUE_qb0of3__EPS_qb0of3,C11_EPS_DYN_qmax8,0.4639446902114024,-0.5189231822569431,0.515527950310559,37.876288659793815,v0
EPS_qb0of3__ACCRUAL_qb0of3__C12_EPS_DYN_yoy__v0,EPS_qb0of3__ACCRUAL_qb0of3,C12_EPS_DYN_yoy,0.4638493985358232,-0.4920990631483413,0.505008347245409,101.11666666666666,v0
OCF_E_qb2of3__ROIC_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,OCF_E_qb2of3__ROIC_qb0of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.4628681763242912,-0.5914019739175824,0.529627539503386,46.29333333333334,v0
OCF_E_qb2of3__ROIC_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,OCF_E_qb2of3__ROIC_qb0of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.46197393060406156,-0.6069314546136938,0.5302833376657136,49.45,v0
VOL_qb2of3__PB_qb0of3__C10_EPS_DYN_qmax4__v0,VOL_qb2of3__PB_qb0of3,C10_EPS_DYN_qmax4,0.4619179586096671,-0.5890163539246371,0.5617521800851755,59.50328947368421,v0
EPS_qb0of3__FCF_OI_qb2of3__C12_EPS_DYN_yoy__v0,EPS_qb0of3__FCF_OI_qb2of3,C12_EPS_DYN_yoy,0.4618472152464248,-0.5291057573870332,0.550029429075927,41.01,v0
ACCRUAL_qb0of3__ROIC_qb0of3__C18_FCF_P_DYN_qmax8__v0,ACCRUAL_qb0of3__ROIC_qb0of3,C18_FCF_P_DYN_qmax8,0.461406696496645,-0.5550685986105931,0.5241954707985698,48.539518900343644,v0
CROIC_qb2of3__ROIC_qb0of3__C12_EPS_DYN_yoy__v0,CROIC_qb2of3__ROIC_qb0of3,C12_EPS_DYN_yoy,0.46024431157306167,-0.565915286998992,0.5160880609652837,25.566666666666666,v0
ACCRUAL_qb0of3__FCF_P_qb0of3__C11_EPS_DYN_qmax8__v0,ACCRUAL_qb0of3__FCF_P_qb0of3,C11_EPS_DYN_qmax8,0.4601202366435,-0.6479959940618687,0.49096385542168675,12.77319587628866,v0
REVENUE_qb0of3__EV_S_qb0of3__C16_FCF_P_DYN_riseq2__v0,REVENUE_qb0of3__EV_S_qb0of3,C16_FCF_P_DYN_riseq2,0.45971168437955545,-0.5392794122027174,0.5672428948139466,57.17857142857143,v0
EPS_qb0of3__ROE_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,EPS_qb0of3__ROE_qb2of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.45863235118307766,-0.4607547008674715,0.5390355912743973,34.82333333333333,v0
P_IC_qb0of3__VOL_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,P_IC_qb0of3__VOL_qb2of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.45846366318988085,-0.6508009845331555,0.577623590633131,78.97,v0
REVENUE_qb0of3__EV_S_qb0of3__C8_EPS_DYN_riseq1__v0,REVENUE_qb0of3__EV_S_qb0of3,C8_EPS_DYN_riseq1,0.45786883802058953,-0.5368907648104875,0.5674212598425197,60.348387096774196,v0
REVENUE_qb0of3__ACCRUAL_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,REVENUE_qb0of3__ACCRUAL_qb0of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.4573007527717534,-0.4195134387421925,0.5128380691543992,94.66333333333333,v0
REVENUE_qb0of3__EV_S_qb0of3__C10_EPS_DYN_qmax4__v0,REVENUE_qb0of3__EV_S_qb0of3,C10_EPS_DYN_qmax4,0.4569403558291085,-0.4860613598346828,0.5823216995447648,37.44918032786885,v0
P_IC_qb0of3__VOL_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,P_IC_qb0of3__VOL_qb2of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.45663424114342144,-0.6674337917656903,0.5783783783783784,80.54333333333334,v0
REVENUE_qb0of3__EV_S_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,REVENUE_qb0of3__EV_S_qb0of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.4560250487439903,-0.4703785196172815,0.5807155322862129,62.35333333333333,v0
P_IC_qb0of3__VOL_qb2of3__C12_EPS_DYN_yoy__v0,P_IC_qb0of3__VOL_qb2of3,C12_EPS_DYN_yoy,0.4557064189210793,-0.6866457797705968,0.5684855233853007,79.32119205298014,v0
EPS_qb0of3__CROIC_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,EPS_qb0of3__CROIC_qb2of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.4553794383843637,-0.47117042846724144,0.5603314344899016,47.973333333333336,v0
ACCRUAL_qb0of3__ROIC_qb0of3__C12_EPS_DYN_yoy__v0,ACCRUAL_qb0of3__ROIC_qb0of3,C12_EPS_DYN_yoy,0.4537312505550608,-0.5105728854523174,0.4840307429547395,83.96666666666667,v0
