strategy,F組合,C,CAGR,max_drawdown,win_ratio,持股數,V
PB_qb0of3__DEBTRATIO_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,PB_qb0of3__DEBTRATIO_qb2of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.17521343981347504,-0.5003082632316762,0.5232300884955752,12.402985074626866,v1
P_IC_qb0of3__EPS_qb2of3__C10_EPS_DYN_qmax4__v0,P_IC_qb0of3__EPS_qb2of3,C10_EPS_DYN_qmax4,0.1751878544713923,-0.38845166367173956,0.5149359886201992,41.11068702290076,v0
P_IC_qb1of3__CROIC_qb1of3__C10_EPS_DYN_qmax4__v0,P_IC_qb1of3__CROIC_qb1of3,C10_EPS_DYN_qmax4,0.17517495017653983,-0.5834950225152548,0.5171611401977894,48.20229007633588,v0
EV_S_qb0of3__NETDEBT_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,EV_S_qb0of3__NETDEBT_EBITDA_qb0of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.1751527482425237,-0.4426087386474279,0.5384349030470914,84.17647058823529,v0
P_IC_qb1of3__FCF_P_qb1of3__C18_FCF_P_DYN_qmax8__v0,P_IC_qb1of3__FCF_P_qb1of3,C18_FCF_P_DYN_qmax8,0.17515238167301583,-0.8857801166570846,0.4255874673629243,10.729064039408867,v0
MOM_qb2of3__FCF_OI_qb1of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,MOM_qb2of3__FCF_OI_qb1of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.17514863566294303,-0.5058222842881438,0.4925774070408596,95.06617647058823,v0
MOM_qb2of3__ROIC_qb2of3__C18_FCF_P_DYN_qmax8__v0,MOM_qb2of3__ROIC_qb2of3,C18_FCF_P_DYN_qmax8,0.17512063545977163,-0.6976399378052456,0.46704225352112677,22.70689655172414,v0
P_IC_qb1of3__CROIC_qb1of3__C18_FCF_P_DYN_qmax8__v0,P_IC_qb1of3__CROIC_qb1of3,C18_FCF_P_DYN_qmax8,0.17511563684044806,-0.8554844789618866,0.4261057173678533,12.699029126213592,v0
PB_qb1of3__REVENUE_qb0of3__C3_ROE_DYN_qmax4__v0,PB_qb1of3__REVENUE_qb0of3,C3_ROE_DYN_qmax4,0.17510862217505974,-0.6041796511456368,0.4728378965667101,35.908396946564885,v0
PB_qb1of3__OCF_E_qb2of3__C5_ROE_DYN_yoy__v0,PB_qb1of3__OCF_E_qb2of3,C5_ROE_DYN_yoy,0.1751053900955608,-0.533274876255493,0.5024539877300613,80.332,v0
MOM_qb2of3__DEBTRATIO_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,MOM_qb2of3__DEBTRATIO_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.17506892199337787,-0.5402363916610756,0.49531116794543906,13.356890459363958,v1
PB_qb1of3__ROIC_qb2of3__C8_EPS_DYN_riseq1__v0,PB_qb1of3__ROIC_qb2of3,C8_EPS_DYN_riseq1,0.1750513749502196,-0.5772234352718335,0.515022860875245,89.10877192982456,v0
PB_qb0of3__NETDEBT_EBITDA_qb0of3__C16_FCF_P_DYN_riseq2__v0,PB_qb0of3__NETDEBT_EBITDA_qb0of3,C16_FCF_P_DYN_riseq2,0.17504718571508082,-0.5266606530517581,0.5303252270729564,67.6094890510949,v0
PB_qb0of3__DEBTRATIO_qb2of3__C1_ROE_DYN_riseq1__v1,PB_qb0of3__DEBTRATIO_qb2of3,C1_ROE_DYN_riseq1,0.17503222557077547,-0.613885937225032,0.5140388768898488,11.455516014234876,v1
EV_S_qb0of3__ROIC_qb2of3__C8_EPS_DYN_riseq1__v0,EV_S_qb0of3__ROIC_qb2of3,C8_EPS_DYN_riseq1,0.17500811761448043,-0.6068108237336312,0.4965790421317969,79.92280701754386,v0
MOM_qb2of3__DEBTRATIO_qb2of3__C9_EPS_DYN_riseq2__v1,MOM_qb2of3__DEBTRATIO_qb2of3,C9_EPS_DYN_riseq2,0.1749996065153545,-0.6214603978335438,0.4919499105545617,13.05109489051095,v1
PS_qb0of3__REVENUE_qb1of3__C8_EPS_DYN_riseq1__v0,PS_qb0of3__REVENUE_qb1of3,C8_EPS_DYN_riseq1,0.17497592543144447,-0.625728532761084,0.46922477600311646,86.4421052631579,v0
P_IC_qb1of3__None__C7_ROE_DYN_ytdavg_gt_lyavg__v1,P_IC_qb1of3__None,C7_ROE_DYN_ytdavg_gt_lyavg,0.17496265347499507,-0.6004324332631785,0.4958618207988485,34.85964912280702,v1
PS_qb0of3__NETDEBT_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v0,PS_qb0of3__NETDEBT_EBITDA_qb0of3,C2_ROE_DYN_riseq2,0.1749454097888128,-0.5787512708652118,0.5313953488372093,51.03649635036496,v0
PS_qb0of3__ROIC_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,PS_qb0of3__ROIC_qb2of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.1749306343008612,-0.3681947362000796,0.4866518353726363,63.59649122807018,v0
P_IC_qb1of3__ROE_qb2of3__C10_EPS_DYN_qmax4__v0,P_IC_qb1of3__ROE_qb2of3,C10_EPS_DYN_qmax4,0.1748978071647389,-0.4602420140931953,0.504,62.11450381679389,v0
PB_qb0of3__MOM_qb2of3__C8_EPS_DYN_riseq1__v1,PB_qb0of3__MOM_qb2of3,C8_EPS_DYN_riseq1,0.17488733618612673,-0.6491045022153106,0.5234375,13.795698924731182,v1
EV_S_qb0of3__OCF_E_qb2of3__C8_EPS_DYN_riseq1__v0,EV_S_qb0of3__OCF_E_qb2of3,C8_EPS_DYN_riseq1,0.17488022397023828,-0.6053407162293385,0.5001575795776867,86.37894736842105,v0
EV_S_qb0of3__REVENUE_qb1of3__C2_ROE_DYN_riseq2__v1,EV_S_qb0of3__REVENUE_qb1of3,C2_ROE_DYN_riseq2,0.1748640013318672,-0.5675250369869504,0.514047866805411,12.145985401459853,v1
PB_qb1of3__ROE_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,PB_qb1of3__ROE_qb2of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.1748446576206648,-0.417065997893177,0.5162130177514793,82.43382352941177,v0
PS_qb0of3__ROE_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,PS_qb0of3__ROE_qb2of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.1748419575121838,-0.3164846399638176,0.4901315789473684,85.37132352941177,v0
EV_S_qb1of3__OCF_E_qb2of3__C3_ROE_DYN_qmax4__v0,EV_S_qb1of3__OCF_E_qb2of3,C3_ROE_DYN_qmax4,0.17483219776013637,-0.5324528869451288,0.507453786523554,49.225190839694655,v0
ROE_qb2of3__EV_EBITDA_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,ROE_qb2of3__EV_EBITDA_qb0of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.17482548477682802,-0.46220335159936377,0.5473908413205538,11.644444444444444,v1
PB_qb1of3__MOM_qb2of3__C2_ROE_DYN_riseq2__v1,PB_qb1of3__MOM_qb2of3,C2_ROE_DYN_riseq2,0.17480367689348708,-0.6799767819907143,0.5232853513971211,13.912408759124087,v1
MOM_qb2of3__ROE_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,MOM_qb2of3__ROE_qb2of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.17477203179844092,-0.5219005475269017,0.4955453563714903,116.76102941176471,v0
P_IC_qb0of3__ROIC_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,P_IC_qb0of3__ROIC_qb1of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.1747603623785834,-0.573147211217726,0.5072463768115942,17.45614035087719,v1
MOM_qb2of3__FCF_P_qb2of3__C8_EPS_DYN_riseq1__v0,MOM_qb2of3__FCF_P_qb2of3,C8_EPS_DYN_riseq1,0.17475013058633548,-0.6538022329914635,0.5205128205128206,88.76140350877193,v0
ROE_qb2of3__None__C5_ROE_DYN_yoy__v1,ROE_qb2of3__None,C5_ROE_DYN_yoy,0.1747380698978851,-0.6217434335462309,0.5196358907672302,50.94,v1
PB_qb0of3__EV_S_qb0of3__C16_FCF_P_DYN_riseq2__v0,PB_qb0of3__EV_S_qb0of3,C16_FCF_P_DYN_riseq2,0.17472859928469275,-0.5572645393100242,0.5190534191752219,118.22262773722628,v0
P_IC_qb0of3__EV_EBITDA_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,P_IC_qb0of3__EV_EBITDA_qb0of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.174696815995093,-0.4955189673212361,0.55,14.377777777777778,v1
PS_qb0of3__OCF_E_qb1of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,PS_qb0of3__OCF_E_qb1of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.17465777083780942,-0.43238890521567497,0.502013740819711,68.50735294117646,v0
EV_S_qb0of3__VOL_qb2of3__C11_EPS_DYN_qmax8__v0,EV_S_qb0of3__VOL_qb2of3,C11_EPS_DYN_qmax8,0.17460926563031443,-0.6802035238242937,0.474366893143916,27.683982683982684,v0
PB_qb1of3__EPS_qb2of3__C2_ROE_DYN_riseq2__v0,PB_qb1of3__EPS_qb2of3,C2_ROE_DYN_riseq2,0.17457805608805477,-0.4959398384175122,0.5430820215410108,85.51459854014598,v0
ROE_qb2of3__EV_EBITDA_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,ROE_qb2of3__EV_EBITDA_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.17455692694403457,-0.5315380670773637,0.5326747720364742,15.363957597173146,v1
PB_qb0of3__None__C14_EPS_DYN_ytdavg_gt_lyavg__v1,PB_qb0of3__None,C14_EPS_DYN_ytdavg_gt_lyavg,0.17453918072621444,-0.5179393592478554,0.5227963525835866,30.249122807017542,v1
MOM_qb2of3__REVENUE_qb2of3__C11_EPS_DYN_qmax8__v0,MOM_qb2of3__REVENUE_qb2of3,C11_EPS_DYN_qmax8,0.17452307770840014,-0.7106641350589147,0.5348758080979925,49.33047210300429,v0
PS_qb0of3__OCF_E_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,PS_qb0of3__OCF_E_qb2of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.17451877743105415,-0.4463660234619231,0.5378850957535387,14.213235294117647,v1
PB_qb0of3__None__C5_ROE_DYN_yoy__v1,PB_qb0of3__None,C5_ROE_DYN_yoy,0.17451360310863473,-0.5619598746196828,0.5036185610898255,32.572,v1
PS_qb0of3__ROIC_qb2of3__C1_ROE_DYN_riseq1__v1,PS_qb0of3__ROIC_qb2of3,C1_ROE_DYN_riseq1,0.17449112832863833,-0.7060752634972222,0.5319926873857403,12.926470588235293,v1
MOM_qb2of3__EV_EBITDA_qb1of3__C8_EPS_DYN_riseq1__v0,MOM_qb2of3__EV_EBITDA_qb1of3,C8_EPS_DYN_riseq1,0.17448724077451727,-0.6562527886546965,0.5084833570780987,98.42456140350878,v0
EV_S_qb1of3__OCF_E_qb2of3__C2_ROE_DYN_riseq2__v1,EV_S_qb1of3__OCF_E_qb2of3,C2_ROE_DYN_riseq2,0.17448440386322495,-0.4937529373480102,0.5234720992028343,13.844444444444445,v1
P_IC_qb1of3__REV_G_qb1of3__C5_ROE_DYN_yoy__v1,P_IC_qb1of3__REV_G_qb1of3,C5_ROE_DYN_yoy,0.1744828232932052,-0.4834177936096654,0.504050405040504,14.35483870967742,v1
EV_S_qb0of3__NETDEBT_EBITDA_qb0of3__C8_EPS_DYN_riseq1__v0,EV_S_qb0of3__NETDEBT_EBITDA_qb0of3,C8_EPS_DYN_riseq1,0.17447242702312238,-0.5969797894701117,0.5191326530612245,93.42456140350878,v0
P_IC_qb1of3__OCF_E_qb1of3__C1_ROE_DYN_riseq1__v1,P_IC_qb1of3__OCF_E_qb1of3,C1_ROE_DYN_riseq1,0.17446778409023644,-0.662662161036843,0.5174013921113689,14.712280701754386,v1
P_IC_qb0of3__PB_qb0of3__C5_ROE_DYN_yoy__v1,P_IC_qb0of3__PB_qb0of3,C5_ROE_DYN_yoy,0.17443937424700118,-0.5669519451785693,0.5032993401319736,23.188,v1
PS_qb0of3__None__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,PS_qb0of3__None,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.17442778370740974,-0.4316666012392937,0.5214879017695919,36.474264705882355,v1
MOM_qb2of3__EV_EBITDA_qb1of3__C12_EPS_DYN_yoy__v0,MOM_qb2of3__EV_EBITDA_qb1of3,C12_EPS_DYN_yoy,0.1744075933707987,-0.6541301322520563,0.49712328767123287,111.22,v0
MOM_qb2of3__NETDEBT_EBITDA_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,MOM_qb2of3__NETDEBT_EBITDA_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.1743971702886391,-0.6475683072879036,0.4848762603116407,62.6,v0
PS_qb0of3__VOL_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,PS_qb0of3__VOL_qb2of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.17439290961120935,-0.5419942997030155,0.48067963825705673,73.75735294117646,v0
EV_S_qb0of3__CROIC_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,EV_S_qb0of3__CROIC_qb1of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.1743901141814017,-0.5426478917381827,0.5200320512820513,14.609929078014185,v1
PS_qb1of3__ROE_qb2of3__C3_ROE_DYN_qmax4__v0,PS_qb1of3__ROE_qb2of3,C3_ROE_DYN_qmax4,0.17437496865010838,-0.5185394257153876,0.5054184920451925,65.70992366412214,v0
PS_qb0of3__ROIC_qb1of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,PS_qb0of3__ROIC_qb1of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.1743594426894859,-0.429859817756878,0.5074689669682306,104.4595588235294,v0
ROE_qb2of3__CROIC_qb1of3__C5_ROE_DYN_yoy__v1,ROE_qb2of3__CROIC_qb1of3,C5_ROE_DYN_yoy,0.17432858920575378,-0.5844185648031726,0.5325144508670521,17.308,v1
PB_qb1of3__VOL_qb1of3__C3_ROE_DYN_qmax4__v0,PB_qb1of3__VOL_qb1of3,C3_ROE_DYN_qmax4,0.17432204777844174,-0.5298531555768494,0.5228621291448516,38.49236641221374,v0
PS_qb0of3__ROIC_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,PS_qb0of3__ROIC_qb2of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.17431165908925905,-0.3648268273132962,0.48463029631680976,66.7578947368421,v0
EV_S_qb0of3__EV_EBITDA_qb0of3__C16_FCF_P_DYN_riseq2__v0,EV_S_qb0of3__EV_EBITDA_qb0of3,C16_FCF_P_DYN_riseq2,0.17429020173292953,-0.5532480067319592,0.5085599194360524,105.16058394160584,v0
EV_S_qb0of3__DEBTRATIO_qb0of3__None__v0,EV_S_qb0of3__DEBTRATIO_qb0of3,None,0.17427513647925252,-0.5421900181098576,0.5813953488372093,109.8013468013468,v0
ROE_qb2of3__ROIC_qb1of3__C11_EPS_DYN_qmax8__v0,ROE_qb2of3__ROIC_qb1of3,C11_EPS_DYN_qmax8,0.17425296374196386,-0.44269698647422695,0.5295774647887324,17.583690987124463,v0
PB_qb0of3__EPS_qb1of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,PB_qb0of3__EPS_qb1of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.17422213871289993,-0.4296017903755527,0.5241990456714383,18.672794117647058,v1
P_IC_qb0of3__FCF_OI_qb1of3__C9_EPS_DYN_riseq2__v1,P_IC_qb0of3__FCF_OI_qb1of3,C9_EPS_DYN_riseq2,0.17420888893643882,-0.5697998979720258,0.5260115606936416,10.44890510948905,v1
PS_qb1of3__EPS_qb2of3__C3_ROE_DYN_qmax4__v0,PS_qb1of3__EPS_qb2of3,C3_ROE_DYN_qmax4,0.17420833726579765,-0.4942819780438099,0.5123344585821864,59.66793893129771,v0
P_IC_qb0of3__PB_qb0of3__C12_EPS_DYN_yoy__v1,P_IC_qb0of3__PB_qb0of3,C12_EPS_DYN_yoy,0.17419876252901334,-0.5681998786236666,0.5168269230769231,22.888,v1
EV_S_qb0of3__ROIC_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,EV_S_qb0of3__ROIC_qb2of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.17417845860782144,-0.42778471668189344,0.48632610939112486,71.77543859649123,v0
PB_qb1of3__None__C11_EPS_DYN_qmax8__v0,PB_qb1of3__None,C11_EPS_DYN_qmax8,0.17415550010173564,-0.5629527358388071,0.5088395285584769,74.45922746781116,v0
PB_qb1of3__OCF_E_qb2of3__C1_ROE_DYN_riseq1__v1,PB_qb1of3__OCF_E_qb2of3,C1_ROE_DYN_riseq1,0.1741433799576484,-0.36467335603544937,0.5297777777777778,13.357664233576642,v1
MOM_qb2of3__DEBTRATIO_qb0of3__C12_EPS_DYN_yoy__v0,MOM_qb2of3__DEBTRATIO_qb0of3,C12_EPS_DYN_yoy,0.17413927899039106,-0.683006508004274,0.4884109030224365,87.804,v0
PB_qb0of3__ROIC_qb1of3__C1_ROE_DYN_riseq1__v0,PB_qb0of3__ROIC_qb1of3,C1_ROE_DYN_riseq1,0.1741248126843853,-0.5465411226330064,0.5160113498175922,113.64912280701755,v0
MOM_qb2of3__NETDEBT_EBITDA_qb1of3__C9_EPS_DYN_riseq2__v0,MOM_qb2of3__NETDEBT_EBITDA_qb1of3,C9_EPS_DYN_riseq2,0.17409731271115847,-0.5969117606743852,0.501819199552197,106.94890510948905,v0
ROE_qb2of3__CROIC_qb2of3__C5_ROE_DYN_yoy__v1,ROE_qb2of3__CROIC_qb2of3,C5_ROE_DYN_yoy,0.1740552512158664,-0.5851239277910353,0.5109855618330195,19.824,v1
MOM_qb2of3__DEBTRATIO_qb0of3__C1_ROE_DYN_riseq1__v1,MOM_qb2of3__DEBTRATIO_qb0of3,C1_ROE_DYN_riseq1,0.17403943484054496,-0.6620761676560766,0.5192135835567471,12.407017543859649,v1
ROE_qb2of3__EPS_qb1of3__C5_ROE_DYN_yoy__v0,ROE_qb2of3__EPS_qb1of3,C5_ROE_DYN_yoy,0.17398282871870396,-0.4959860102585081,0.46642278547164884,62.004,v0
EV_S_qb0of3__ROE_qb2of3__C9_EPS_DYN_riseq2__v0,EV_S_qb0of3__ROE_qb2of3,C9_EPS_DYN_riseq2,0.17398165016786438,-0.47996357897669206,0.5072300469483568,99.17883211678833,v0
MOM_qb2of3__REV_G_qb1of3__C1_ROE_DYN_riseq1__v0,MOM_qb2of3__REV_G_qb1of3,C1_ROE_DYN_riseq1,0.17397405379832764,-0.6512651299132985,0.5244219653179191,85.64912280701755,v0
P_IC_qb1of3__OCF_E_qb2of3__C11_EPS_DYN_qmax8__v0,P_IC_qb1of3__OCF_E_qb2of3,C11_EPS_DYN_qmax8,0.17397241889530446,-0.61047292161359,0.5005446623093682,28.935622317596568,v0
EV_S_qb1of3__MOM_qb2of3__C3_ROE_DYN_qmax4__v0,EV_S_qb1of3__MOM_qb2of3,C3_ROE_DYN_qmax4,0.17396718804475997,-0.6903207661965167,0.5006707807888382,51.55343511450382,v0
EV_S_qb0of3__EV_EBITDA_qb0of3__C15_FCF_P_DYN_riseq1__v0,EV_S_qb0of3__EV_EBITDA_qb0of3,C15_FCF_P_DYN_riseq1,0.1739655311640278,-0.5444289348443477,0.47905682483889866,95.0,v0
