strategy,F組合,C,CAGR,max_drawdown,win_ratio,持股數,V
PS_qb0of3__None__C10_EPS_DYN_qmax4__v0,PS_qb0of3__None,C10_EPS_DYN_qmax4,0.18373061789789258,-0.5288008290537649,0.5102731730095728,149.87022900763358,v0
EV_S_qb1of3__DEBTRATIO_qb1of3__C11_EPS_DYN_qmax8__v0,EV_S_qb1of3__DEBTRATIO_qb1of3,C11_EPS_DYN_qmax8,0.18369369071073982,-0.7644207301621161,0.5052631578947369,30.253218884120173,v0
PB_qb0of3__VOL_qb2of3__C19_FCF_P_DYN_yoy__v0,PB_qb0of3__VOL_qb2of3,C19_FCF_P_DYN_yoy,0.18366761923728436,-0.658797408217514,0.488606096478248,54.34,v0
EV_S_qb0of3__EV_EBITDA_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,EV_S_qb0of3__EV_EBITDA_qb0of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.18366271856098315,-0.569983858694696,0.5457373988799005,20.003533568904594,v1
EV_S_qb0of3__None__C7_ROE_DYN_ytdavg_gt_lyavg__v0,EV_S_qb0of3__None,C7_ROE_DYN_ytdavg_gt_lyavg,0.18366020743678613,-0.503950587008819,0.5213306637917757,210.68070175438598,v0
PB_qb1of3__CROIC_qb2of3__C8_EPS_DYN_riseq1__v1,PB_qb1of3__CROIC_qb2of3,C8_EPS_DYN_riseq1,0.1836481139801005,-0.5204089547152324,0.5121338912133891,13.429078014184396,v1
EV_S_qb0of3__OCF_E_qb2of3__C2_ROE_DYN_riseq2__v0,EV_S_qb0of3__OCF_E_qb2of3,C2_ROE_DYN_riseq2,0.1836447212880883,-0.4617117874208311,0.5116632860040567,92.17518248175182,v0
EV_S_qb1of3__ACCRUAL_qb0of3__C5_ROE_DYN_yoy__v1,EV_S_qb1of3__ACCRUAL_qb0of3,C5_ROE_DYN_yoy,0.18364201241783884,-0.7563618420740084,0.5071090047393365,10.684,v1
EV_EBITDA_qb0of3__CROIC_qb1of3__C2_ROE_DYN_riseq2__v0,EV_EBITDA_qb0of3__CROIC_qb1of3,C2_ROE_DYN_riseq2,0.18362612213600027,-0.5240959588406618,0.5158847432582194,79.01824817518248,v0
PB_qb0of3__EV_EBITDA_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,PB_qb0of3__EV_EBITDA_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.1836080420659274,-0.5723751458552258,0.5457115928369463,13.410071942446043,v1
EV_S_qb1of3__NETDEBT_EBITDA_qb2of3__C9_EPS_DYN_riseq2__v1,EV_S_qb1of3__NETDEBT_EBITDA_qb2of3,C9_EPS_DYN_riseq2,0.18360110695178467,-0.6592140487594791,0.4945321992709599,10.135036496350365,v1
ROE_qb2of3__None__C11_EPS_DYN_qmax8__v0,ROE_qb2of3__None,C11_EPS_DYN_qmax8,0.18359958058920256,-0.488926150754473,0.5061170212765957,139.8412017167382,v0
FCF_P_qb2of3__None__C5_ROE_DYN_yoy__v1,FCF_P_qb2of3__None,C5_ROE_DYN_yoy,0.1835931848952257,-0.6011766171129965,0.5001768659356208,36.168,v1
EV_S_qb0of3__FCF_OI_qb1of3__C9_EPS_DYN_riseq2__v1,EV_S_qb0of3__FCF_OI_qb1of3,C9_EPS_DYN_riseq2,0.1835881972716733,-0.649280198011237,0.5231699126930826,17.945255474452555,v1
MOM_qb2of3__CROIC_qb2of3__C9_EPS_DYN_riseq2__v1,MOM_qb2of3__CROIC_qb2of3,C9_EPS_DYN_riseq2,0.18358332146352518,-0.6407319464480716,0.5103833865814696,14.36861313868613,v1
P_IC_qb1of3__EPS_qb2of3__C5_ROE_DYN_yoy__v1,P_IC_qb1of3__EPS_qb2of3,C5_ROE_DYN_yoy,0.18357499184470183,-0.5860682762365197,0.5282392026578073,15.810483870967742,v1
MOM_qb2of3__CROIC_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,MOM_qb2of3__CROIC_qb1of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.18357372598277433,-0.6257243708124582,0.4953342511855591,81.39298245614034,v0
EV_EBITDA_qb0of3__REV_G_qb1of3__C2_ROE_DYN_riseq2__v1,EV_EBITDA_qb0of3__REV_G_qb1of3,C2_ROE_DYN_riseq2,0.18355732325450136,-0.6353841340557216,0.5489795918367347,12.213235294117647,v1
FCF_P_qb2of3__EV_EBITDA_qb0of3__C3_ROE_DYN_qmax4__v0,FCF_P_qb2of3__EV_EBITDA_qb0of3,C3_ROE_DYN_qmax4,0.1835517505454256,-0.4375303775825613,0.5080915178571429,51.47709923664122,v0
PS_qb0of3__OCF_E_qb1of3__C5_ROE_DYN_yoy__v0,PS_qb0of3__OCF_E_qb1of3,C5_ROE_DYN_yoy,0.18354759817298838,-0.5497329798403543,0.5142207053469852,70.476,v0
PB_qb0of3__EPS_qb1of3__C8_EPS_DYN_riseq1__v0,PB_qb0of3__EPS_qb1of3,C8_EPS_DYN_riseq1,0.18353665009056908,-0.5287369424535246,0.5240258846206801,112.51228070175439,v0
PB_qb0of3__EV_EBITDA_qb0of3__C1_ROE_DYN_riseq1__v1,PB_qb0of3__EV_EBITDA_qb0of3,C1_ROE_DYN_riseq1,0.18351017872239295,-0.6072566639254695,0.5437751004016064,15.366548042704625,v1
PS_qb0of3__ACCRUAL_qb0of3__C12_EPS_DYN_yoy__v1,PS_qb0of3__ACCRUAL_qb0of3,C12_EPS_DYN_yoy,0.18350314997010875,-0.5047031868380342,0.5424107142857143,11.565573770491802,v1
P_IC_qb1of3__NETDEBT_EBITDA_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,P_IC_qb1of3__NETDEBT_EBITDA_qb1of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.18350077907895557,-0.6733424787724565,0.4902127659574468,14.266666666666667,v1
PB_qb0of3__MOM_qb2of3__C10_EPS_DYN_qmax4__v0,PB_qb0of3__MOM_qb2of3,C10_EPS_DYN_qmax4,0.18349664324203063,-0.5967511370978197,0.5238962221210742,62.232824427480914,v0
ROE_qb1of3__REVENUE_qb2of3__C11_EPS_DYN_qmax8__v0,ROE_qb1of3__REVENUE_qb2of3,C11_EPS_DYN_qmax8,0.18349582249993324,-0.5680919214176261,0.533852140077821,21.606060606060606,v0
EV_EBITDA_qb0of3__FCF_OI_qb1of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,EV_EBITDA_qb0of3__FCF_OI_qb1of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.18348002345255,-0.5015814237573912,0.47801418439716314,74.01052631578948,v0
OCF_E_qb1of3__EV_EBITDA_qb0of3__C15_FCF_P_DYN_riseq1__v0,OCF_E_qb1of3__EV_EBITDA_qb0of3,C15_FCF_P_DYN_riseq1,0.18347402471639773,-0.5617183833299021,0.4766280463443867,63.098245614035086,v0
FCF_P_qb2of3__EPS_qb1of3__C11_EPS_DYN_qmax8__v0,FCF_P_qb2of3__EPS_qb1of3,C11_EPS_DYN_qmax8,0.18346269320849462,-0.6998793136313778,0.5059311981020166,25.13304721030043,v0
EV_EBITDA_qb0of3__VOL_qb1of3__C11_EPS_DYN_qmax8__v0,EV_EBITDA_qb0of3__VOL_qb1of3,C11_EPS_DYN_qmax8,0.18346007056061464,-0.6518128566914743,0.5254323499491353,29.21459227467811,v0
PS_qb0of3__OCF_E_qb1of3__C2_ROE_DYN_riseq2__v0,PS_qb0of3__OCF_E_qb1of3,C2_ROE_DYN_riseq2,0.18344831109263615,-0.5334749946844967,0.5285266457680251,74.32846715328468,v0
PB_qb0of3__PS_qb0of3__C5_ROE_DYN_yoy__v1,PB_qb0of3__PS_qb0of3,C5_ROE_DYN_yoy,0.18343642294457219,-0.5490980359840301,0.5126984126984127,17.464,v1
MOM_qb2of3__ROIC_qb1of3__C3_ROE_DYN_qmax4__v0,MOM_qb2of3__ROIC_qb1of3,C3_ROE_DYN_qmax4,0.183433714910481,-0.5605976837230047,0.5131400704416147,49.93511450381679,v0
P_IC_qb1of3__ROIC_qb2of3__C5_ROE_DYN_yoy__v0,P_IC_qb1of3__ROIC_qb2of3,C5_ROE_DYN_yoy,0.18339959080394785,-0.5200945536590393,0.5104909350173151,95.804,v0
REV_G_qb1of3__EPS_qb1of3__C4_ROE_DYN_qmax8__v0,REV_G_qb1of3__EPS_qb1of3,C4_ROE_DYN_qmax8,0.18338340508131412,-0.5374062804270461,0.5194391332058637,24.021459227467812,v0
PB_qb1of3__ROE_qb2of3__C12_EPS_DYN_yoy__v0,PB_qb1of3__ROE_qb2of3,C12_EPS_DYN_yoy,0.1833826795628719,-0.5137669188189877,0.5184215824441313,99.364,v0
PB_qb0of3__ROIC_qb2of3__C10_EPS_DYN_qmax4__v0,PB_qb0of3__ROIC_qb2of3,C10_EPS_DYN_qmax4,0.18337485479665205,-0.4280999484982416,0.5173058933582788,29.99236641221374,v0
FCF_P_qb2of3__None__C11_EPS_DYN_qmax8__v0,FCF_P_qb2of3__None,C11_EPS_DYN_qmax8,0.1833693791096973,-0.5953888712649598,0.5116096025186935,76.49356223175965,v0
P_IC_qb1of3__OCF_E_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,P_IC_qb1of3__OCF_E_qb2of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.1833372360710519,-0.46070786384286344,0.5334522747546833,13.464028776978417,v1
EV_S_qb0of3__ROE_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,EV_S_qb0of3__ROE_qb2of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.1833118816557675,-0.41349491877599964,0.5014800197335965,86.6140350877193,v0
ROE_qb2of3__NETDEBT_EBITDA_qb0of3__C4_ROE_DYN_qmax8__v0,ROE_qb2of3__NETDEBT_EBITDA_qb0of3,C4_ROE_DYN_qmax8,0.18330642758488302,-0.606781436301476,0.5170765027322405,24.30472103004292,v0
EV_EBITDA_qb0of3__REVENUE_qb1of3__C9_EPS_DYN_riseq2__v0,EV_EBITDA_qb0of3__REVENUE_qb1of3,C9_EPS_DYN_riseq2,0.18330461530843078,-0.4536909815723531,0.49987325728770593,73.44890510948905,v0
MOM_qb2of3__EPS_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,MOM_qb2of3__EPS_qb1of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.183285226565719,-0.5944771212595256,0.4909208819714656,83.7859649122807,v0
PS_qb0of3__None__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,PS_qb0of3__None,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.1832768645724414,-0.5216880439178558,0.5217236467236467,35.33684210526316,v1
PS_qb0of3__DEBTRATIO_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,PS_qb0of3__DEBTRATIO_qb2of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.1832592465230798,-0.46402845501905343,0.504930966469428,19.347368421052632,v1
P_IC_qb0of3__DEBTRATIO_qb1of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,P_IC_qb0of3__DEBTRATIO_qb1of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.1832405651079838,-0.5564318309623841,0.5079564489112228,61.536842105263155,v0
PB_qb0of3__EV_EBITDA_qb0of3__C5_ROE_DYN_yoy__v1,PB_qb0of3__EV_EBITDA_qb0of3,C5_ROE_DYN_yoy,0.18322133380238537,-0.5602078353803119,0.5428033866415805,14.840816326530613,v1
ROE_qb2of3__REV_G_qb2of3__C11_EPS_DYN_qmax8__v0,ROE_qb2of3__REV_G_qb2of3,C11_EPS_DYN_qmax8,0.18321817504351,-0.4402413369748087,0.49229521492295214,90.9656652360515,v0
MOM_qb2of3__None__C12_EPS_DYN_yoy__v0,MOM_qb2of3__None,C12_EPS_DYN_yoy,0.18321131716355832,-0.6515402353146373,0.4818965517241379,285.764,v0
PS_qb1of3__REVENUE_qb1of3__C4_ROE_DYN_qmax8__v0,PS_qb1of3__REVENUE_qb1of3,C4_ROE_DYN_qmax8,0.1831669157898279,-0.732300413951117,0.5152957171991842,24.450643776824034,v0
PB_qb0of3__VOL_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,PB_qb0of3__VOL_qb2of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.1831436206316217,-0.6766637689940431,0.49659057219092795,55.91228070175438,v0
ROE_qb1of3__EV_EBITDA_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,ROE_qb1of3__EV_EBITDA_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.183130911428389,-0.5132000018575693,0.5136,58.10877192982456,v0
ROIC_qb1of3__CROIC_qb1of3__C3_ROE_DYN_qmax4__v0,ROIC_qb1of3__CROIC_qb1of3,C3_ROE_DYN_qmax4,0.18311194417307552,-0.5781636188942889,0.5185293259410563,49.08015267175573,v0
ACCRUAL_qb0of3__CROIC_qb1of3__C11_EPS_DYN_qmax8__v0,ACCRUAL_qb0of3__CROIC_qb1of3,C11_EPS_DYN_qmax8,0.1831042503248579,-0.5160088900597577,0.5103540414161657,21.141630901287552,v0
PS_qb0of3__EV_S_qb0of3__C12_EPS_DYN_yoy__v1,PS_qb0of3__EV_S_qb0of3,C12_EPS_DYN_yoy,0.18309839054413612,-0.560237771162833,0.52202747513027,29.262096774193548,v1
CROIC_qb1of3__EPS_qb1of3__C3_ROE_DYN_qmax4__v0,CROIC_qb1of3__EPS_qb1of3,C3_ROE_DYN_qmax4,0.1830949023352917,-0.5614383175707619,0.5131004366812227,52.19847328244275,v0
ROE_qb2of3__ACCRUAL_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,ROE_qb2of3__ACCRUAL_qb0of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.18306523570725708,-0.5446143291984855,0.5278637770897833,14.512367491166078,v1
PB_qb0of3__FCF_P_qb1of3__C19_FCF_P_DYN_yoy__v0,PB_qb0of3__FCF_P_qb1of3,C19_FCF_P_DYN_yoy,0.1830613057404875,-0.6256648526134088,0.5042780748663102,54.808,v0
P_IC_qb1of3__ROIC_qb2of3__C1_ROE_DYN_riseq1__v1,P_IC_qb1of3__ROIC_qb2of3,C1_ROE_DYN_riseq1,0.1830554537175122,-0.6399131972518022,0.5313751668891856,17.256227758007118,v1
EV_EBITDA_qb0of3__EPS_qb2of3__C12_EPS_DYN_yoy__v0,EV_EBITDA_qb0of3__EPS_qb2of3,C12_EPS_DYN_yoy,0.18303328334716396,-0.4699102547655887,0.49517136905889036,104.556,v0
FCF_P_qb2of3__EPS_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,FCF_P_qb2of3__EPS_qb1of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.18303179002989745,-0.5014892221890014,0.49777117384843983,15.530035335689046,v1
EV_EBITDA_qb0of3__VOL_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,EV_EBITDA_qb0of3__VOL_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.18302950711933752,-0.5419922516003476,0.5532730758696247,58.97543859649123,v0
PB_qb1of3__ROIC_qb2of3__C5_ROE_DYN_yoy__v0,PB_qb1of3__ROIC_qb2of3,C5_ROE_DYN_yoy,0.1830231894481158,-0.5033579186575714,0.5148392415498764,93.772,v0
ROIC_qb1of3__FCF_OI_qb1of3__C3_ROE_DYN_qmax4__v0,ROIC_qb1of3__FCF_OI_qb1of3,C3_ROE_DYN_qmax4,0.18302070503637125,-0.629726364647933,0.5127261576203619,47.16412213740458,v0
PS_qb0of3__ROIC_qb2of3__None__v1,PS_qb0of3__ROIC_qb2of3,None,0.18301532163926293,-0.5705221640163473,0.5318578135479544,16.693602693602692,v1
VOL_qb0of3__EPS_qb1of3__C2_ROE_DYN_riseq2__v1,VOL_qb0of3__EPS_qb1of3,C2_ROE_DYN_riseq2,0.1830018732198504,-0.5690482482707198,0.5418470418470418,17.05839416058394,v1
PB_qb0of3__REVENUE_qb1of3__C10_EPS_DYN_qmax4__v0,PB_qb0of3__REVENUE_qb1of3,C10_EPS_DYN_qmax4,0.1829630151441466,-0.5623098952029455,0.5186997553303041,46.958015267175576,v0
PB_qb0of3__ROE_qb1of3__C8_EPS_DYN_riseq1__v0,PB_qb0of3__ROE_qb1of3,C8_EPS_DYN_riseq1,0.18296163125556153,-0.5432256592093303,0.5211247901510913,111.87719298245614,v0
PS_qb0of3__DEBTRATIO_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,PS_qb0of3__DEBTRATIO_qb1of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.18296073272269786,-0.4904481196745415,0.5022176731490958,74.00350877192983,v0
DEBTRATIO_qb2of3__NETDEBT_EBITDA_qb2of3__C11_EPS_DYN_qmax8__v0,DEBTRATIO_qb2of3__NETDEBT_EBITDA_qb2of3,C11_EPS_DYN_qmax8,0.18294347116857712,-0.5723831809751105,0.4830203755493408,44.5793991416309,v0
FCF_P_qb2of3__ACCRUAL_qb0of3__C8_EPS_DYN_riseq1__v1,FCF_P_qb2of3__ACCRUAL_qb0of3,C8_EPS_DYN_riseq1,0.18294032928649173,-0.6242379405042395,0.543369890329013,11.60431654676259,v1
P_IC_qb0of3__ROIC_qb1of3__C12_EPS_DYN_yoy__v1,P_IC_qb0of3__ROIC_qb1of3,C12_EPS_DYN_yoy,0.18293506241069202,-0.5894891467200771,0.5107095046854083,19.548,v1
EV_EBITDA_qb0of3__EPS_qb1of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,EV_EBITDA_qb0of3__EPS_qb1of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.1829204142096541,-0.5994044650972369,0.5550935550935551,11.519298245614035,v1
P_IC_qb0of3__None__C14_EPS_DYN_ytdavg_gt_lyavg__v1,P_IC_qb0of3__None,C14_EPS_DYN_ytdavg_gt_lyavg,0.18290557528236095,-0.5368319411507829,0.520121159671138,30.03157894736842,v1
OCF_E_qb2of3__EV_EBITDA_qb0of3__C10_EPS_DYN_qmax4__v0,OCF_E_qb2of3__EV_EBITDA_qb0of3,C10_EPS_DYN_qmax4,0.18286821177231571,-0.34582299283301576,0.5100588812561334,61.85496183206107,v0
P_IC_qb1of3__NETDEBT_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,P_IC_qb1of3__NETDEBT_EBITDA_qb0of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.18286741963961717,-0.5835767165492883,0.514,12.347368421052632,v1
MOM_qb2of3__FCF_OI_qb1of3__C10_EPS_DYN_qmax4__v0,MOM_qb2of3__FCF_OI_qb1of3,C10_EPS_DYN_qmax4,0.18286097493037423,-0.6008666821411736,0.5181455842248793,63.56488549618321,v0
PS_qb0of3__ROIC_qb1of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,PS_qb0of3__ROIC_qb1of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.18284045472001131,-0.5036296239316046,0.5090646889163576,104.43157894736842,v0
EV_EBITDA_qb0of3__VOL_qb1of3__C2_ROE_DYN_riseq2__v0,EV_EBITDA_qb0of3__VOL_qb1of3,C2_ROE_DYN_riseq2,0.1828360727473053,-0.591488893371507,0.5272692960936025,74.6970802919708,v0
P_IC_qb0of3__NETDEBT_EBITDA_qb1of3__None__v0,P_IC_qb0of3__NETDEBT_EBITDA_qb1of3,None,0.1828242597650629,-0.5398577592592515,0.5330090340514246,97.6936026936027,v0
P_IC_qb1of3__ROIC_qb2of3__C12_EPS_DYN_yoy__v1,P_IC_qb1of3__ROIC_qb2of3,C12_EPS_DYN_yoy,0.1828214451326855,-0.5984179528042597,0.5230215827338129,18.5,v1
EV_EBITDA_qb0of3__VOL_qb1of3__C10_EPS_DYN_qmax4__v0,EV_EBITDA_qb0of3__VOL_qb1of3,C10_EPS_DYN_qmax4,0.18281708599341218,-0.6094285331928762,0.526498696785404,47.12213740458015,v0
OCF_E_qb2of3__CROIC_qb1of3__C5_ROE_DYN_yoy__v0,OCF_E_qb2of3__CROIC_qb1of3,C5_ROE_DYN_yoy,0.18273870284136495,-0.5172092234164177,0.49795151928986003,83.496,v0
P_IC_qb0of3__ROIC_qb1of3__None__v0,P_IC_qb0of3__ROIC_qb1of3,None,0.18272926888937446,-0.5258095349073368,0.5280929975089953,187.5993265993266,v0
EV_S_qb0of3__ACCRUAL_qb0of3__C1_ROE_DYN_riseq1__v0,EV_S_qb0of3__ACCRUAL_qb0of3,C1_ROE_DYN_riseq1,0.18268391087111735,-0.5264630801651176,0.4956308982873121,78.63859649122807,v0
PS_qb0of3__ROE_qb2of3__C1_ROE_DYN_riseq1__v0,PS_qb0of3__ROE_qb2of3,C1_ROE_DYN_riseq1,0.18267496073261857,-0.4669203172220554,0.49361419804279316,90.29473684210527,v0
P_IC_qb1of3__EPS_qb2of3__C2_ROE_DYN_riseq2__v1,P_IC_qb1of3__EPS_qb2of3,C2_ROE_DYN_riseq2,0.18267388319908173,-0.43013479333768734,0.5355987055016181,15.274074074074074,v1
EV_S_qb1of3__CROIC_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,EV_S_qb1of3__CROIC_qb2of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.18265979849323233,-0.5538945778266462,0.4854445318646735,14.428070175438597,v1
MOM_qb2of3__REVENUE_qb1of3__C11_EPS_DYN_qmax8__v0,MOM_qb2of3__REVENUE_qb1of3,C11_EPS_DYN_qmax8,0.1826260983746455,-0.6180314415713811,0.49959349593495933,38.96995708154506,v0
PS_qb0of3__None__C2_ROE_DYN_riseq2__v1,PS_qb0of3__None,C2_ROE_DYN_riseq2,0.18260941996360547,-0.5855439459527401,0.5146778497903164,33.277372262773724,v1
VOL_qb0of3__CROIC_qb1of3__C5_ROE_DYN_yoy__v1,VOL_qb0of3__CROIC_qb1of3,C5_ROE_DYN_yoy,0.18257461120961804,-0.4017058984059422,0.530316742081448,13.636,v1
FCF_P_qb2of3__EPS_qb1of3__C5_ROE_DYN_yoy__v1,FCF_P_qb2of3__EPS_qb1of3,C5_ROE_DYN_yoy,0.18257198026647625,-0.6314873330147865,0.4964257347100874,15.864,v1
FCF_OI_qb1of3__VOL_qb1of3__C12_EPS_DYN_yoy__v0,FCF_OI_qb1of3__VOL_qb1of3,C12_EPS_DYN_yoy,0.18249717364582296,-0.6280063740990407,0.5089757127771911,80.748,v0
PS_qb0of3__FCF_OI_qb1of3__C2_ROE_DYN_riseq2__v0,PS_qb0of3__FCF_OI_qb1of3,C2_ROE_DYN_riseq2,0.18244988093394432,-0.5307139385894093,0.5140226628895184,120.04014598540147,v0
OCF_E_qb2of3__EPS_qb1of3__C4_ROE_DYN_qmax8__v0,OCF_E_qb2of3__EPS_qb1of3,C4_ROE_DYN_qmax8,0.18244788207945262,-0.6079953846636065,0.5161290322580645,23.068669527896997,v0
PS_qb0of3__REVENUE_qb1of3__C3_ROE_DYN_qmax4__v0,PS_qb0of3__REVENUE_qb1of3,C3_ROE_DYN_qmax4,0.18244223425984218,-0.5712596490333045,0.48655652737285393,50.29007633587786,v0
PS_qb0of3__NETDEBT_EBITDA_qb2of3__C9_EPS_DYN_riseq2__v0,PS_qb0of3__NETDEBT_EBITDA_qb2of3,C9_EPS_DYN_riseq2,0.1824411929196017,-0.5470224063490531,0.506155950752394,117.52919708029196,v0
PS_qb0of3__ROE_qb2of3__C19_FCF_P_DYN_yoy__v1,PS_qb0of3__ROE_qb2of3,C19_FCF_P_DYN_yoy,0.18243597751818408,-0.5926639665276043,0.5237592397043295,11.724,v1
ROIC_qb1of3__DEBTRATIO_qb2of3__C5_ROE_DYN_yoy__v1,ROIC_qb1of3__DEBTRATIO_qb2of3,C5_ROE_DYN_yoy,0.18242699319522382,-0.5899221376669896,0.4916030534351145,17.18,v1
MOM_qb2of3__FCF_OI_qb2of3__C4_ROE_DYN_qmax8__v0,MOM_qb2of3__FCF_OI_qb2of3,C4_ROE_DYN_qmax8,0.1824222329695233,-0.699315077558292,0.5162227602905569,29.377682403433475,v0
P_IC_qb1of3__MOM_qb2of3__C3_ROE_DYN_qmax4__v0,P_IC_qb1of3__MOM_qb2of3,C3_ROE_DYN_qmax4,0.18237650545667372,-0.6282802666473699,0.5158346752549651,51.23664122137404,v0
PS_qb0of3__None__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,PS_qb0of3__None,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.18236467244882348,-0.5177687880543003,0.5047780517879161,232.83157894736843,v0
CROIC_qb1of3__None__C3_ROE_DYN_qmax4__v1,CROIC_qb1of3__None,C3_ROE_DYN_qmax4,0.1823610145362018,-0.6083398223566904,0.5257301808066759,17.71042471042471,v1
P_IC_qb1of3__NETDEBT_EBITDA_qb0of3__C8_EPS_DYN_riseq1__v1,P_IC_qb1of3__NETDEBT_EBITDA_qb0of3,C8_EPS_DYN_riseq1,0.1823548863219382,-0.6774155860924835,0.5197568389057751,11.780575539568344,v1
MOM_qb2of3__EPS_qb1of3__C2_ROE_DYN_riseq2__v0,MOM_qb2of3__EPS_qb1of3,C2_ROE_DYN_riseq2,0.18234999856659417,-0.5636983826216255,0.5072572198114619,92.02919708029196,v0
MOM_qb2of3__FCF_P_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,MOM_qb2of3__FCF_P_qb2of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.18233598066665535,-0.6135749284907926,0.5030231529272968,83.7578947368421,v0
ROE_qb2of3__NETDEBT_EBITDA_qb2of3__C3_ROE_DYN_qmax4__v0,ROE_qb2of3__NETDEBT_EBITDA_qb2of3,C3_ROE_DYN_qmax4,0.1823358672399853,-0.492417068400123,0.4960710625213529,43.469465648854964,v0
ACCRUAL_qb0of3__EPS_qb1of3__C12_EPS_DYN_yoy__v1,ACCRUAL_qb0of3__EPS_qb1of3,C12_EPS_DYN_yoy,0.1822913864625535,-0.6200813583277688,0.5241521068859198,12.448,v1
EV_EBITDA_qb0of3__REVENUE_qb1of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,EV_EBITDA_qb0of3__REVENUE_qb1of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.18228881110057227,-0.46785571120732694,0.48376408217362493,59.901754385964914,v0
EV_EBITDA_qb1of3__FCF_OI_qb1of3__C4_ROE_DYN_qmax8__v0,EV_EBITDA_qb1of3__FCF_OI_qb1of3,C4_ROE_DYN_qmax8,0.1822838319343536,-0.6873751568332733,0.5335929892891919,29.909871244635195,v0
DEBTRATIO_qb2of3__EPS_qb1of3__C5_ROE_DYN_yoy__v1,DEBTRATIO_qb2of3__EPS_qb1of3,C5_ROE_DYN_yoy,0.18227568629802238,-0.6033034237413037,0.4990791896869245,14.26,v1
MOM_qb2of3__FCF_OI_qb1of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,MOM_qb2of3__FCF_OI_qb1of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.18226478079797448,-0.6095551553655735,0.49291666666666667,92.99649122807017,v0
DEBTRATIO_qb2of3__REVENUE_qb0of3__C10_EPS_DYN_qmax4__v0,DEBTRATIO_qb2of3__REVENUE_qb0of3,C10_EPS_DYN_qmax4,0.18224482904518502,-0.5237633388069877,0.4642375168690958,25.874045801526716,v0
MOM_qb2of3__EPS_qb2of3__C9_EPS_DYN_riseq2__v1,MOM_qb2of3__EPS_qb2of3,C9_EPS_DYN_riseq2,0.1822444354280115,-0.4790401607584175,0.5267633816908455,23.389705882352942,v1
PB_qb0of3__ROIC_qb1of3__None__v0,PB_qb0of3__ROIC_qb1of3,None,0.18223831681550728,-0.5188440831632347,0.5331550802139038,186.02020202020202,v0
