strategy,F組合,C,CAGR,max_drawdown,win_ratio,持股數,V
MOM_qb2of3__NETDEBT_EBITDA_qb2of3__C12_EPS_DYN_yoy__v1,MOM_qb2of3__NETDEBT_EBITDA_qb2of3,C12_EPS_DYN_yoy,0.12308138432021165,-0.606595082161791,0.4783599088838269,12.399141630901287,v1
EV_S_qb0of3__NETDEBT_EBITDA_qb2of3__C15_FCF_P_DYN_riseq1__v0,EV_S_qb0of3__NETDEBT_EBITDA_qb2of3,C15_FCF_P_DYN_riseq1,0.1230717204016214,-0.6470769618404544,0.45801309422146314,58.33877551020408,v0
MOM_qb2of3__EPS_qb1of3__C9_EPS_DYN_riseq2__v0,MOM_qb2of3__EPS_qb1of3,C9_EPS_DYN_riseq2,0.12307010437925725,-0.5806226364472122,0.5090472377902322,87.46067415730337,v0
PS_qb0of3__ROIC_qb1of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,PS_qb0of3__ROIC_qb1of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.12302335483473614,-0.4449636277038057,0.5022522522522522,19.63519313304721,v1
MOM_qb2of3__DEBTRATIO_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,MOM_qb2of3__DEBTRATIO_qb0of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.12291374880987371,-0.5554467451029412,0.473313649784238,76.24686192468619,v0
MOM_qb2of3__REVENUE_qb2of3__None__v1,MOM_qb2of3__REVENUE_qb2of3,None,0.12289065860066217,-0.6748930150110256,0.4953664700926706,31.677551020408163,v1
PS_qb0of3__DEBTRATIO_qb1of3__C4_ROE_DYN_qmax8__v0,PS_qb0of3__DEBTRATIO_qb1of3,C4_ROE_DYN_qmax8,0.12283485140491357,-0.4860906353915765,0.47796399751707014,27.26890756302521,v0
PB_qb0of3__MOM_qb2of3__None__v1,PB_qb0of3__MOM_qb2of3,None,0.12265733122649292,-0.6328780381893684,0.48268156424581005,22.884169884169886,v1
EV_S_qb0of3__DEBTRATIO_qb1of3__C16_FCF_P_DYN_riseq2__v0,EV_S_qb0of3__DEBTRATIO_qb1of3,C16_FCF_P_DYN_riseq2,0.1225696937034717,-0.5649865443830329,0.4887420460107685,84.16326530612245,v0
EV_S_qb0of3__DEBTRATIO_qb2of3__C9_EPS_DYN_riseq2__v1,EV_S_qb0of3__DEBTRATIO_qb2of3,C9_EPS_DYN_riseq2,0.12253088024389758,-0.6242584830490956,0.5063965884861408,13.12863070539419,v1
PS_qb0of3__MOM_qb1of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,PS_qb0of3__MOM_qb1of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.12240536737713192,-0.5060849096643786,0.5394736842105263,12.776315789473685,v1
PB_qb1of3__MOM_qb2of3__C16_FCF_P_DYN_riseq2__v1,PB_qb1of3__MOM_qb2of3,C16_FCF_P_DYN_riseq2,0.1222845814007909,-0.5662429427267472,0.5146198830409356,13.126530612244897,v1
P_IC_qb0of3__DEBTRATIO_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,P_IC_qb0of3__DEBTRATIO_qb2of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.12221420822255236,-0.5078638604190784,0.5162689804772235,23.123287671232877,v1
MOM_qb2of3__NETDEBT_EBITDA_qb0of3__C18_FCF_P_DYN_qmax8__v0,MOM_qb2of3__NETDEBT_EBITDA_qb0of3,C18_FCF_P_DYN_qmax8,0.1219546564973144,-0.7156165186397447,0.4418604651162791,17.744855967078188,v0
EV_S_qb0of3__ROIC_qb1of3__C19_FCF_P_DYN_yoy__v1,EV_S_qb0of3__ROIC_qb1of3,C19_FCF_P_DYN_yoy,0.12194445162096668,-0.6214321889781854,0.5022255192878339,17.444897959183674,v1
P_IC_qb0of3__NETDEBT_EBITDA_qb2of3__None__v1,P_IC_qb0of3__NETDEBT_EBITDA_qb2of3,None,0.12170324183192371,-0.5903436201883846,0.4727435210008937,35.375510204081635,v1
