CAGR_v0,daily_sharpe_v0,max_drawdown_v0,avg_drawdown_v0,win_ratio_v0,ytd_v0,strategy_v0,sharpe_ann_v0,F組合_v0,C_v0,C編號_v0,C來源_v0,key,CAGR_v1,daily_sharpe_v1,max_drawdown_v1,avg_drawdown_v1,win_ratio_v1,ytd_v1,strategy_v1,sharpe_ann_v1,F組合_v1,C_v1,C編號_v1,C來源_v1,dCAGR,dMDD,持股數_v1,持股數_v0,象限,F1因子
0.16360666146215652,13.88,-0.3959406535454809,-0.04851207711672129,0.46375481739768765,-0.015077155884857696,PB_qb0of3__PS_qb0of3__C5_ROE_DYN_yoy__v0,0.96616853456827,PB_qb0of3__PS_qb0of3,C5_ROE_DYN_yoy,5,ROE,PB_qb0of3__PS_qb0of3__C5_ROE_DYN_yoy,0.14050157379989825,16.31,-0.6135446673835708,-0.09618568586230257,0.5074758135444152,-0.17346713578860318,PB_qb0of3__PS_qb0of3__C5_ROE_DYN_yoy__v1,0.6306519501533496,PB_qb0of3__PS_qb0of3,C5_ROE_DYN_yoy,5,ROE,-0.023105087662258272,-0.21760401383808992,17.90497737556561,129.90347490347492,④ 報酬降 風險升（雙輸）,PB
0.14553333582582528,14.45,-0.322466341630801,-0.051349958436667516,0.4550134836969846,0.004012827294814558,PB_qb0of3__PS_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,0.9332048778215842,PB_qb0of3__PS_qb0of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,6,ROE,PB_qb0of3__PS_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg,0.11504895686522976,18.0,-0.4353062426574944,-0.10280394811171868,0.5155592935239697,-0.03146088683099124,PB_qb0of3__PS_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,0.6274235770352731,PB_qb0of3__PS_qb0of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,6,ROE,-0.030484378960595526,-0.11283990102669339,19.721973094170405,129.60474308300394,④ 報酬降 風險升（雙輸）,PB
0.17507198246147238,13.94,-0.40515694772974753,-0.0507294117363456,0.4641239570917759,0.02922802252018819,PB_qb0of3__PS_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,1.0245133155195953,PB_qb0of3__PS_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,7,ROE,PB_qb0of3__PS_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg,0.1770082560361952,15.91,-0.5447544485023457,-0.08687931354052128,0.5207207207207207,-0.02444270742357091,PB_qb0of3__PS_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,0.784035432177861,PB_qb0of3__PS_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,7,ROE,0.0019362735747228133,-0.13959750077259814,16.946280991735538,128.16216216216216,② 報酬升 風險升,PB
0.1598943542283342,15.37,-0.5626232336382132,-0.07019755520962893,0.45522018802572983,-0.021110931556766466,PB_qb0of3__PS_qb0of3__C8_EPS_DYN_riseq1__v0,0.846611367912777,PB_qb0of3__PS_qb0of3,C8_EPS_DYN_riseq1,8,EPS,PB_qb0of3__PS_qb0of3__C8_EPS_DYN_riseq1,0.17664002980838633,18.96,-0.6261624699628572,-0.10094774780070864,0.5043205027494109,-0.04889980362310964,PB_qb0of3__PS_qb0of3__C8_EPS_DYN_riseq1__v1,0.7789012205740249,PB_qb0of3__PS_qb0of3,C8_EPS_DYN_riseq1,8,EPS,0.016745675580052133,-0.06353923632464398,18.285714285714285,143.63706563706563,② 報酬升 風險升,PB
0.17104199801510322,14.7,-0.39915817784302643,-0.05267495231724113,0.4735955916118169,-0.01505505060715373,PB_qb0of3__PS_qb0of3__C9_EPS_DYN_riseq2__v0,0.9673764971588423,PB_qb0of3__PS_qb0of3,C9_EPS_DYN_riseq2,9,EPS,PB_qb0of3__PS_qb0of3__C9_EPS_DYN_riseq2,0.16680683436484212,19.45,-0.6074998027718251,-0.09163815127312992,0.5237273511647972,-0.08528373333919825,PB_qb0of3__PS_qb0of3__C9_EPS_DYN_riseq2__v1,0.7387753596509695,PB_qb0of3__PS_qb0of3,C9_EPS_DYN_riseq2,9,EPS,-0.004235163650261109,-0.2083416249287987,17.27038626609442,145.12355212355212,④ 報酬降 風險升（雙輸）,PB
0.1623035147191556,13.51,-0.31526521539073726,-0.04467144179067289,0.44950213371266,-0.043899375994541856,PB_qb0of3__PS_qb0of3__C10_EPS_DYN_qmax4__v0,1.0293278030691442,PB_qb0of3__PS_qb0of3,C10_EPS_DYN_qmax4,10,EPS,PB_qb0of3__PS_qb0of3__C10_EPS_DYN_qmax4,0.1737704429768845,15.01,-0.6544972311430909,-0.09345474888481956,0.5125,-0.08922742009063778,PB_qb0of3__PS_qb0of3__C10_EPS_DYN_qmax4__v1,0.7080966699755401,PB_qb0of3__PS_qb0of3,C10_EPS_DYN_qmax4,10,EPS,0.011466928257728881,-0.3392320157523536,10.786610878661088,112.97297297297297,② 報酬升 風險升,PB
0.148519142330773,13.46,-0.32101608398887593,-0.04357094063660149,0.41469893742621017,-0.09075683203222573,PB_qb0of3__PS_qb0of3__C11_EPS_DYN_qmax8__v0,1.0058790871912182,PB_qb0of3__PS_qb0of3,C11_EPS_DYN_qmax8,11,EPS,PB_qb0of3__PS_qb0of3__C11_EPS_DYN_qmax8,0.13125332214446717,19.43,-0.41008462801194545,-0.10605555538311928,0.5027932960893855,-0.17203189092972415,PB_qb0of3__PS_qb0of3__C11_EPS_DYN_qmax8__v1,0.589495954835201,PB_qb0of3__PS_qb0of3,C11_EPS_DYN_qmax8,11,EPS,-0.017265820186305847,-0.08906854402306952,7.701357466063349,69.23552123552123,④ 報酬降 風險升（雙輸）,PB
0.16529732911126915,13.81,-0.38872438077619265,-0.04894009011733142,0.45794559770937726,-0.026014147460235115,PB_qb0of3__PS_qb0of3__C12_EPS_DYN_yoy__v0,0.9659027857436909,PB_qb0of3__PS_qb0of3,C12_EPS_DYN_yoy,12,EPS,PB_qb0of3__PS_qb0of3__C12_EPS_DYN_yoy,0.1629445284953812,16.2,-0.5756416205491386,-0.0925075141010004,0.5184534270650264,-0.14965476184279947,PB_qb0of3__PS_qb0of3__C12_EPS_DYN_yoy__v1,0.7319813226476586,PB_qb0of3__PS_qb0of3,C12_EPS_DYN_yoy,12,EPS,-0.00235280061588794,-0.18691723977294594,17.435555555555556,133.6061776061776,④ 報酬降 風險升（雙輸）,PB
0.14238504410861408,14.6,-0.3214434999500432,-0.05233103127370412,0.4518144676760394,-0.008939249555783735,PB_qb0of3__PS_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,0.9090820419191451,PB_qb0of3__PS_qb0of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,13,EPS,PB_qb0of3__PS_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg,0.10472168426872663,18.12,-0.4933959112075982,-0.11158151907287692,0.5163727959697733,-0.042820078101011294,PB_qb0of3__PS_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,0.5840536814154608,PB_qb0of3__PS_qb0of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,13,EPS,-0.037663359839887445,-0.171952411257555,19.8609865470852,136.02371541501975,④ 報酬降 風險升（雙輸）,PB
0.16009520865120197,14.51,-0.4078676916485816,-0.05370285624422837,0.4525972513393897,0.008427527874686591,PB_qb0of3__PS_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,0.9640344767440638,PB_qb0of3__PS_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,14,EPS,PB_qb0of3__PS_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg,0.14220500521410684,16.27,-0.6180614623944432,-0.11515520726421935,0.537219730941704,-0.04168625867949205,PB_qb0of3__PS_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,0.6717072939315892,PB_qb0of3__PS_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,14,EPS,-0.01789020343709513,-0.21019377074586154,17.078512396694215,135.44401544401543,④ 報酬降 風險升（雙輸）,PB
