strategy_uid,market,stock_id,jump_date,entry_date,exit_date,trade_return
US::PS_qb0of3__EPS_qb0of3__C12_EPS_DYN_yoy__v0,US,TSSI,2016-09-12,2016-09-01,2018-04-02,5.498000000000004
US::PS_qb0of3__EPS_qb0of3__C12_EPS_DYN_yoy__v0,US,DUOT,2018-02-28,2017-12-01,2018-06-01,-0.74575
US::PS_qb0of3__EPS_qb0of3__C12_EPS_DYN_yoy__v0,US,AREC,2018-09-18,2018-06-01,2018-12-03,12.33133333333333
US::PS_qb0of3__EPS_qb0of3__C12_EPS_DYN_yoy__v0,US,HDSN,2019-08-26,2019-06-03,2019-09-03,-0.6159240506329114
US::PS_qb0of3__EPS_qb0of3__C12_EPS_DYN_yoy__v0,US,SVRA,2019-12-30,2019-12-02,2020-04-01,0.5017593984962421
US::PS_qb0of3__EPS_qb0of3__C12_EPS_DYN_yoy__v0,US,GME,2021-02-24,2020-10-01,2021-04-01,18.612754098360643
US::PS_qb0of3__EPS_qb0of3__C12_EPS_DYN_yoy__v0,US,SLS,2020-12-10,2017-12-01,2021-04-01,-0.9830208333333333
US::PS_qb0of3__EPS_qb0of3__C12_EPS_DYN_yoy__v0,US,HYMC,2022-03-10,2021-09-01,2022-04-01,0.0026511627906966612
US::PS_qb0of3__EPS_qb0of3__C12_EPS_DYN_yoy__v0,US,NCMI,2023-04-12,2022-09-01,2023-05-01,-0.7646392459297344
US::PS_qb0of3__EPS_qb0of3__C12_EPS_DYN_yoy__v0,US,BNED,2024-05-22,2024-04-01,2024-08-01,-0.8292963472413267
US::PS_qb0of3__EPS_qb0of3__C12_EPS_DYN_yoy__v0,US,BKKT,2024-11-18,2024-03-01,2025-06-01,-0.19924137931034402
US::PS_qb0of3__EPS_qb0of3__C12_EPS_DYN_yoy__v0,US,SBET,2025-05-29,2024-06-03,2025-09-01,0.5597879053461889
US::PS_qb0of3__EPS_qb0of3__C12_EPS_DYN_yoy__v0,US,TRON,2025-06-16,2025-06-01,2025-09-01,6.458869565217396
US::PS_qb0of3__EPS_qb0of3__C12_EPS_DYN_yoy__v0,US,ASST,2025-05-07,2025-04-01,2025-12-01,1.0172307692307687
US::PS_qb0of3__EPS_qb0of3__C12_EPS_DYN_yoy__v0,US,AGL,2026-05-07,2025-12-01,,0.10539549839228335
US::PS_qb0of3__EPS_qb0of3__C12_EPS_DYN_yoy__v0,US,OMER,2025-10-15,2025-06-01,,4.557870550161813
US::PS_qb0of3__EPS_qb0of3__C12_EPS_DYN_yoy__v0,US,RXT,2026-02-18,2025-12-01,,-0.05003921568627423
US::VOL_qb2of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v0,US,EPM,2004-01-21,2003-12-01,2004-06-01,2.077237888622567
US::VOL_qb2of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v0,US,ELA,2008-10-13,2008-06-02,2008-12-01,-0.7007951807228917
US::VOL_qb2of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v0,US,CPRX,2010-04-12,2010-04-01,2010-09-01,0.43389743589743635
US::VOL_qb2of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v0,US,FCEL,2019-11-06,2019-10-01,2020-02-03,4.1328547717842365
US::VOL_qb2of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v0,US,MGNX,2020-05-06,2020-03-02,2020-06-01,1.3714533183352084
US::VOL_qb2of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v0,US,ELDN,2020-09-15,2020-09-01,2020-12-01,2.2860658436214014
US::VOL_qb2of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v0,US,ACRS,2021-01-19,2020-03-02,2021-03-01,18.093238095238064
US::VOL_qb2of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v0,US,CATX,2021-01-06,2020-12-01,2021-03-01,3.051333333333327
US::VOL_qb2of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v0,US,VRDN,2020-10-28,2020-06-01,2021-04-01,-0.010176100628929484
US::VOL_qb2of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v0,US,FULC,2021-08-10,2021-06-01,2021-09-01,2.067794050343249
US::VOL_qb2of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v0,US,SLS,2020-12-10,2019-06-03,2021-09-01,-0.6673571428571425
US::VOL_qb2of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v0,US,TSHA,2023-08-14,2023-06-01,2023-09-01,3.8379999999999956
US::VOL_qb2of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v0,US,VSTM,2023-05-26,2023-04-03,2023-09-01,1.1048376068376051
US::VOL_qb2of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v0,US,TENX,2023-11-13,2023-04-03,2023-12-01,-0.08757457212713993
US::VOL_qb2of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v0,US,JANX,2024-02-27,2023-12-01,2024-06-03,5.079858407079642
US::VOL_qb2of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v0,US,BDTX,2023-06-27,2022-12-01,2024-09-03,1.7989708737864067
US::VOL_qb2of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v0,US,EYPT,2023-12-04,2023-12-01,2024-09-03,0.23098033282904562
US::VOL_qb2of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v0,US,SIDU,2024-12-16,2024-12-01,2025-04-01,-0.05533333333333357
US::VOL_qb2of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v0,US,TNXP,2024-12-16,2024-12-01,2025-04-01,-0.08212651555087025
US::VOL_qb2of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v0,US,ASST,2025-05-07,2025-04-01,2025-09-01,10.824923076923078
US::VOL_qb2of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v0,US,SPRB,2025-10-06,2025-09-01,2025-12-01,10.870857142857139
US::VOL_qb2of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v0,US,WATT,2024-12-30,2024-09-03,,-0.8452835820895521
US::REVENUE_qb0of3__PS_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,ASYS,2000-08-16,2000-04-03,2000-09-01,4.9063199999999965
US::REVENUE_qb0of3__PS_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,CCOI,2003-06-09,2003-06-02,2003-12-01,0.7473638676844794
US::REVENUE_qb0of3__PS_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,UVE,2005-11-16,2005-09-01,2006-05-01,18.16464711870926
US::REVENUE_qb0of3__PS_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,MITK,2008-07-31,2008-06-02,2008-09-02,0.45254545454545414
US::REVENUE_qb0of3__PS_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,WLDN,2009-08-25,2009-06-01,2009-09-01,0.6460446927374304
US::REVENUE_qb0of3__PS_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,CPRX,2010-04-12,2009-12-01,2011-04-01,0.43955844155844415
US::REVENUE_qb0of3__PS_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,REI,2011-05-20,2011-04-01,2011-06-01,2.048
US::REVENUE_qb0of3__PS_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,ESOA,2013-05-09,2013-03-01,2013-09-03,0.2837118335679225
US::REVENUE_qb0of3__PS_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,ELMD,2013-12-30,2013-10-01,2014-03-03,0.47168421052631526
US::REVENUE_qb0of3__PS_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,GRBK,2014-03-31,2013-12-02,2014-04-01,2.0947741935483872
US::REVENUE_qb0of3__PS_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,RILY,2014-05-20,2013-12-02,2014-09-02,0.46753405017921046
US::REVENUE_qb0of3__PS_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,LINC,2015-09-30,2015-09-01,2016-04-01,4.6343636363636405
US::REVENUE_qb0of3__PS_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,TSSI,2016-09-12,2016-06-01,2016-12-01,-0.4686666666666669
US::REVENUE_qb0of3__PS_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,AMPY,2016-10-24,2016-06-01,2017-04-03,24.864444683572586
US::REVENUE_qb0of3__PS_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,DCTH,2019-04-16,2018-09-04,2019-07-01,-0.9419235390496997
US::REVENUE_qb0of3__PS_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,SVRA,2019-12-30,2019-12-02,2020-06-01,0.8175488721804514
US::REVENUE_qb0of3__PS_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,KNTK,2020-11-05,2020-08-03,2020-12-01,1.5979999999999983
US::REVENUE_qb0of3__PS_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,AMTX,2021-01-25,2020-06-01,2021-04-01,30.128952380952388
US::REVENUE_qb0of3__PS_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,REPX,2021-01-28,2020-12-01,2021-04-01,1.2114387351778653
US::REVENUE_qb0of3__PS_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,SLS,2020-12-10,2020-09-01,2021-04-01,3.398966183574889
US::REVENUE_qb0of3__PS_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,NCMI,2023-04-12,2022-12-01,2023-05-01,-0.3329178743961356
US::REVENUE_qb0of3__PS_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,GORO,2024-08-21,2024-04-01,2024-09-03,1.998
US::REVENUE_qb0of3__PS_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,MVST,2024-11-13,2024-05-01,2024-12-01,0.878722593417469
US::REVENUE_qb0of3__PS_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,ORGO,2025-02-28,2024-12-01,2025-03-02,0.6026511627906987
US::REVENUE_qb0of3__PS_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,TRON,2025-06-16,2025-06-01,2025-09-01,6.458869565217396
US::REVENUE_qb0of3__PS_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,ASST,2025-05-07,2025-04-01,2025-12-01,1.0172307692307687
US::REVENUE_qb0of3__PS_qb0of3__C2_ROE_DYN_riseq2__v1,US,ASYS,2000-08-16,2000-06-01,2000-09-01,5.110055172413788
US::REVENUE_qb0of3__PS_qb0of3__C2_ROE_DYN_riseq2__v1,US,CHCI,2008-10-01,2008-10-01,2008-12-01,-0.5734285714285716
US::REVENUE_qb0of3__PS_qb0of3__C2_ROE_DYN_riseq2__v1,US,REI,2011-05-20,2011-04-01,2011-06-01,2.048
US::REVENUE_qb0of3__PS_qb0of3__C2_ROE_DYN_riseq2__v1,US,STXS,2015-08-27,2015-06-01,2015-10-01,-0.4824469273743015
US::REVENUE_qb0of3__PS_qb0of3__C2_ROE_DYN_riseq2__v1,US,TSSI,2016-09-12,2016-09-01,2016-10-03,0.09799999999999986
US::REVENUE_qb0of3__PS_qb0of3__C2_ROE_DYN_riseq2__v1,US,CRNC,2025-01-03,2025-01-01,2025-03-02,0.45150318471337547
US::EV_S_qb0of3__EPS_qb0of3__C5_ROE_DYN_yoy__v0,US,SNEX,2002-10-23,2002-03-01,2003-04-01,1.421545761365896
US::EV_S_qb0of3__EPS_qb0of3__C5_ROE_DYN_yoy__v0,US,LPTH,2006-01-09,2005-03-01,2006-06-01,0.40283383685800755
US::EV_S_qb0of3__EPS_qb0of3__C5_ROE_DYN_yoy__v0,US,ELA,2008-10-13,2008-09-02,2008-12-01,-0.5987741935483873
US::EV_S_qb0of3__EPS_qb0of3__C5_ROE_DYN_yoy__v0,US,RLGT,2008-11-20,2008-03-03,2009-06-01,-0.35755555555555607
US::EV_S_qb0of3__EPS_qb0of3__C5_ROE_DYN_yoy__v0,US,DCH,2009-08-18,2008-12-01,2009-09-01,1.4557953222319913
US::EV_S_qb0of3__EPS_qb0of3__C5_ROE_DYN_yoy__v0,US,CPRX,2010-04-12,2010-04-01,2011-04-01,0.4210769230769238
US::EV_S_qb0of3__EPS_qb0of3__C5_ROE_DYN_yoy__v0,US,REI,2011-05-20,2011-04-01,2011-06-01,2.048
US::EV_S_qb0of3__EPS_qb0of3__C5_ROE_DYN_yoy__v0,US,GRBK,2014-03-31,2013-06-03,2014-04-01,0.4692643678160906
US::EV_S_qb0of3__EPS_qb0of3__C5_ROE_DYN_yoy__v0,US,RZLT,2019-01-07,2019-01-02,2019-10-01,0.6646666666666692
US::EV_S_qb0of3__EPS_qb0of3__C5_ROE_DYN_yoy__v0,US,GME,2021-02-24,2020-10-01,2021-04-01,18.612754098360643
US::EV_S_qb0of3__EPS_qb0of3__C5_ROE_DYN_yoy__v0,US,AVTX,2024-03-28,2023-12-01,2024-05-01,0.023641025641024882
US::EV_S_qb0of3__EPS_qb0of3__C5_ROE_DYN_yoy__v0,US,BNED,2024-05-22,2024-04-01,2024-10-01,-0.8638370777930613
US::EV_S_qb0of3__EPS_qb0of3__C5_ROE_DYN_yoy__v0,US,TRON,2025-06-16,2025-06-01,2025-09-01,6.458869565217396
US::EV_S_qb0of3__EPS_qb0of3__C5_ROE_DYN_yoy__v0,US,SPRB,2025-10-06,2025-09-01,2025-12-01,10.870857142857139
US::REVENUE_qb0of3__EV_S_qb0of3__C3_ROE_DYN_qmax4__v0,US,ELA,2008-10-13,2008-06-02,2008-12-01,-0.7007951807228917
US::REVENUE_qb0of3__EV_S_qb0of3__C3_ROE_DYN_qmax4__v0,US,CPRX,2010-04-12,2009-12-01,2010-06-01,0.30968831168831157
US::REVENUE_qb0of3__EV_S_qb0of3__C3_ROE_DYN_qmax4__v0,US,ELMD,2013-12-30,2013-12-02,2014-03-03,0.37504918032786994
US::REVENUE_qb0of3__EV_S_qb0of3__C3_ROE_DYN_qmax4__v0,US,STXS,2015-08-27,2015-06-01,2015-09-01,-0.11931843575418988
US::REVENUE_qb0of3__EV_S_qb0of3__C3_ROE_DYN_qmax4__v0,US,RZLT,2019-01-07,2019-01-02,2019-03-01,2.3313333333333346
US::REVENUE_qb0of3__EV_S_qb0of3__C3_ROE_DYN_qmax4__v0,US,DCTH,2019-04-16,2018-12-03,2019-07-01,-0.6849971181556198
US::REVENUE_qb0of3__EV_S_qb0of3__C3_ROE_DYN_qmax4__v0,US,ORGO,2025-02-28,2024-12-01,2025-03-02,0.6026511627906987
US::REVENUE_qb0of3__EV_S_qb0of3__C3_ROE_DYN_qmax4__v0,US,TRON,2025-06-16,2025-06-01,2025-09-01,6.458869565217396
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,PCYO,2000-12-29,2000-12-01,2001-05-01,-0.002
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,HQI,2005-10-07,2005-09-01,2005-12-01,4.648592885375495
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,CHCI,2008-10-01,2008-09-02,2008-12-01,-0.43443243243243235
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,BXC,2008-12-23,2008-12-01,2009-04-01,0.32299999999999973
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,KINS,2009-03-19,2008-12-01,2009-04-01,-0.1156156719932191
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,VNDA,2009-05-07,2009-04-01,2009-06-01,14.00278876237097
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,DCH,2009-08-18,2009-04-01,2009-09-01,3.5183252032520294
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,ESOA,2013-05-09,2013-03-01,2013-09-03,0.2837118335679225
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,ELMD,2013-12-30,2013-12-02,2014-03-03,0.37504918032786994
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,GRBK,2014-03-31,2013-05-01,2014-04-01,0.3267197231833894
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,AREC,2018-09-18,2018-09-04,2018-12-03,9.445761194029844
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,HDSN,2019-08-26,2019-06-03,2019-09-03,-0.6159240506329114
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,FCEL,2019-11-06,2019-10-01,2020-04-01,3.32372614107884
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,GEVO,2020-08-20,2020-04-01,2020-12-01,1.5884605263157903
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,KNTK,2020-11-05,2020-08-03,2020-12-01,1.5979999999999983
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,GME,2021-02-24,2021-01-04,2021-04-01,10.102408352668201
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,IVT,2021-10-07,2021-09-01,2022-03-01,19.951703703703707
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,NCMI,2023-04-12,2022-12-01,2023-05-01,-0.3329178743961356
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,BDTX,2023-06-27,2022-06-01,2023-09-01,1.104508875739649
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,TENX,2023-11-13,2023-06-01,2023-12-01,0.03688888888888919
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,TSHA,2023-08-14,2023-06-01,2023-12-01,1.4513333333333327
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,CCCC,2023-12-13,2023-09-01,2024-03-01,2.8139722222222274
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,CADL,2024-04-04,2023-12-01,2024-05-01,7.865651961329038
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,AVTX,2024-03-28,2023-09-01,2024-08-01,-0.4960476190476193
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,GORO,2024-08-21,2024-04-01,2024-09-03,1.998
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,BKKT,2024-11-18,2024-06-03,2025-04-01,-0.4688232530827944
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,SIDU,2024-12-16,2024-12-01,2025-04-01,-0.05533333333333357
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,ASST,2025-05-07,2025-04-01,2025-09-01,10.824923076923078
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,PROK,2025-07-08,2025-06-01,2025-12-01,2.1247293857221923
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,RXT,2026-02-18,2025-06-01,,-0.15024561403508752
US::P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,SPRB,2025-10-06,2025-09-01,,11.442285714285708
US::PS_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,CHCI,2008-10-01,2008-09-02,2008-12-01,-0.43443243243243235
US::PS_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,ELA,2008-10-13,2008-06-02,2008-12-01,-0.7007951807228917
US::PS_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,BXC,2008-12-23,2008-12-01,2009-04-01,0.32299999999999973
US::PS_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,DCH,2009-08-18,2009-04-01,2009-09-01,3.5183252032520294
US::PS_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,CPRX,2010-04-12,2009-09-01,2010-09-01,0.04472897196262027
US::PS_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,REI,2011-05-20,2011-04-01,2011-06-01,2.048
US::PS_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,ESOA,2013-05-09,2013-03-01,2013-09-03,0.2837118335679225
US::PS_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,ELMD,2013-12-30,2013-12-02,2014-03-03,0.37504918032786994
US::PS_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,GRBK,2014-03-31,2013-05-01,2014-04-01,0.3267197231833894
US::PS_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,DUOT,2018-02-28,2017-12-01,2018-06-01,-0.74575
US::PS_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,AREC,2018-09-18,2018-09-04,2018-12-03,9.445761194029844
US::PS_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,HDSN,2019-08-26,2019-06-03,2019-09-03,-0.6159240506329114
US::PS_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,SVRA,2019-12-30,2019-12-02,2020-04-01,0.5017593984962421
US::PS_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,GEVO,2020-08-20,2020-04-01,2020-09-01,0.6975614035087734
US::PS_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,KNTK,2020-11-05,2020-08-03,2020-12-01,1.5979999999999983
US::PS_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,GME,2021-02-24,2021-01-04,2021-04-01,10.102408352668201
US::PS_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,SLS,2020-12-10,2017-06-01,2021-04-01,-0.9915287356321839
US::PS_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,NCMI,2023-04-12,2022-12-01,2023-05-01,-0.3329178743961356
US::PS_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,GORO,2024-08-21,2024-04-01,2024-09-03,1.998
US::PS_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,BKKT,2024-11-18,2024-06-03,2025-04-01,-0.4688232530827944
US::PS_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,TRON,2025-06-16,2025-06-01,2025-09-01,6.458869565217396
US::PS_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,ASST,2025-05-07,2025-04-01,2025-12-01,1.0172307692307687
US::PS_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,OMER,2025-10-15,2025-09-01,,3.127807692307692
US::PS_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,RXT,2026-02-18,2025-06-01,,-0.15024561403508752
US::EPS_qb0of3__OCF_E_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,APPS,2006-08-15,2006-05-01,2006-12-01,3.1646666666666707
US::EPS_qb0of3__OCF_E_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,UVE,2005-11-16,2005-09-01,2007-04-02,61.49782406838347
US::EPS_qb0of3__OCF_E_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,HROW,2011-11-22,2010-06-01,2012-03-01,-0.932
US::EPS_qb0of3__OCF_E_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,TGTX,2012-02-06,2011-12-01,2012-04-02,1.349916376306618
US::EPS_qb0of3__OCF_E_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,SMTI,2012-12-21,2012-09-04,2013-05-01,-0.5314117647058825
US::EPS_qb0of3__OCF_E_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,ESOA,2013-05-09,2013-03-01,2013-09-03,0.2837118335679225
US::EPS_qb0of3__OCF_E_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,GRBK,2014-03-31,2013-12-02,2014-04-01,2.0947741935483872
US::EPS_qb0of3__OCF_E_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,STXS,2015-08-27,2014-04-01,2015-09-01,-0.6420911161731203
US::EPS_qb0of3__OCF_E_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,LEU,2016-03-08,2015-04-01,2016-04-01,-0.08291286307054013
US::EPS_qb0of3__OCF_E_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,RZLT,2019-01-07,2019-01-02,2019-06-03,0.5535555555555571
US::EPS_qb0of3__OCF_E_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,HYMC,2022-03-10,2021-12-01,2022-04-01,1.9650329670329658
US::EPS_qb0of3__OCF_E_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,QBTS,2023-05-22,2023-05-01,2023-12-01,0.9544766839378238
US::EPS_qb0of3__OCF_E_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,TSHA,2023-08-14,2023-05-01,2024-04-01,2.9980000000000055
US::EPS_qb0of3__OCF_E_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,INSM,2024-05-28,2024-03-01,2024-09-03,1.6106158232359202
US::EPS_qb0of3__OCF_E_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,CNTN,2025-08-20,2025-06-01,2025-09-01,3.1014482758620714
US::EPS_qb0of3__OCF_E_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,ARMP,2025-10-22,2025-06-01,2025-12-01,2.4697948717948726
US::EPS_qb0of3__OCF_E_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,OMER,2025-10-15,2025-05-01,,1.4452934472934482
US::PB_qb0of3__VOL_qb2of3__C11_EPS_DYN_qmax8__v0,US,EPM,2004-01-21,2003-12-01,2004-06-01,2.077237888622567
US::PB_qb0of3__VOL_qb2of3__C11_EPS_DYN_qmax8__v0,US,FCEL,2019-11-06,2019-10-01,2020-02-03,4.1328547717842365
US::PB_qb0of3__VOL_qb2of3__C11_EPS_DYN_qmax8__v0,US,LODE,2021-02-17,2020-09-01,2021-04-01,3.466468468468465
US::PB_qb0of3__VOL_qb2of3__C11_EPS_DYN_qmax8__v0,US,BDTX,2023-06-27,2022-12-01,2023-09-01,0.726155339805824
US::PB_qb0of3__VOL_qb2of3__C11_EPS_DYN_qmax8__v0,US,TSHA,2023-08-14,2023-06-01,2023-09-01,3.8379999999999956
US::PB_qb0of3__VOL_qb2of3__C11_EPS_DYN_qmax8__v0,US,TENX,2023-11-13,2023-06-01,2023-12-01,0.03688888888888919
US::PB_qb0of3__VOL_qb2of3__C11_EPS_DYN_qmax8__v0,US,CRNC,2025-01-03,2024-12-01,2025-03-02,0.5461682496607867
US::PB_qb0of3__VOL_qb2of3__C11_EPS_DYN_qmax8__v0,US,ORGO,2025-02-28,2024-12-01,2025-03-02,0.6026511627906987
US::PB_qb0of3__VOL_qb2of3__C11_EPS_DYN_qmax8__v0,US,SIDU,2024-12-16,2024-12-01,2025-04-01,-0.05533333333333357
US::PB_qb0of3__VOL_qb2of3__C11_EPS_DYN_qmax8__v0,US,TNXP,2024-12-16,2024-12-01,2025-04-01,-0.08212651555087025
US::PB_qb0of3__VOL_qb2of3__C11_EPS_DYN_qmax8__v0,US,CTMX,2025-05-12,2025-04-01,2025-06-01,3.5669655172413774
US::PB_qb0of3__VOL_qb2of3__C11_EPS_DYN_qmax8__v0,US,ASST,2025-05-07,2025-04-01,2025-09-01,10.824923076923078
US::PB_qb0of3__VOL_qb2of3__C11_EPS_DYN_qmax8__v0,US,SPRB,2025-10-06,2025-09-01,2025-12-01,10.870857142857139
