market,stock_id,jump_date,price_before,price_after,jump_x,day_return,persisted,price_max_alltime,price_min_alltime,verdict,reason
US,REPL,2026-07-31,5.41,11.2,2.0702402957486137,1.0702402957486137,False,52.65,1.7,真實暴漲（保留）,單日≥100% 但隨即回落
US,XPEL,2009-10-21,0.045,0.093,2.066666666666667,1.0666666666666669,False,101.4,0.005,真實暴漲（保留）,單日≥100% 但隨即回落
US,ACLS,2009-02-26,0.68,1.4048,2.0658823529411765,1.0658823529411765,False,200.48,0.68,真實暴漲（保留）,單日≥100% 但隨即回落
US,ODC,2002-07-31,0.73593,1.52,2.0654138301197125,1.0654138301197125,False,106.44,0.68727,真實暴漲（保留）,單日≥100% 但隨即回落
US,IVZ,2007-09-24,1.59,3.26,2.0503144654088046,1.0503144654088046,False,30.5,0.61374,真實暴漲（保留）,單日≥100% 但隨即回落
US,SEZL,2021-03-10,1.22,2.5,2.0491803278688523,1.0491803278688523,False,188.55,0.0167,真實暴漲（保留）,單日≥100% 但隨即回落
US,GSAT,2008-12-10,3.45,7.05,2.043478260869565,1.043478260869565,False,262.8,2.25,真實暴漲（保留）,單日≥100% 但隨即回落
US,ODC,2001-07-24,0.75575,1.54,2.0377108832285806,1.0377108832285806,False,106.44,0.68727,真實暴漲（保留）,單日≥100% 但隨即回落
US,ODC,2005-10-03,1.99,4.05,2.0351758793969847,1.0351758793969847,False,106.44,0.68727,真實暴漲（保留）,單日≥100% 但隨即回落
US,THRM,2001-11-14,1.21,2.46,2.0330578512396693,1.0330578512396693,False,98.58,0.7,真實暴漲（保留）,單日≥100% 但隨即回落
US,SRPT,2005-01-19,12.24,24.84,2.0294117647058822,1.0294117647058822,False,178.74,2.88,真實暴漲（保留）,單日≥100% 但隨即回落
US,BORR,2020-04-07,1.58,3.2,2.0253164556962027,1.0253164556962027,False,26.75,0.5,真實暴漲（保留）,單日≥100% 但隨即回落
US,ODC,2002-01-30,0.80488,1.63,2.025146605705198,1.0251466057051979,False,106.44,0.68727,真實暴漲（保留）,單日≥100% 但隨即回落
US,ODC,2001-08-22,0.7712,1.56,2.0228215767634854,1.0228215767634854,False,106.44,0.68727,真實暴漲（保留）,單日≥100% 但隨即回落
US,TDAY,2020-06-05,1.39,2.81,2.02158273381295,1.02158273381295,False,15.5621,0.6369,真實暴漲（保留）,單日≥100% 但隨即回落
US,APPS,2009-02-20,2.5,5.05,2.02,1.02,False,94.74,0.32,真實暴漲（保留）,單日≥100% 但隨即回落
US,ODC,2002-08-07,0.80699,1.63,2.019851547107151,1.0198515471071512,False,106.44,0.68727,真實暴漲（保留）,單日≥100% 但隨即回落
US,ODC,2005-07-08,1.98,3.99,2.015151515151515,1.0151515151515151,False,106.44,0.68727,真實暴漲（保留）,單日≥100% 但隨即回落
US,ODC,2002-06-11,0.90342,1.82,2.0145668681233535,1.0145668681233535,False,106.44,0.68727,真實暴漲（保留）,單日≥100% 但隨即回落
US,ODC,2002-06-06,0.91865,1.85,2.013824633973766,1.013824633973766,False,106.44,0.68727,真實暴漲（保留）,單日≥100% 但隨即回落
US,ODC,2002-05-28,0.9288,1.87,2.013350559862188,1.0133505598621881,False,106.44,0.68727,真實暴漲（保留）,單日≥100% 但隨即回落
US,ODC,2001-05-16,0.74612,1.5,2.0104004717739774,1.0104004717739774,False,106.44,0.68727,真實暴漲（保留）,單日≥100% 但隨即回落
US,ODC,2005-07-15,1.99,4.0,2.0100502512562812,1.0100502512562812,False,106.44,0.68727,真實暴漲（保留）,單日≥100% 但隨即回落
US,ODC,2002-09-16,0.83607,1.68,2.0094011266999177,1.0094011266999177,False,106.44,0.68727,真實暴漲（保留）,單日≥100% 但隨即回落
US,ODC,2003-06-18,1.24,2.49,2.0080645161290325,1.0080645161290325,False,106.44,0.68727,真實暴漲（保留）,單日≥100% 但隨即回落
US,ODC,2003-09-05,1.27,2.55,2.0078740157480315,1.0078740157480315,False,106.44,0.68727,真實暴漲（保留）,單日≥100% 但隨即回落
US,ODC,2003-09-11,1.28,2.57,2.0078125,1.0078125,False,106.44,0.68727,真實暴漲（保留）,單日≥100% 但隨即回落
US,ODC,2007-05-09,2.72,5.46,2.0073529411764706,1.0073529411764706,False,106.44,0.68727,真實暴漲（保留）,單日≥100% 但隨即回落
US,ODC,2004-06-16,1.75,3.51,2.005714285714286,1.0057142857142858,False,106.44,0.68727,真實暴漲（保留）,單日≥100% 但隨即回落
US,KEEL,2019-10-25,0.39,0.782,2.005128205128205,1.005128205128205,False,8.87,0.22,真實暴漲（保留）,單日≥100% 但隨即回落
US,TRAK,2003-04-03,2.43,4.87,2.0041152263374484,1.0041152263374484,False,100.41,0.48679,真實暴漲（保留）,單日≥100% 但隨即回落
US,TRAK,2003-04-14,2.43,4.87,2.0041152263374484,1.0041152263374484,False,100.41,0.48679,真實暴漲（保留）,單日≥100% 但隨即回落
US,ODC,2007-05-07,2.72,5.45,2.003676470588235,1.003676470588235,False,106.44,0.68727,真實暴漲（保留）,單日≥100% 但隨即回落
US,TRAK,2002-10-22,0.97358,1.95,2.0029170689619753,1.0029170689619753,False,100.41,0.48679,真實暴漲（保留）,單日≥100% 但隨即回落
US,TRAK,2002-12-11,0.97358,1.95,2.0029170689619753,1.0029170689619753,False,100.41,0.48679,真實暴漲（保留）,單日≥100% 但隨即回落
US,TRAK,2003-01-07,0.97358,1.95,2.0029170689619753,1.0029170689619753,False,100.41,0.48679,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2002-12-16,6.32,12.65,2.0015822784810124,1.0015822784810124,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2000-08-04,6.34,12.69,2.001577287066246,1.001577287066246,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2001-01-25,6.34,12.69,2.001577287066246,1.001577287066246,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2001-03-14,6.35,12.71,2.0015748031496066,1.0015748031496066,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2002-09-17,7.04,14.09,2.0014204545454546,1.0014204545454546,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2002-08-06,7.1,14.21,2.0014084507042256,1.0014084507042256,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2001-12-05,7.13,14.27,2.0014025245441793,1.0014025245441793,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2001-12-14,7.13,14.27,2.0014025245441793,1.0014025245441793,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2002-08-29,7.13,14.27,2.0014025245441793,1.0014025245441793,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2002-10-30,7.13,14.27,2.0014025245441793,1.0014025245441793,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2002-11-08,7.13,14.27,2.0014025245441793,1.0014025245441793,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2001-10-30,7.35,14.71,2.0013605442176874,1.0013605442176874,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2002-04-08,7.35,14.71,2.0013605442176874,1.0013605442176874,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2002-06-04,7.35,14.71,2.0013605442176874,1.0013605442176874,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2002-04-19,7.38,14.77,2.0013550135501355,1.0013550135501355,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2002-02-05,7.79,15.59,2.001283697047497,1.001283697047497,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2001-07-13,8.82,17.65,2.0011337868480723,1.0011337868480723,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2001-07-10,9.41,18.83,2.0010626992561105,1.0010626992561105,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2004-05-24,14.28,28.57,2.000700280112045,1.0007002801120448,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,ODC,2002-04-08,0.91477,1.83,2.0005028586420632,1.0005028586420632,False,106.44,0.68727,真實暴漲（保留）,單日≥100% 但隨即回落
US,ODC,2002-05-20,0.99478,1.99,2.0004423088522083,1.0004423088522083,False,106.44,0.68727,真實暴漲（保留）,單日≥100% 但隨即回落
US,ODC,2002-02-06,0.80488,1.61,2.0002981810953187,1.0002981810953187,False,106.44,0.68727,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2000-01-06,6.25,12.5,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,ARWR,2000-03-03,81.25,162.5,2.0,1.0,False,162.5,1.24,真實暴漲（保留）,單日≥100% 但隨即回落
US,ARWR,2000-03-14,81.25,162.5,2.0,1.0,False,162.5,1.24,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2000-12-04,6.16,12.32,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2001-01-04,6.71,13.42,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2001-02-06,6.62,13.24,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2001-02-12,6.47,12.94,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2001-02-23,6.4,12.8,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2001-02-27,6.47,12.94,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2001-03-07,6.4,12.8,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2001-03-09,6.62,13.24,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2001-03-16,6.4,12.8,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2001-04-02,6.47,12.94,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2001-08-06,8.9,17.8,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2001-08-29,9.34,18.68,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2001-09-06,9.43,18.86,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2001-11-12,7.5,15.0,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,IDR,2001-11-30,0.84,1.68,2.0,1.0,False,52.66,0.294,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2002-02-15,7.94,15.88,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2002-02-27,8.09,16.18,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2002-03-12,7.94,15.88,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2002-05-21,7.28,14.56,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2002-05-30,7.44,14.88,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2002-09-05,7.06,14.12,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2002-09-10,7.0,14.0,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2002-09-25,7.06,14.12,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2002-10-10,6.84,13.68,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2002-10-23,6.84,13.68,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2002-11-22,6.62,13.24,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2002-12-18,6.37,12.74,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,BXMT,2003-01-14,7.28,14.56,2.0,1.0,False,52.02,1.37,真實暴漲（保留）,單日≥100% 但隨即回落
US,UVE,2003-08-19,0.0194232,0.0388464,2.0,1.0,False,45.02,0.0048558,真實暴漲（保留）,單日≥100% 但隨即回落
US,ODC,2004-08-02,1.8,3.6,2.0,1.0,False,106.44,0.68727,真實暴漲（保留）,單日≥100% 但隨即回落
US,ODC,2004-08-04,1.8,3.6,2.0,1.0,False,106.44,0.68727,真實暴漲（保留）,單日≥100% 但隨即回落
US,BLFS,2008-10-22,0.28,0.56,2.0,1.0,False,60.5,0.28,真實暴漲（保留）,單日≥100% 但隨即回落
US,DAN,2009-03-10,0.15434,0.30868,2.0,1.0,False,38.79,0.15434,真實暴漲（保留）,單日≥100% 但隨即回落
US,BLFS,2009-03-12,0.7,1.4,2.0,1.0,False,60.5,0.28,真實暴漲（保留）,單日≥100% 但隨即回落
US,BLFS,2009-03-20,0.7,1.4,2.0,1.0,False,60.5,0.28,真實暴漲（保留）,單日≥100% 但隨即回落
US,BLFS,2010-09-14,0.56,1.12,2.0,1.0,False,60.5,0.28,真實暴漲（保留）,單日≥100% 但隨即回落
US,BLFS,2011-12-05,0.42,0.84,2.0,1.0,False,60.5,0.28,真實暴漲（保留）,單日≥100% 但隨即回落
US,HROW,2011-12-30,2.4,4.8,2.0,1.0,False,57.48,0.25613,真實暴漲（保留）,單日≥100% 但隨即回落
US,IOVA,2013-04-04,2.0,4.0,2.0,1.0,False,159.0,1.0,真實暴漲（保留）,單日≥100% 但隨即回落
US,IOVA,2013-04-10,2.0,4.0,2.0,1.0,False,159.0,1.0,真實暴漲（保留）,單日≥100% 但隨即回落
US,IOVA,2013-07-25,5.0,10.0,2.0,1.0,False,159.0,1.0,真實暴漲（保留）,單日≥100% 但隨即回落
US,TSSI,2015-12-14,0.05,0.1,2.0,1.0,False,31.1,0.03,真實暴漲（保留）,單日≥100% 但隨即回落
US,MARA,2017-06-21,2.4,4.8,2.0,1.0,False,154.72,0.4,真實暴漲（保留）,單日≥100% 但隨即回落
US,OBT,2018-02-28,11.39,22.78,2.0,1.0,False,38.88,2.53,真實暴漲（保留）,單日≥100% 但隨即回落
US,NUTX,2013-08-07,75.0,38250.0,510.0,509.0,True,56250.0,4.34,資料異常,單日≥300%｜跳動後未回落｜股價絕對值不合理
US,FUBO,2017-03-24,3.82,399.6,104.60732984293195,103.60732984293195,True,82800.0,3.82,資料異常,單日≥300%｜跳動後未回落｜股價絕對值不合理
US,BMNR,2008-12-30,39.99,4038.81,100.99549887471868,99.99549887471868,False,3748900.0,2.0,資料異常,單日≥300%｜股價絕對值不合理
US,UCB,2002-03-18,0.54128,30.64,56.606562222879106,55.606562222879106,True,116.02,0.34101,資料異常,單日≥300%｜跳動後未回落
US,GLXY,2018-01-09,0.37914,19.96,52.64546077965923,51.64546077965923,True,681.09,0.25276,資料異常,單日≥300%｜跳動後未回落
US,DFTX,2019-12-27,0.015,0.72,48.0,47.0,True,70.35,0.015,資料異常,單日≥300%｜跳動後未回落
US,QUBT,2008-05-06,20.0,800.0,40.0,39.0,True,5000.0,0.015,資料異常,單日≥300%｜跳動後未回落｜股價絕對值不合理
US,BMNR,2008-12-23,119.96,4038.81,33.66797265755252,32.66797265755252,False,3748900.0,2.0,資料異常,單日≥300%｜股價絕對值不合理
US,AMPY,2016-10-24,0.49253,15.69,31.855927557712217,30.855927557712217,True,113.24,0.47016,資料異常,單日≥300%｜跳動後未回落
US,CZR,2014-09-22,0.1419,4.35,30.655391120507396,29.655391120507396,True,119.49,0.138,資料異常,單日≥300%｜跳動後未回落
US,DUOT,2017-05-03,33.81,980.0,28.98550724637681,27.98550724637681,True,1078.0,1.85,資料異常,單日≥300%｜跳動後未回落｜股價絕對值不合理
US,AREC,2018-03-01,0.05,1.1,22.0,21.0,True,14.0,0.05,資料異常,單日≥300%｜跳動後未回落
US,QUBT,2018-07-06,0.015,0.32,21.333333333333336,20.333333333333336,True,5000.0,0.015,資料異常,單日≥300%｜跳動後未回落｜股價絕對值不合理
TW,8011,2011-09-19,1.7403,33.1039,19.021950238464633,18.021950238464633,True,61.212,1.7403,資料異常,單日≥300%｜跳動後未回落
US,BNTC,2023-04-03,0.2099,3.5,16.674606955693186,15.674606955693186,True,347.606,0.132,資料異常,單日≥300%｜跳動後未回落
US,DRUG,2024-10-15,2.49,38.49,15.457831325301205,14.457831325301205,True,95.99,0.4121,資料異常,單日≥300%｜跳動後未回落
US,GLXY,2012-07-27,0.25276,3.79,14.994461148915969,13.994461148915969,True,681.09,0.25276,資料異常,單日≥300%｜跳動後未回落
US,SPRB,2025-10-06,8.82,130.4,14.784580498866214,13.784580498866214,True,2431.5,4.5,資料異常,單日≥300%｜跳動後未回落｜股價絕對值不合理
US,VABK,2012-01-17,0.62432,9.02,14.44771911840082,13.44771911840082,True,47.45,0.62432,資料異常,單日≥300%｜跳動後未回落
TW,6130,2011-12-15,1.6329,21.8269,13.366954498132156,12.366954498132156,True,355.401,1.6329,資料異常,單日≥300%｜跳動後未回落
US,CRC,2020-10-28,1.05,13.28,12.647619047619047,11.647619047619047,True,85.91,0.8294,資料異常,單日≥300%｜跳動後未回落
US,PSFE,2022-04-01,3.39,42.6,12.566371681415928,11.566371681415928,True,42.6,2.73,資料異常,單日≥300%｜跳動後未回落
US,KINS,2009-03-19,0.0289576,0.36197,12.5,11.5,True,21.4,0.0289576,資料異常,單日≥300%｜跳動後未回落
US,GDC,2023-05-01,625.0,7750.0,12.4,11.4,False,71250.0,1.46,資料異常,單日≥300%｜股價絕對值不合理
US,SEZL,2023-06-22,0.083333,1.0,12.000048000192,11.000048000192,True,188.55,0.0167,資料異常,單日≥300%｜跳動後未回落
US,FMC,2002-01-02,0.44991,5.13,11.40228045609122,10.40228045609122,True,120.47,0.35338,資料異常,單日≥300%｜跳動後未回落
US,PAYS,2011-11-14,0.01,0.11,11.0,10.0,True,17.95,0.01,資料異常,單日≥300%｜跳動後未回落
US,GLSI,2020-12-09,5.2,57.1,10.98076923076923,9.98076923076923,True,72.22,3.48,資料異常,單日≥300%｜跳動後未回落
TW,3095,2022-07-29,2.92,31.9092,10.927808219178083,9.927808219178083,True,190.508,1.52,資料異常,單日≥300%｜跳動後未回落
US,DHC,2003-09-16,0.37206,3.77,10.13277428371768,9.13277428371768,True,16.19,0.36663,資料異常,單日≥300%｜跳動後未回落
US,IVT,2021-09-24,1.67,16.81,10.065868263473053,9.065868263473053,True,36.73,1.08,資料異常,單日≥300%｜跳動後未回落
US,ASTH,2009-04-13,2.0,17.0,8.5,7.5,True,119.45,0.1,資料異常,單日≥300%｜跳動後未回落
US,XPEL,2009-04-01,0.005,0.04,8.0,7.0,True,101.4,0.005,資料異常,單日≥300%｜跳動後未回落
US,BMNR,2025-06-30,4.26,33.89,7.955399061032864,6.955399061032864,True,3748900.0,2.0,資料異常,單日≥300%｜跳動後未回落｜股價絕對值不合理
US,PED,2018-06-27,6.24,47.4,7.596153846153846,6.596153846153846,True,3000.0,5.7,資料異常,單日≥300%｜跳動後未回落｜股價絕對值不合理
US,SEZL,2023-08-17,1.79,13.51,7.547486033519553,6.547486033519553,True,188.55,0.0167,資料異常,單日≥300%｜跳動後未回落
US,VNDA,2009-05-07,1.08,7.84,7.259259259259259,6.259259259259259,True,31.67,0.5,資料異常,單日≥300%｜跳動後未回落
US,SMTI,2007-02-16,5.0,34.0,6.8,5.8,True,3600.0,2.0,資料異常,單日≥300%｜跳動後未回落｜股價絕對值不合理
US,INDV,2022-11-28,3.13,21.03,6.718849840255592,5.718849840255592,True,41.83,2.08,資料異常,單日≥300%｜跳動後未回落
US,TGTX,2012-02-06,2.53,16.88,6.671936758893281,5.671936758893281,True,233.44,1.01,資料異常,單日≥300%｜跳動後未回落
TW,6103,2022-07-29,5.72,37.4672,6.55020979020979,5.55020979020979,True,812.791,3.1441,資料異常,單日≥300%｜跳動後未回落
US,WATT,2024-12-30,12.15,79.5,6.54320987654321,5.54320987654321,False,18942.0,3.76,資料異常,單日≥300%｜股價絕對值不合理
US,TRON,2025-06-16,1.45,9.19,6.337931034482758,5.337931034482758,True,11.04,0.282,資料異常,單日≥300%｜跳動後未回落
US,NUTX,2022-04-04,960.0,6000.0,6.25,5.25,False,56250.0,4.34,資料異常,單日≥300%｜股價絕對值不合理
US,BMNR,2011-03-17,39.99,249.93,6.249812453113278,5.249812453113278,True,3748900.0,2.0,資料異常,單日≥300%｜跳動後未回落｜股價絕對值不合理
US,BMNR,2012-10-12,6.4,39.99,6.2484375,5.2484375,True,3748900.0,2.0,資料異常,單日≥300%｜跳動後未回落｜股價絕對值不合理
US,BMNR,2012-09-24,16.0,99.57,6.223125,5.223125,False,3748900.0,2.0,資料異常,單日≥300%｜股價絕對值不合理
US,RCAT,2013-01-08,9000.0,55800.0,6.2,5.2,False,450000.0,0.4,資料異常,單日≥300%｜股價絕對值不合理
US,PROK,2025-07-08,0.6065,3.73,6.1500412201154155,5.1500412201154155,True,13.78,0.5109,資料異常,單日≥300%｜跳動後未回落
US,ORGO,2019-01-09,13.44,82.35,6.127232142857142,5.127232142857142,True,150.0,1.89,資料異常,單日≥300%｜跳動後未回落
US,ARWR,2002-08-30,3.25,19.5,6.0,5.0,True,162.5,1.24,資料異常,單日≥300%｜跳動後未回落
US,NGNE,2015-08-07,35.8,208.4,5.82122905027933,4.82122905027933,True,442.6,7.34,資料異常,單日≥300%｜跳動後未回落
US,QUBT,2018-07-11,0.65,3.78,5.815384615384615,4.815384615384615,True,5000.0,0.015,資料異常,單日≥300%｜跳動後未回落｜股價絕對值不合理
US,BMNR,2013-05-24,55.98,319.91,5.71471954269382,4.71471954269382,False,3748900.0,2.0,資料異常,單日≥300%｜股價絕對值不合理
US,ASST,2025-05-07,12.2,67.8,5.557377049180328,4.557377049180328,True,355.0,7.16,資料異常,單日≥300%｜跳動後未回落
US,BMNR,2012-03-20,99.97,539.84,5.400020006001801,4.400020006001801,True,3748900.0,2.0,資料異常,單日≥300%｜跳動後未回落｜股價絕對值不合理
US,SBET,2025-05-27,6.72,35.83,5.331845238095238,4.331845238095238,True,24480.0,2.57,資料異常,單日≥300%｜跳動後未回落｜股價絕對值不合理
US,FIS,2008-07-03,2.86,14.93,5.22027972027972,4.22027972027972,True,136.96,1.12,資料異常,單日≥300%｜跳動後未回落
US,DRUG,2023-04-03,0.4401,2.28,5.180640763462849,4.180640763462849,True,95.99,0.4121,資料異常,單日≥300%｜跳動後未回落
US,BCO,2008-11-03,4.24,21.93,5.172169811320755,4.172169811320755,True,135.25,0.89231,資料異常,單日≥300%｜跳動後未回落
TW,4198,2022-07-29,4.52,23.3,5.154867256637169,4.154867256637169,True,167.333,2.12,資料異常,單日≥300%｜跳動後未回落
US,BMNR,2009-03-26,519.85,2639.22,5.0768875637203035,4.0768875637203035,False,3748900.0,2.0,資料異常,單日≥300%｜股價絕對值不合理
US,SVC,2026-07-06,1.73,8.7,5.028901734104046,4.028901734104046,True,20.12,1.17,資料異常,單日≥300%｜跳動後未回落
TW,3043,2022-07-29,4.3,21.55,5.011627906976744,4.011627906976744,True,89.4323,1.2,資料異常,單日≥300%｜跳動後未回落
TW,8101,2024-01-02,4.0,20.0,5.0,4.0,True,102.359,2.17,資料異常,單日≥300%｜跳動後未回落
US,RCAT,2010-08-13,1800.0,9000.0,5.0,4.0,False,450000.0,0.4,資料異常,單日≥300%｜股價絕對值不合理
US,RCAT,2010-08-20,1800.0,9000.0,5.0,4.0,True,450000.0,0.4,資料異常,單日≥300%｜跳動後未回落｜股價絕對值不合理
US,QUBT,2013-02-27,0.8,4.0,5.0,4.0,True,5000.0,0.015,資料異常,單日≥300%｜跳動後未回落｜股價絕對值不合理
US,DFTX,2019-08-13,0.15,0.75,5.0,4.0,True,70.35,0.015,資料異常,單日≥300%｜跳動後未回落
US,BMNR,2009-02-20,39.99,199.94,4.999749937484371,3.9997499374843706,True,3748900.0,2.0,資料異常,單日≥300%｜跳動後未回落｜股價絕對值不合理
US,COGT,2020-07-06,1.78,8.8,4.943820224719102,3.9438202247191017,True,67.08,1.28,資料異常,單日≥300%｜跳動後未回落
US,HWBK,2000-02-22,1.25,6.14,4.912,3.912,True,40.23,1.2,資料異常,單日≥300%｜跳動後未回落
US,SEZL,2023-05-30,0.016983,0.083333,4.906848024495083,3.9068480244950834,True,188.55,0.0167,資料異常,單日≥300%｜跳動後未回落
US,EPSN,2015-06-05,0.49027,2.39,4.8748648703775475,3.8748648703775475,True,8.01,0.28599,資料異常,單日≥300%｜跳動後未回落
TW,8077,2022-07-29,9.88,48.1,4.868421052631579,3.8684210526315788,True,328.721,4.7431,資料異常,單日≥300%｜跳動後未回落
US,ORKA,2020-05-28,25.49,123.96,4.863083562181248,3.863083562181248,False,36953000.0,6.78,資料異常,單日≥300%｜股價絕對值不合理
US,HUT,2023-04-03,1.85,8.95,4.837837837837837,3.837837837837837,True,133.02,0.8176,資料異常,單日≥300%｜跳動後未回落
US,CAPR,2025-12-03,6.36,29.96,4.710691823899371,3.7106918238993707,True,3250.0,0.94,資料異常,單日≥300%｜跳動後未回落｜股價絕對值不合理
US,BMNR,2010-10-18,59.98,279.92,4.666888962987663,3.666888962987663,False,3748900.0,2.0,資料異常,單日≥300%｜股價絕對值不合理
US,HCC,2017-11-24,1.89,8.82,4.666666666666667,3.666666666666667,True,110.28,0.97015,資料異常,單日≥300%｜跳動後未回落
US,SRRK,2024-10-07,7.42,34.28,4.619946091644205,3.6199460916442048,True,68.02,4.66,資料異常,單日≥300%｜跳動後未回落
US,DFTX,2020-03-03,0.75,3.45,4.6000000000000005,3.6000000000000005,True,70.35,0.015,資料異常,單日≥300%｜跳動後未回落
US,AVTX,2024-03-28,4.75,21.75,4.578947368421052,3.578947368421052,True,20793.6,3.59,資料異常,單日≥300%｜跳動後未回落｜股價絕對值不合理
US,SXT,2000-03-23,2.24,10.25,4.575892857142857,3.5758928571428568,True,126.79,2.02,資料異常,單日≥300%｜跳動後未回落
US,RCAT,2003-03-27,3600.0,16200.0,4.5,3.5,False,450000.0,0.4,資料異常,單日≥300%｜股價絕對值不合理
US,SMTI,2006-03-23,10.0,45.0,4.5,3.5,True,3600.0,2.0,資料異常,單日≥300%｜跳動後未回落｜股價絕對值不合理
US,MVST,2024-11-13,0.1807,0.7951,4.40011068068622,3.40011068068622,True,24.5,0.1606,資料異常,單日≥300%｜跳動後未回落
US,ALOY,2019-07-19,4.6,19.96,4.339130434782609,3.339130434782609,True,63.0,1.2,資料異常,單日≥300%｜跳動後未回落
US,BMNR,2011-02-17,59.98,259.92,4.3334444814938315,3.3334444814938315,False,3748900.0,2.0,資料異常,單日≥300%｜股價絕對值不合理
US,SYRE,2023-06-22,2.65,11.4,4.30188679245283,3.30188679245283,True,299.75,2.65,資料異常,單日≥300%｜跳動後未回落
US,ACLS,2007-06-13,5.99,25.55,4.265442404006678,3.265442404006678,True,200.48,0.68,資料異常,單日≥300%｜跳動後未回落
US,BMNR,2010-09-03,47.99,199.94,4.166284642633882,3.166284642633882,False,3748900.0,2.0,資料異常,單日≥300%｜股價絕對值不合理
