tree_key,scheme,mode,window_no,n_windows,min_is_months,oos_len_months,is_start,is_end,oos_start,oos_end,n_is_months,n_oos_months,n_universe,k_mode,n_clusters,ratio,allocation,group,target_total,n_capped_clusters,n_backfilled,n_members,is_cagr,is_mdd,is_sharpe,oos_cagr,oos_mdd,oos_sharpe,oos_enb,n_clusters_covered,max_cluster_share
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,legacy,equal,A_hrp,30,0,1,30,0.3343931190206628,-0.32922512425674966,1.2571139497510921,0.1796400360378807,-0.15416931036853432,1.6432482752480682,4.4098507363539,6,0.16666666666666666
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,legacy,equal,D_top_cagr,30,0,0,30,0.42547912608619054,-0.43910318320149744,0.9740219405434101,0.18736788714403474,-0.17680999540574394,1.5715825455432952,3.5885453058115124,5,0.6333333333333333
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,legacy,equal,E_top_calmar,30,0,0,30,0.3705639726488723,-0.3131816106150487,1.1711358285099194,0.16081214500569496,-0.17227228977044473,1.5035777765027147,3.2844267204008113,6,0.3333333333333333
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,legacy,proportional,A_hrp,30,0,0,30,0.2963429371628481,-0.3068943083693694,1.2089794898913993,0.16447151068864496,-0.15082674036541366,1.571543674628269,4.5677812463491,6,0.4
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,legacy,proportional,D_top_cagr,30,0,0,30,0.42547912608619054,-0.43910318320149744,0.9740219405434101,0.18736788714403474,-0.17680999540574394,1.5715825455432952,3.5885453058115124,5,0.6333333333333333
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,legacy,proportional,E_top_calmar,30,0,0,30,0.3705639726488723,-0.3131816106150487,1.1711358285099194,0.16081214500569496,-0.17227228977044473,1.5035777765027147,3.2844267204008113,6,0.3333333333333333
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,0.01,equal,A_hrp,67,0,7,67,0.3093655709792018,-0.3670819342504892,1.1556212565787813,0.162276426397175,-0.16319322060234198,1.4993959906244416,5.191373438273702,6,0.1791044776119403
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,0.01,equal,D_top_cagr,67,0,0,67,0.39117640991052527,-0.44465990307637093,1.0721083010290497,0.17940456973292784,-0.17182665992654056,1.5509579084290894,4.405304406122207,6,0.4925373134328358
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,0.01,equal,E_top_calmar,67,0,0,67,0.3456113363093509,-0.3364270398125022,1.1730711946068297,0.1621836752868504,-0.1681001172728036,1.517778782855314,3.5419668445779173,6,0.3582089552238806
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,0.01,proportional,A_hrp,67,0,0,67,0.27274159628762273,-0.3552574446951714,1.1104038904929696,0.1495236139974252,-0.15656116675548748,1.4271343502687737,5.090956381037385,6,0.3880597014925373
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,0.01,proportional,D_top_cagr,67,0,0,67,0.39117640991052527,-0.44465990307637093,1.0721083010290497,0.17940456973292784,-0.17182665992654056,1.5509579084290894,4.405304406122207,6,0.4925373134328358
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,0.01,proportional,E_top_calmar,67,0,0,67,0.3456113363093509,-0.3364270398125022,1.1730711946068297,0.1621836752868504,-0.1681001172728036,1.517778782855314,3.5419668445779173,6,0.3582089552238806
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,0.03,equal,A_hrp,200,0,68,200,0.28882751053952793,-0.4116633767174068,1.0860068475758555,0.16166748628647176,-0.16664529351613588,1.4411094958830073,5.235762174617384,6,0.17
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,0.03,equal,D_top_cagr,200,0,0,200,0.3356544650098878,-0.44242275906340356,1.1322957203155752,0.1742937820383621,-0.1682555780248196,1.5350131071533373,4.7459265725160975,6,0.27
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,0.03,equal,E_top_calmar,200,0,0,200,0.3067704086906107,-0.3660238081984648,1.1819445863219484,0.1658639191889948,-0.15988368252267415,1.5601871253969182,4.098386100392652,6,0.235
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,0.03,proportional,A_hrp,200,0,0,200,0.22264626434385537,-0.44334772277068835,0.9527099026672466,0.1445023075166718,-0.16794038524868726,1.3290428831069965,5.790552478751106,6,0.395
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,0.03,proportional,D_top_cagr,200,0,0,200,0.3356544650098878,-0.44242275906340356,1.1322957203155752,0.1742937820383621,-0.1682555780248196,1.5350131071533373,4.7459265725160975,6,0.27
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,0.03,proportional,E_top_calmar,200,0,0,200,0.3067704086906107,-0.3660238081984648,1.1819445863219484,0.1658639191889948,-0.15988368252267415,1.5601871253969182,4.098386100392652,6,0.235
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,0.05,equal,A_hrp,334,0,135,334,0.2631630627517989,-0.4486604871222144,1.020111777449097,0.16324626783039586,-0.16651940062728965,1.4359263220299447,5.404562069032763,6,0.16766467065868262
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,0.05,equal,D_top_cagr,334,0,0,334,0.3098270828026648,-0.44922828379975743,1.105887867922623,0.1741533239963735,-0.16429418485437597,1.5534583647544336,4.711031887843971,6,0.26646706586826346
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,0.05,equal,E_top_calmar,334,0,0,334,0.2891253548469084,-0.38447304311200203,1.1429585650522924,0.166308424588822,-0.16068659905189708,1.5384727333471817,4.071401884988465,6,0.25149700598802394
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,0.05,proportional,A_hrp,334,0,27,334,0.2001183344699533,-0.48134210913723463,0.8683065624075093,0.14153084995422516,-0.16899002792717044,1.2893836993565144,6.1075966736472305,6,0.39520958083832336
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,0.05,proportional,D_top_cagr,334,0,0,334,0.3098270828026648,-0.44922828379975743,1.105887867922623,0.1741533239963735,-0.16429418485437597,1.5534583647544336,4.711031887843971,6,0.26646706586826346
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,0.05,proportional,E_top_calmar,334,0,0,334,0.2891253548469084,-0.38447304311200203,1.1429585650522924,0.166308424588822,-0.16068659905189708,1.5384727333471817,4.071401884988465,6,0.25149700598802394
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,0.1,equal,A_hrp,668,1,340,668,0.2363217576709733,-0.4880366413365609,0.9281874066346243,0.15972665714810197,-0.16941654319820032,1.3910046419815427,,6,0.1781437125748503
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,0.1,equal,D_top_cagr,668,1,0,668,0.2764894691644604,-0.45896599913614744,1.0475541665303132,0.17186192708506942,-0.16523830037696663,1.5294445082043477,,6,0.2874251497005988
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,0.1,equal,E_top_calmar,668,1,0,668,0.2648174508727914,-0.4126933134371221,1.068505017273082,0.16611137868484094,-0.1624491305974951,1.5128103299226603,,6,0.30389221556886226
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,0.1,proportional,A_hrp,668,0,278,668,0.20848583136697263,-0.4686324402027211,0.8960294131958911,0.148760771529727,-0.16182448518308656,1.382903457057455,,6,0.3967065868263473
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,0.1,proportional,D_top_cagr,668,0,0,668,0.2764894691644604,-0.45896599913614744,1.0475541665303132,0.17186192708506942,-0.16523830037696663,1.5294445082043477,,6,0.2874251497005988
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,fixed,6,0.1,proportional,E_top_calmar,668,0,0,668,0.2648174508727914,-0.4126933134371221,1.068505017273082,0.16611137868484094,-0.1624491305974951,1.5128103299226603,,6,0.30389221556886226
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,all,unallocated,B_all,6679,0,0,6679,0.15327403609524426,-0.5490781259939754,0.6901026287822889,0.13533330222581585,-0.17700173885934212,1.2305213860655575,,7,0.39646653690672257
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,legacy,equal,A_hrp,35,0,1,35,0.33274200114235697,-0.3274600772027598,1.2250996697299508,0.17760924531236277,-0.15676072080587478,1.5925324480859757,4.6406262952618,7,0.14285714285714285
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,legacy,equal,D_top_cagr,35,0,0,35,0.41776204923713367,-0.43653921149167985,0.9739507098186626,0.18560382334007985,-0.17570517086565718,1.5658614216672526,3.6619883494331615,5,0.6285714285714286
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,legacy,equal,E_top_calmar,35,0,0,35,0.3692697100131481,-0.32023261917574475,1.146643219067642,0.16162695584830966,-0.17335926687023517,1.4988839783103896,3.325081585373842,6,0.37142857142857144
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,legacy,proportional,A_hrp,35,0,0,35,0.289863438306432,-0.3057015631181106,1.2134455521161673,0.1688424021275281,-0.15350140560685166,1.5925543229191612,4.491700102604206,7,0.4
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,legacy,proportional,D_top_cagr,35,0,0,35,0.41776204923713367,-0.43653921149167985,0.9739507098186626,0.18560382334007985,-0.17570517086565718,1.5658614216672526,3.6619883494331615,5,0.6285714285714286
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,legacy,proportional,E_top_calmar,35,0,0,35,0.3692697100131481,-0.32023261917574475,1.146643219067642,0.16162695584830966,-0.17335926687023517,1.4988839783103896,3.325081585373842,6,0.37142857142857144
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,0.01,equal,A_hrp,67,0,5,67,0.3092722727412165,-0.3517158246181362,1.1739275232022948,0.1653756778362725,-0.16162530486916193,1.509450469486896,5.022307016319612,7,0.14925373134328357
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,0.01,equal,D_top_cagr,67,0,0,67,0.39117640991052527,-0.44465990307637093,1.0721083010290497,0.17940456973292784,-0.17182665992654056,1.5509579084290894,4.405304406122207,7,0.4925373134328358
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,0.01,equal,E_top_calmar,67,0,0,67,0.3456113363093509,-0.3364270398125022,1.1730711946068297,0.1621836752868504,-0.1681001172728036,1.517778782855314,3.5419668445779173,7,0.3582089552238806
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,0.01,proportional,A_hrp,67,0,0,67,0.27514962702880164,-0.3563689214668103,1.1073195985802158,0.15193493872849717,-0.15753668620031902,1.4430268670570543,5.022209151422344,7,0.40298507462686567
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,0.01,proportional,D_top_cagr,67,0,0,67,0.39117640991052527,-0.44465990307637093,1.0721083010290497,0.17940456973292784,-0.17182665992654056,1.5509579084290894,4.405304406122207,7,0.4925373134328358
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,0.01,proportional,E_top_calmar,67,0,0,67,0.3456113363093509,-0.3364270398125022,1.1730711946068297,0.1621836752868504,-0.1681001172728036,1.517778782855314,3.5419668445779173,7,0.3582089552238806
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,0.03,equal,A_hrp,200,0,53,200,0.27680230220867585,-0.41977211242572954,1.0675688563308896,0.16159232409427093,-0.163547656963959,1.450871743780991,5.536780450950636,7,0.145
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,0.03,equal,D_top_cagr,200,0,0,200,0.3356544650098878,-0.44242275906340356,1.1322957203155752,0.1742937820383621,-0.1682555780248196,1.5350131071533373,4.7459265725160975,7,0.265
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,0.03,equal,E_top_calmar,200,0,0,200,0.3067704086906107,-0.3660238081984648,1.1819445863219484,0.1658639191889948,-0.15988368252267415,1.5601871253969182,4.098386100392652,7,0.235
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,0.03,proportional,A_hrp,200,0,0,200,0.22617682025257935,-0.43614529662000623,0.9625033484933531,0.14704419551340053,-0.16765293665291858,1.3474734781828839,5.561210864004531,7,0.395
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,0.03,proportional,D_top_cagr,200,0,0,200,0.3356544650098878,-0.44242275906340356,1.1322957203155752,0.1742937820383621,-0.1682555780248196,1.5350131071533373,4.7459265725160975,7,0.265
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,0.03,proportional,E_top_calmar,200,0,0,200,0.3067704086906107,-0.3660238081984648,1.1819445863219484,0.1658639191889948,-0.15988368252267415,1.5601871253969182,4.098386100392652,7,0.235
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,0.05,equal,A_hrp,334,0,136,334,0.2656527839324072,-0.4404246978376247,1.0276757763601376,0.15988822824054139,-0.16353263803843376,1.4218721135795067,5.5808232461145195,7,0.1437125748502994
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,0.05,equal,D_top_cagr,334,0,0,334,0.3098270828026648,-0.44922828379975743,1.105887867922623,0.1741533239963735,-0.16429418485437597,1.5534583647544336,4.711031887843971,7,0.2245508982035928
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,0.05,equal,E_top_calmar,334,0,0,334,0.2891253548469084,-0.38447304311200203,1.1429585650522924,0.166308424588822,-0.16068659905189708,1.5384727333471817,4.071401884988465,7,0.25149700598802394
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,0.05,proportional,A_hrp,334,0,15,334,0.19958568439139857,-0.48470812091264703,0.8591488274701382,0.1388322370178683,-0.16710329545452385,1.2697329284555752,6.1796034718752075,7,0.39520958083832336
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,0.05,proportional,D_top_cagr,334,0,0,334,0.3098270828026648,-0.44922828379975743,1.105887867922623,0.1741533239963735,-0.16429418485437597,1.5534583647544336,4.711031887843971,7,0.2245508982035928
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,0.05,proportional,E_top_calmar,334,0,0,334,0.2891253548469084,-0.38447304311200203,1.1429585650522924,0.166308424588822,-0.16068659905189708,1.5384727333471817,4.071401884988465,7,0.25149700598802394
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,0.1,equal,A_hrp,668,1,368,668,0.24574166334069725,-0.47021995929853266,0.9610293521345649,0.16361812045105872,-0.16578601609310872,1.4333848322921576,,7,0.14820359281437126
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,0.1,equal,D_top_cagr,668,1,0,668,0.2764894691644604,-0.45896599913614744,1.0475541665303132,0.17186192708506942,-0.16523830037696663,1.5294445082043477,,7,0.2874251497005988
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,0.1,equal,E_top_calmar,668,1,0,668,0.2648174508727914,-0.4126933134371221,1.068505017273082,0.16611137868484094,-0.1624491305974951,1.5128103299226603,,7,0.30389221556886226
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,0.1,proportional,A_hrp,668,0,266,668,0.20800762383660865,-0.4679642673307608,0.8947048552546409,0.1480275983160193,-0.16118453807241395,1.3796203410157852,,7,0.3967065868263473
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,0.1,proportional,D_top_cagr,668,0,0,668,0.2764894691644604,-0.45896599913614744,1.0475541665303132,0.17186192708506942,-0.16523830037696663,1.5294445082043477,,7,0.2874251497005988
TW,E,anchored,1,4,96,36,2007-01,2014-12,2015-01,2017-12,96,36,6679,silhouette_is,7,0.1,proportional,E_top_calmar,668,0,0,668,0.2648174508727914,-0.4126933134371221,1.068505017273082,0.16611137868484094,-0.1624491305974951,1.5128103299226603,,7,0.30389221556886226
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,all,unallocated,B_all,6679,0,0,6679,0.14835317952998506,-0.5490781259939754,0.7315582172723957,0.17424090000896886,-0.19865886483976092,0.9873745139037132,,6,0.39017817038478814
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,legacy,equal,A_hrp,30,0,1,30,0.3000911307209493,-0.3370214637373772,1.2454062037933116,0.22127141614115553,-0.1806682419549257,1.2560691392677616,2.753613231273912,6,0.16666666666666666
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,legacy,equal,D_top_cagr,30,0,0,30,0.3649943318114808,-0.4432702036025714,0.9742767038713338,0.2546591815294572,-0.2097043860414266,1.2868842466085846,2.4413485268692114,5,0.5666666666666667
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,legacy,equal,E_top_calmar,30,0,0,30,0.29629962430293855,-0.2857796105768583,1.2504947299470621,0.2267389583321795,-0.18461524448440725,1.2742845970667283,2.0142350886195493,6,0.26666666666666666
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,legacy,proportional,A_hrp,30,0,0,30,0.2681844154103179,-0.3011035120828598,1.2565662635373187,0.2131835573161982,-0.19013270275823724,1.1984175771409937,2.480105281431377,6,0.4
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,legacy,proportional,D_top_cagr,30,0,0,30,0.3649943318114808,-0.4432702036025714,0.9742767038713338,0.2546591815294572,-0.2097043860414266,1.2868842466085846,2.4413485268692114,5,0.5666666666666667
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,legacy,proportional,E_top_calmar,30,0,0,30,0.29629962430293855,-0.2857796105768583,1.2504947299470621,0.2267389583321795,-0.18461524448440725,1.2742845970667283,2.0142350886195493,6,0.26666666666666666
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,0.01,equal,A_hrp,67,0,7,67,0.27196562512518097,-0.3700491300168154,1.1688893566111034,0.21293135386994733,-0.1816989405647862,1.2111739127892145,2.768832516618695,6,0.1791044776119403
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,0.01,equal,D_top_cagr,67,0,0,67,0.33840548857746566,-0.46287307698430535,1.1096257156540728,0.24694491176955435,-0.20863385414103386,1.2653546084894445,2.6565990568323916,6,0.3582089552238806
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,0.01,equal,E_top_calmar,67,0,0,67,0.2901644812891424,-0.3264751978009769,1.1994389864951542,0.2237971396291798,-0.19605281934592145,1.238320233779861,2.116856097360531,6,0.2835820895522388
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,0.01,proportional,A_hrp,67,0,0,67,0.2537364800519466,-0.3624597454872097,1.1630496127592251,0.21418887904333284,-0.19670773097604866,1.1926481014242436,2.6450398605306016,6,0.3880597014925373
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,0.01,proportional,D_top_cagr,67,0,0,67,0.33840548857746566,-0.46287307698430535,1.1096257156540728,0.24694491176955435,-0.20863385414103386,1.2653546084894445,2.6565990568323916,6,0.3582089552238806
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,0.01,proportional,E_top_calmar,67,0,0,67,0.2901644812891424,-0.3264751978009769,1.1994389864951542,0.2237971396291798,-0.19605281934592145,1.238320233779861,2.116856097360531,6,0.2835820895522388
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,0.03,equal,A_hrp,200,0,66,200,0.2562895495131139,-0.41975902285863187,1.0994353802606796,0.207911630450617,-0.19099941416139565,1.162469734812736,2.768795751933911,6,0.17
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,0.03,equal,D_top_cagr,200,0,0,200,0.2978710433104286,-0.45882828544944987,1.1401737398890188,0.23137711268588323,-0.20370700962791655,1.23126001000328,2.684313215739521,6,0.2
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,0.03,equal,E_top_calmar,200,0,0,200,0.26752513157712143,-0.36754159356865446,1.1902663509349642,0.21766680627161916,-0.1997567923439889,1.2046985275604676,2.2015964843852185,6,0.3
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,0.03,proportional,A_hrp,200,0,0,200,0.21002017725134148,-0.4522204468821809,1.002146721211542,0.19731081556996988,-0.18858262747912957,1.1331432313123118,2.925606950257616,6,0.39
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,0.03,proportional,D_top_cagr,200,0,0,200,0.2978710433104286,-0.45882828544944987,1.1401737398890188,0.23137711268588323,-0.20370700962791655,1.23126001000328,2.684313215739521,6,0.2
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,0.03,proportional,E_top_calmar,200,0,0,200,0.26752513157712143,-0.36754159356865446,1.1902663509349642,0.21766680627161916,-0.1997567923439889,1.2046985275604676,2.2015964843852185,6,0.3
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,0.05,equal,A_hrp,334,0,133,334,0.23872074027084644,-0.45132582938986365,1.0473840307093254,0.20204428881160785,-0.18951446468109678,1.1413740676621804,2.8258593558881637,6,0.16766467065868262
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,0.05,equal,D_top_cagr,334,0,0,334,0.27792887555404366,-0.46721612396159906,1.1145842205249687,0.2245298142027845,-0.206309756698853,1.2012755035543,2.636186248598331,6,0.2125748502994012
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,0.05,equal,E_top_calmar,334,0,0,334,0.2560909975390253,-0.3837550763060482,1.1580862984818878,0.21316920227404834,-0.2020379692828329,1.1802279472226829,2.238616095572155,6,0.281437125748503
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,0.05,proportional,A_hrp,334,0,24,334,0.1908477465834788,-0.48208122793414265,0.9181493553186868,0.18876669915084365,-0.19391762873936813,1.0865700548751256,3.0933368323655754,6,0.38922155688622756
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,0.05,proportional,D_top_cagr,334,0,0,334,0.27792887555404366,-0.46721612396159906,1.1145842205249687,0.2245298142027845,-0.206309756698853,1.2012755035543,2.636186248598331,6,0.2125748502994012
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,0.05,proportional,E_top_calmar,334,0,0,334,0.2560909975390253,-0.3837550763060482,1.1580862984818878,0.21316920227404834,-0.2020379692828329,1.1802279472226829,2.238616095572155,6,0.281437125748503
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,0.1,equal,A_hrp,668,1,340,668,0.22023813279921756,-0.48176815431964226,0.9780325121428125,0.19387512968441456,-0.1938980192098836,1.099651763513801,,6,0.1781437125748503
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,0.1,equal,D_top_cagr,668,1,0,668,0.25135816326369187,-0.4710295920952451,1.0693123228558568,0.21784501001304268,-0.20366789812726016,1.1783615141517776,,6,0.2470059880239521
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,0.1,equal,E_top_calmar,668,1,0,668,0.2406598138425411,-0.4170805318201344,1.0925268380477942,0.21043242814314778,-0.2038889618250359,1.1576295176992868,,6,0.27844311377245506
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,0.1,proportional,A_hrp,668,0,269,668,0.19478271016611792,-0.4699960850929795,0.9352171829999769,0.192271154184813,-0.19970562516806856,1.0943423252193867,,6,0.3907185628742515
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,0.1,proportional,D_top_cagr,668,0,0,668,0.25135816326369187,-0.4710295920952451,1.0693123228558568,0.21784501001304268,-0.20366789812726016,1.1783615141517776,,6,0.2470059880239521
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,fixed,6,0.1,proportional,E_top_calmar,668,0,0,668,0.2406598138425411,-0.4170805318201344,1.0925268380477942,0.21043242814314778,-0.2038889618250359,1.1576295176992868,,6,0.27844311377245506
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,silhouette_is,7,all,unallocated,B_all,6679,0,0,6679,0.14835317952998506,-0.5490781259939754,0.7315582172723957,0.17424090000896886,-0.19865886483976092,0.9873745139037132,,7,0.39017817038478814
TW,E,anchored,2,4,96,36,2007-01,2017-12,2018-01,2020-12,132,36,6679,silhouette_is,7,legacy,equal,A_hrp,35,0,1,35,0.2960123620103856,-0.3346770495310386,1.241831039150212,0.216613614867593,-0.18213316977640226,1.2316061114808194,2.81048760938163,7,0.14285714285714285
