tree_key,is_start,is_end,oos_start,oos_end,n_members,n_universe,n_draws,enb_computed,is_cagr,is_cagr_std,is_mdd,is_mdd_std,is_sharpe,is_sharpe_std,is_enb,is_enb_std,oos_cagr,oos_cagr_std,oos_mdd,oos_mdd_std,oos_sharpe,oos_sharpe_std,oos_enb,oos_enb_std
TW,2007-01,2016-12,2017-01,2018-12,200,6679,200,True,0.1355989713205143,0.0036838479122624,-0.5485305314442839,0.0057368231824885,0.6616750841467468,0.0137276490734291,2.846425150376987,0.1363060615877941,0.1149913182534151,0.0039626460998073,-0.1509504609446042,0.0024811868333952,0.9528011141404852,0.0305366518533536,2.787917803313286,0.102675264230594
TW,2007-01,2016-12,2017-01,2018-12,334,6679,200,True,0.1350585968324864,0.002770226087831,-0.5492274412141717,0.0043867872849399,0.6602240199285052,0.0102896730816754,2.896494205609568,0.111793394478802,0.1149060057441176,0.0031483865281645,-0.151233155332306,0.0017848672926165,0.9517709688779378,0.0236758203036332,2.806242450269476,0.0850234449153144
TW,2007-01,2016-12,2017-01,2018-12,668,6679,200,False,0.135325315420201,0.0019837579197292,-0.5492150654747703,0.0030953353615689,0.6610498017455063,0.0076789172027458,,,0.1147786860505617,0.0020815096820221,-0.1511688410031174,0.0011887925798511,0.951445105287643,0.0150056902306226,,
TW,2007-01,2016-12,2017-01,2019-12,30,6679,200,True,0.1344233977716253,0.0095528240018726,-0.5486916970684846,0.0148306617900094,0.656180513907431,0.0352347360542177,2.387026610642957,0.244364099997104,0.1609387204327918,0.0084024410021008,-0.1513598466774102,0.0061904447535903,1.4193744677396614,0.0705392794038927,2.8818534226381005,0.2789107154478122
TW,2007-01,2016-12,2017-01,2019-12,35,6679,200,True,0.1348364471227731,0.0094013508157899,-0.5500203292173363,0.0142774176374651,0.6573967792778938,0.034974441473525,2.50327200414505,0.2748871585995361,0.1617499181760654,0.0080232487320803,-0.1514232010478128,0.00613090304346,1.4228379906345776,0.0673450524464702,2.992251822160502,0.2756454725145202
TW,2007-01,2016-12,2017-01,2019-12,67,6679,200,True,0.1356635922067156,0.0062933502435236,-0.5484660664605215,0.011053289204814,0.6617296159142068,0.0242828830231638,2.6505943296685563,0.2139390529495689,0.1621209354534301,0.0053317121450931,-0.1515190687521242,0.0042658528870853,1.4306377260392895,0.0501382539495581,3.139730486952367,0.2323019548134921
TW,2007-01,2016-12,2017-01,2019-12,200,6679,200,True,0.1355600997598612,0.0038052187888123,-0.5489664006280964,0.0056626898534914,0.6613879472197501,0.0142014357969196,2.8416738771954915,0.1254327807995311,0.1615613533178076,0.00336622630728,-0.1511656459611447,0.0025571644948118,1.4290435599869988,0.0293709967402354,3.305546231064086,0.1324998603473796
TW,2007-01,2016-12,2017-01,2019-12,334,6679,200,True,0.1355066658668823,0.0030500802791662,-0.548747513026269,0.0042556953023168,0.6613928946203933,0.011209183816267,2.897928427509701,0.1062589326812144,0.1616296418882621,0.0024434256244388,-0.1509296623288808,0.0017777637076561,1.4321233734676155,0.0204422492863594,3.3553565766075804,0.1070065091199648
TW,2007-01,2016-12,2017-01,2019-12,668,6679,200,False,0.1354045771241197,0.0019004265928837,-0.5492190326509552,0.0030943417184318,0.6614976482301551,0.0072208472517708,,,0.1617905621720557,0.0017347273546254,-0.1510421987980284,0.0011549154252077,1.4319533853222837,0.0144563590317015,,
TW,2007-01,2016-12,2017-01,2020-12,30,6679,200,True,0.134044517905509,0.0098728612301306,-0.5493623880144157,0.0153940047470876,0.6539351806411947,0.0365636976799539,2.4304567814374747,0.2516966882916203,0.2009144058988906,0.0091026706753244,-0.1982489472711432,0.0077060105192065,1.227097157797963,0.0450306935279161,2.267578427724784,0.1919876316974432
TW,2007-01,2016-12,2017-01,2020-12,35,6679,200,True,0.1352625505074129,0.0088217651676365,-0.5491740438318969,0.0139213724973655,0.6584560593326292,0.0325735053132566,2.461697599439002,0.2452356373893874,0.2005963442184564,0.0084566579040381,-0.19941070212961,0.0061190644104357,1.225105513309624,0.04374422945359,2.293663314282239,0.1841998609776445
TW,2007-01,2016-12,2017-01,2020-12,67,6679,200,True,0.1343842321447844,0.0070393805089271,-0.5495877505835055,0.0110950990060929,0.6562049010777002,0.0262363887812667,2.6470511546758235,0.2228176112687196,0.2004787533228217,0.0061806201733718,-0.1986752340388847,0.0042990867023144,1.2290683835047351,0.0314888904107072,2.425242640523205,0.1546407688649585
TW,2007-01,2016-12,2017-01,2020-12,200,6679,200,True,0.1353417992046089,0.0036446399119726,-0.5494779831902793,0.0063693703246405,0.6604155361334938,0.0136435126324817,2.848320559816301,0.1415768643876479,0.201924737862292,0.0033972901744893,-0.1985219849897087,0.0027006614270219,1.2366781758190015,0.0179339436980164,2.5290703874354894,0.0855889511895141
TW,2007-01,2016-12,2017-01,2020-12,334,6679,200,True,0.1351637674057591,0.0028272885905217,-0.5491564235930134,0.0043933774858591,0.6603307129121777,0.0104104458747523,2.8882496409300327,0.1072559921363476,0.2013979656210556,0.0026580699863543,-0.1985271059769892,0.0019235584141918,1.234950942646282,0.0132962196713194,2.546557655394208,0.0700830643678483
TW,2007-01,2016-12,2017-01,2020-12,668,6679,200,False,0.1356137323729531,0.0019235424794425,-0.5491314392420507,0.0030841959531059,0.6618729128101023,0.007142777299581,,,0.2016801671384957,0.0020154730243567,-0.1986862000769091,0.0014563924611136,1.2361570354395883,0.010312953362084,,
TW,2007-01,2017-12,2018-01,2020-12,30,6679,200,True,0.1489111031784268,0.0096034119571149,-0.5489479806306744,0.0165541236971575,0.7315674902195757,0.0365952177086772,2.433731021047703,0.2504154449777751,0.1744256365051267,0.0097618936304976,-0.1986439102513064,0.006836973241696,0.9858019052797188,0.0456357555751399,2.0114923160173577,0.1444849636382111
TW,2007-01,2017-12,2018-01,2020-12,35,6679,200,True,0.1478884008555231,0.0085973035139361,-0.5499763508991927,0.014566389037208,0.7276528133612424,0.0335194907620552,2.4924707944350954,0.2524318635962171,0.1752507756420311,0.0092557214768427,-0.1985529648772412,0.0064184635130023,0.9886402326514456,0.0421582946406164,2.043890170079885,0.1458355992094336
TW,2007-01,2017-12,2018-01,2020-12,67,6679,200,True,0.1489002140231738,0.0064542738064883,-0.548342865417322,0.0102385387544567,0.7329984757669397,0.025190134861184,2.710277319703513,0.1997803937408458,0.174492336648184,0.0068917699362058,-0.1990810379301663,0.0040301594878399,0.9882129447714816,0.0329754132884782,2.1200403690607508,0.1088352085532494
