tree_key,scheme,k_mode,ratio,allocation,window_no,is_start,is_end,oos_start,oos_end,n_oos_months,n_clusters,target_total,n_members,n_backfilled,n_capped_clusters,r2_median,max_cluster_share,enb_computed,oos_cagr,oos_mdd,oos_sharpe,oos_enb
TW,L,silhouette_is,legacy,equal,1,2007-01,2018-12,2019-01,2022-12,48,6,30,30,0,0,0.8893067863445465,0.3196586315316664,True,0.25856746813480824,-0.17953580758477306,1.275344972574486,2.2760267796259464
TW,L,silhouette_is,legacy,proportional,1,2007-01,2018-12,2019-01,2022-12,48,6,30,30,0,0,0.8893067863445465,0.3196586315316664,True,0.276799964598595,-0.18318766103944306,1.3124946306683067,2.302745981015586
TW,L,silhouette_is,0.01,equal,1,2007-01,2018-12,2019-01,2022-12,48,6,67,67,0,0,0.8893067863445465,0.3196586315316664,True,0.2596913301632151,-0.18082627125973716,1.2897087657004171,2.662626288330538
TW,L,silhouette_is,0.01,proportional,1,2007-01,2018-12,2019-01,2022-12,48,6,67,67,0,0,0.8893067863445465,0.3196586315316664,True,0.26409119638043665,-0.1897152532158417,1.2772413011502888,2.5494125180319545
TW,L,silhouette_is,0.03,equal,1,2007-01,2018-12,2019-01,2022-12,48,6,200,200,18,0,0.8893067863445465,0.3196586315316664,True,0.23820859943074613,-0.19140780870787588,1.1904310560098899,2.8511358620676424
TW,L,silhouette_is,0.03,proportional,1,2007-01,2018-12,2019-01,2022-12,48,6,200,200,0,0,0.8893067863445465,0.3196586315316664,True,0.24305117376650331,-0.18776334276225126,1.216081196080131,2.8756073029470435
TW,L,silhouette_is,0.05,equal,1,2007-01,2018-12,2019-01,2022-12,48,6,334,334,55,0,0.8893067863445465,0.3196586315316664,True,0.22506332456211497,-0.19256327530138428,1.1383692712664955,2.887557256892285
TW,L,silhouette_is,0.05,proportional,1,2007-01,2018-12,2019-01,2022-12,48,6,334,334,26,0,0.8893067863445465,0.3196586315316664,True,0.23078999700057667,-0.1907609903807287,1.1626409661867059,2.939930004985994
TW,L,silhouette_is,0.1,equal,1,2007-01,2018-12,2019-01,2022-12,48,6,668,668,311,0,0.8893067863445465,0.3196586315316664,False,0.22667186465870426,-0.19290932847309572,1.1464888843939698,
TW,L,silhouette_is,0.1,proportional,1,2007-01,2018-12,2019-01,2022-12,48,6,668,668,287,0,0.8893067863445465,0.3196586315316664,False,0.2326425178149949,-0.1965267935111048,1.1574155189518436,
TW,L,fixed,legacy,equal,2,2007-01,2022-12,2023-01,2025-12,36,6,30,30,0,0,0.887650254329392,0.2545291211259171,True,0.1436585625736746,-0.13663435279681058,1.1282965901885897,3.609930784728758
TW,L,fixed,legacy,proportional,2,2007-01,2022-12,2023-01,2025-12,36,6,30,30,0,0,0.887650254329392,0.2545291211259171,True,0.146587755001498,-0.13363446246912747,1.1597221924614556,3.6439629213646803
TW,L,fixed,0.01,equal,2,2007-01,2022-12,2023-01,2025-12,36,6,67,67,0,0,0.887650254329392,0.2545291211259171,True,0.1440275656816734,-0.12861999661311352,1.1246041965722522,4.504393238838562
TW,L,fixed,0.01,proportional,2,2007-01,2022-12,2023-01,2025-12,36,6,67,67,0,0,0.887650254329392,0.2545291211259171,True,0.14141850162019742,-0.1370772957453279,1.1027777388363975,4.425088837977352
TW,L,fixed,0.03,equal,2,2007-01,2022-12,2023-01,2025-12,36,6,200,200,13,0,0.887650254329392,0.2545291211259171,True,0.13973655472418156,-0.13224868316260618,1.093501736521319,5.066615669245276
TW,L,fixed,0.03,proportional,2,2007-01,2022-12,2023-01,2025-12,36,6,200,200,11,0,0.887650254329392,0.2545291211259171,True,0.1416029756991497,-0.13326405957862142,1.1097304439530893,5.216928735985208
TW,L,fixed,0.05,equal,2,2007-01,2022-12,2023-01,2025-12,36,6,334,334,58,0,0.887650254329392,0.2545291211259171,True,0.142860148019329,-0.13304971473367577,1.1233970420410124,5.315722946005057
TW,L,fixed,0.05,proportional,2,2007-01,2022-12,2023-01,2025-12,36,6,334,334,47,0,0.887650254329392,0.2545291211259171,True,0.14277461220723553,-0.13297075101691436,1.1289636337822928,5.387252017868285
TW,L,fixed,0.1,equal,2,2007-01,2022-12,2023-01,2025-12,36,6,668,668,346,0,0.887650254329392,0.2545291211259171,False,0.146357571243658,-0.13071242192366017,1.1482593859161996,
TW,L,fixed,0.1,proportional,2,2007-01,2022-12,2023-01,2025-12,36,6,668,668,344,0,0.887650254329392,0.2545291211259171,False,0.14203403549883364,-0.1330963637592968,1.1229071094487517,
TW,L,silhouette_is,legacy,equal,2,2007-01,2022-12,2023-01,2025-12,36,10,50,50,0,0,0.887650254329392,0.14867495134002096,True,0.13959584901803335,-0.130581972242377,1.0853296579766343,4.1508690670604675
TW,L,silhouette_is,legacy,proportional,2,2007-01,2022-12,2023-01,2025-12,36,10,50,50,0,0,0.887650254329392,0.14867495134002096,True,0.14638191628438135,-0.128195984204032,1.1518668691569376,4.194076970049971
TW,L,silhouette_is,0.01,equal,2,2007-01,2022-12,2023-01,2025-12,36,10,67,67,0,0,0.887650254329392,0.14867495134002096,True,0.1384525784922268,-0.13299350399814147,1.090972376028903,4.640469613248294
TW,L,silhouette_is,0.01,proportional,2,2007-01,2022-12,2023-01,2025-12,36,10,67,67,0,0,0.887650254329392,0.14867495134002096,True,0.13688101770486027,-0.13318332295888458,1.0730002509617067,4.4351282456056405
TW,L,silhouette_is,0.03,equal,2,2007-01,2022-12,2023-01,2025-12,36,10,200,200,6,0,0.887650254329392,0.14867495134002096,True,0.1347186568021228,-0.13870895949288475,1.0441594651214174,5.195173906395801
TW,L,silhouette_is,0.03,proportional,2,2007-01,2022-12,2023-01,2025-12,36,10,200,200,0,0,0.887650254329392,0.14867495134002096,True,0.13991718828953625,-0.13634874227733673,1.0853833388996432,5.1212093252529
TW,L,silhouette_is,0.05,equal,2,2007-01,2022-12,2023-01,2025-12,36,10,334,334,49,0,0.887650254329392,0.14867495134002096,True,0.13755444616778867,-0.13579223957328346,1.0644230966760557,5.291154659836898
TW,L,silhouette_is,0.05,proportional,2,2007-01,2022-12,2023-01,2025-12,36,10,334,334,4,0,0.887650254329392,0.14867495134002096,True,0.1408771740346464,-0.13561336467855456,1.106309470725199,5.399912211880382
TW,L,silhouette_is,0.1,equal,2,2007-01,2022-12,2023-01,2025-12,36,10,668,668,287,0,0.887650254329392,0.14867495134002096,False,0.13849345324755968,-0.13539695266500085,1.0768476867305035,
TW,L,silhouette_is,0.1,proportional,2,2007-01,2022-12,2023-01,2025-12,36,10,668,668,279,0,0.887650254329392,0.14867495134002096,False,0.14282683120038575,-0.13239973116621928,1.1288990436215627,
TW,R,fixed,legacy,equal,1,2007-01,2014-12,2015-01,2017-12,36,6,30,30,0,0,0.8978969153052611,0.3228028147926336,True,0.16772873312769687,-0.15767636747965819,1.5495937682755214,4.245368542351669
TW,R,fixed,legacy,proportional,1,2007-01,2014-12,2015-01,2017-12,36,6,30,30,0,0,0.8978969153052611,0.3228028147926336,True,0.17430346202783786,-0.16058512016353,1.555285044999881,4.383875195618649
TW,R,fixed,0.01,equal,1,2007-01,2014-12,2015-01,2017-12,36,6,67,67,0,0,0.8978969153052611,0.3228028147926336,True,0.16468955466110313,-0.15963492654475897,1.5122448448712862,5.288538991949599
TW,R,fixed,0.01,proportional,1,2007-01,2014-12,2015-01,2017-12,36,6,67,67,0,0,0.8978969153052611,0.3228028147926336,True,0.16258191518923004,-0.16458172425494677,1.4832141199532067,5.093925301198191
TW,R,fixed,0.03,equal,1,2007-01,2014-12,2015-01,2017-12,36,6,200,200,22,0,0.8978969153052611,0.3228028147926336,True,0.1607797698922533,-0.16110765142784622,1.4576435614438499,6.0908237963114935
TW,R,fixed,0.03,proportional,1,2007-01,2014-12,2015-01,2017-12,36,6,200,200,7,0,0.8978969153052611,0.3228028147926336,True,0.14852823297635864,-0.16657892929876883,1.373402678143184,6.2160161771763525
TW,R,fixed,0.05,equal,1,2007-01,2014-12,2015-01,2017-12,36,6,334,334,56,0,0.8978969153052611,0.3228028147926336,True,0.15525709177570501,-0.16363768615826246,1.4042773561979132,6.302239175077403
TW,R,fixed,0.05,proportional,1,2007-01,2014-12,2015-01,2017-12,36,6,334,334,64,0,0.8978969153052611,0.3228028147926336,True,0.1514256723317433,-0.16911731461054558,1.3826974594084422,6.1310172545776505
TW,R,fixed,0.1,equal,1,2007-01,2014-12,2015-01,2017-12,36,6,668,668,340,0,0.8978969153052611,0.3228028147926336,False,0.1575441622306124,-0.1684865676656485,1.4234882097574182,
TW,R,fixed,0.1,proportional,1,2007-01,2014-12,2015-01,2017-12,36,6,668,668,339,0,0.8978969153052611,0.3228028147926336,False,0.154746143046685,-0.16810825025914822,1.41452677791854,
TW,R,silhouette_is,legacy,equal,1,2007-01,2014-12,2015-01,2017-12,36,7,35,35,0,0,0.8978969153052611,0.3228028147926336,True,0.16769884122364465,-0.15767325781088248,1.5489421856071397,4.274228364576935
TW,R,silhouette_is,legacy,proportional,1,2007-01,2014-12,2015-01,2017-12,36,7,35,35,0,0,0.8978969153052611,0.3228028147926336,True,0.1726582211799843,-0.1626442173513204,1.5609192138693702,4.513740300266024
TW,R,silhouette_is,0.01,equal,1,2007-01,2014-12,2015-01,2017-12,36,7,67,67,0,0,0.8978969153052611,0.3228028147926336,True,0.1700298505065867,-0.15547859658475305,1.5537265921291636,5.16966245751499
TW,R,silhouette_is,0.01,proportional,1,2007-01,2014-12,2015-01,2017-12,36,7,67,67,0,0,0.8978969153052611,0.3228028147926336,True,0.16110327822678805,-0.16338941196068923,1.485931940568484,4.921082039255795
TW,R,silhouette_is,0.03,equal,1,2007-01,2014-12,2015-01,2017-12,36,7,200,200,29,0,0.8978969153052611,0.3228028147926336,True,0.1617777443798305,-0.1573826966676526,1.4644259403553315,5.821110802958457
TW,R,silhouette_is,0.03,proportional,1,2007-01,2014-12,2015-01,2017-12,36,7,200,200,5,0,0.8978969153052611,0.3228028147926336,True,0.1468586502838114,-0.16704869776593934,1.3561673039879918,6.005904890304011
TW,R,silhouette_is,0.05,equal,1,2007-01,2014-12,2015-01,2017-12,36,7,334,334,67,0,0.8978969153052611,0.3228028147926336,True,0.15713316639827046,-0.16089043004822934,1.4023190121848794,5.91978977689222
TW,R,silhouette_is,0.05,proportional,1,2007-01,2014-12,2015-01,2017-12,36,7,334,334,58,0,0.8978969153052611,0.3228028147926336,True,0.15004181787618087,-0.17040603319528125,1.3662426678120436,5.930048012041539
TW,R,silhouette_is,0.1,equal,1,2007-01,2014-12,2015-01,2017-12,36,7,668,668,317,0,0.8978969153052611,0.3228028147926336,False,0.16015761641826032,-0.16596851035753013,1.4313270805491831,
TW,R,silhouette_is,0.1,proportional,1,2007-01,2014-12,2015-01,2017-12,36,7,668,668,316,0,0.8978969153052611,0.3228028147926336,False,0.1533917916756935,-0.1688460912390224,1.3958642611056942,
TW,R,fixed,legacy,equal,2,2010-01,2017-12,2018-01,2020-12,36,6,30,30,0,0,0.8630357416864565,0.3023952095808383,True,0.21170656218056827,-0.19680943841378296,1.1749079534822147,2.6148022639796293
TW,R,fixed,legacy,proportional,2,2010-01,2017-12,2018-01,2020-12,36,6,30,30,0,0,0.8630357416864565,0.3023952095808383,True,0.2190205272458734,-0.19411357654252714,1.2053328972140933,2.6570275143621362
TW,R,fixed,0.01,equal,2,2010-01,2017-12,2018-01,2020-12,36,6,67,67,0,0,0.8630357416864565,0.3023952095808383,True,0.20258863662621107,-0.19180649740143763,1.1444274245193813,2.784139864900627
TW,R,fixed,0.01,proportional,2,2010-01,2017-12,2018-01,2020-12,36,6,67,67,0,0,0.8630357416864565,0.3023952095808383,True,0.20329977932783438,-0.19151716216429404,1.1537016541435896,3.002374971769852
TW,R,fixed,0.03,equal,2,2010-01,2017-12,2018-01,2020-12,36,6,200,200,18,0,0.8630357416864565,0.3023952095808383,True,0.2022944941326299,-0.1933782256212544,1.1273639162243565,2.9978920343715565
TW,R,fixed,0.03,proportional,2,2010-01,2017-12,2018-01,2020-12,36,6,200,200,5,0,0.8630357416864565,0.3023952095808383,True,0.1962340856139888,-0.19331726142689143,1.1040440759295658,3.227829324675737
TW,R,fixed,0.05,equal,2,2010-01,2017-12,2018-01,2020-12,36,6,334,334,48,0,0.8630357416864565,0.3023952095808383,True,0.18494381141388594,-0.19708397474617867,1.0441167643049167,3.012335001044808
TW,R,fixed,0.05,proportional,2,2010-01,2017-12,2018-01,2020-12,36,6,334,334,54,0,0.8630357416864565,0.3023952095808383,True,0.1912051708077942,-0.19695660697816564,1.0769739417617292,3.2291785301722977
TW,R,fixed,0.1,equal,2,2010-01,2017-12,2018-01,2020-12,36,6,668,668,276,0,0.8630357416864565,0.3023952095808383,False,0.1815839018413743,-0.20240970271146763,1.0226828898762907,
TW,R,fixed,0.1,proportional,2,2010-01,2017-12,2018-01,2020-12,36,6,668,668,276,0,0.8630357416864565,0.3023952095808383,False,0.18585589864916363,-0.2006532471800403,1.0456545814244014,
